SITE_GUBUN,PART_GROUP_ID,PART_SUB_ID,PART_ID,KEYWORD_GUBUN,KEYWORD_POSITIVE,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
N,P09,S18,28081890524,0,P,좋습니다,저렴,가격,편하고,분사,5.21,4.75,4.32,4.06,3.62
N,P09,S18,28081890524,1,P,올여름 온가족 사용 스프레이 샀어요,효과가 있는지는 잘 꾸준히 뿌려봅니다,가성비 좋아요,좋아요,저렴하게 샀어요,,,,,
N,P09,S18,28081890524,0,N,스프레이,뿌리,분사,가격,얼굴에,3.28,3.26,3.07,2.59,2.25
N,P09,S18,28081890524,1,N,가격대비 쓸만합니다,처음에 잘 안나와서 계속 눌렀더니 분사부위 마개가 딱하고 떨어져서 당황했어요,조아요,끈적거림 테스트 해 보려고 손바닥에 뿌리고 조금 기다렸다가 다른 손이랑 같이 비벼 봤는데 끈적거림 전혀 없었어요,우선 배송이 멈춰있어서 확인요청드렸었는데 바로 받았습니당 전산이 좀 느렸나봐요  뿌려도 아무느낌없이 전혀 안끈적거리고 좋아요,,,,,
N,P07,S01,82961834343,0,P,감사합니다,섞어서,커버,발림성,파데,2.66,2.19,1.32,1.18,0.92
N,P07,S01,82961834343,1,P,늘쓰는  제품이예요,감사합니다,최고예요,제피부톤에 잘맞아요,피부색이랑 어느정도 어우러지는데 지속력이나 무너짐은 아직 쓰고 외출 안해봐서 잘 모르겠지만 파데랑 섞어서 커버략 높여쓰려고 이제 구매해봤어요,,,,,
N,P07,S01,82961834343,1,N,쌤플써보고 바로구매요 파데 필요없어요,괜찮은듯해요괜찮은듯해요,한번써보고 커버력 너무 조아서 재구매 했어요저렴한 가격에 배송도 빠르고 좋아요,여름이라 빨리 무너지는거 같아요 발림성은 조음,,,,,,
N,P07,S33,28825539587,0,P,커버,애교살,생각보다,만족,펜슬,8.41,6.22,3.95,3.93,3.72
N,P07,S33,28825539587,1,P,유튜브 보고 삼각존쪽 점막쪽에 트임용으로 칠하려고 샀는데 잘 나오네요,눈밑 하이라이트애교살 을 위해서 저번에 3호로 구매했었는데 색이 하이라이트 주기엔 너무 어두워서 이번에 1호로 구매했어요,부드럽게 발리네요,어느색이 더 어울릴지몰라 1호3호 두개 다 샀는데 3호가 좀더 현실적인색이네요좀더 써보고 다시올께영,애교살 아래에 바르면 정말 자연스럽게 애교살이 더 강조되어서 이뻐서 주문합니다,,,,,
N,P07,S33,28825539587,0,N,애교살,커버,생각보다,지속력,산건데,3.3,2.79,1.85,1.63,1.56
N,P07,S33,28825539587,1,N,다크서클 커버하고 애굣살 그리는 용으로 샀는데 좋은 것 같아요,눈 밑 애교살용으로 사용중이에요,펜슬 처음,근데 지속력이 짧아욧,색상때문에 고민을 그리 하다가 밝은거로 시켜봤는데 눈에만 쓸거라 그렇게 밝진 않네요,,,,,
N,P12,S32,29450065618,0,P,향도,효과,모르겠지만,만족,거품도,3.9,3.61,2.08,2.08,1.97
N,P12,S32,29450065618,1,P,써보는데 두피 간지러운게 없어지고좋습니다,아직 한번밖에 사용안해봤어요,재구매해요,감사합니다,아빠랑 같이 탈모샴푸 사용하는데 효과가 없어서 검색하던중에 맥주효모가 괜찮다고 해서 구매했어요,,,,,
N,P12,S32,29450065618,0,N,머리가,생각보다,거품,효과,뻣뻣,4.29,1.91,1.21,0.95,0.9
N,P12,S32,29450065618,1,N,머리 감은 다음다음아침 어김없이 떡지던 머리가 산뜻해지고 기분탓인지 몇일 지나니 머리도 덜 빠집니다,어제 하루 써봤는데 일단 조금만 짜서 써도 거품이 엄청나고 거품이 쫀쫀합니다,샴푸는 괜찮은데 트리트먼트는 별로에요,며칠안됐는데 벌써 사람들이 머리 풍성해보인대요 머리가 건강해지는 느낌이에요,머리결이좋아졌어요,,,,,
N,P06,S28,21950842352,0,P,발색,색상,예뻐요,팔레트,색이,10.28,9.3,8.74,8.55,6.85
N,P06,S28,21950842352,1,P,뉴컬러라 기대하고 주문했는데 화사하면서 은은한컬러고 색구성이 다이뻐요 발림성도 좋은것같아요,사진보다는 좀어두운컬러이긴하지만 데일리로 튀지않고 무난한것같아요,아직 써보지는 않았지만 보기만해도 색깔이 너무 예뻐요 에스쁘아 섀도우는 처음,애프리콧미 사용 후 모브미도 예쁠거 같아 추가 주문했어요,펄도 마음에 들고 피치색 파우치도 잘 왔어요,,,,,
N,P06,S28,21950842352,0,N,발색이,예뻐요,아쉬워요,색이,쿨톤,3.09,2.92,2.59,2.11,2.01
N,P06,S28,21950842352,1,N,발색은 생각보다 연해서 아쉬웠어요,예쁘고 좋아요근데 파우치에 넣고 다니니까 다 깨지네요,넘예뻐서앓다가샀어요,이 팔레트안에서 눈화장부터 블러셔까지 전부 커버가능 팔레트 좁은 봄웜톤인데 정말 저를위해 만들어진 팔레트같아요,배송이너무느려지고 판매자도전화를 안받으셔서   그거빼곤 만족이여,,,,,
N,P07,S01,8910285947,0,P,커버,비비,조아요조아요조아요조아요,좋습니다,만족,6.65,4.73,4.52,4.3,4.2
N,P07,S01,8910285947,1,P,향도좋고 잘쓰겠습니다,여드름피부사용가능이라 좋은듯요피부과에서 구매해보고 좋아서재구매근데 색이좀 어둡다는게단점 목보다어두움,콩만큼 짜서 얼굴 전체가능해요,재구매해서 계속 쓰고 있습니다21호인데 가끔 너무 탁하다 싶을 때는 톤업비비나 다른 베이스 섞어서 쓰면 딱 좋아요,커버력도 좋고  피부과에서 추천한거라 믿고 사용할 수 있겠어요,,,,,
N,P07,S01,8910285947,0,N,좋아서,비비,만족해요,순하고,발림성,2.51,2.27,2.15,1.93,1.82
N,P07,S01,8910285947,1,N,비비중에서는 제일 밝고 번들거림도 없어요,커버력도 좋구 무엇보다 과하지 않은화장이 되는거 같아요,하루종일 촉촉함이 지속되네요,다떨어져서 바로 구매했는데 핵빨라요  항상여기서만 사요,마스크에 좀 묻어나긴 하는데 나쁘지 않고 민감성인데 피부도 거부감 없는 듯 해요,,,,,
N,P08,S13,14886751850,0,P,발이,효과,바르고,각질,저렴하게,9.92,8.08,5.58,4.8,4.8
N,P08,S13,14886751850,1,P,발이 부들부들해졌어요,여름철 필수 아이템여름에 샌달 신을려면 꼭 있어야해요,휘뚜루마뚜루 바르기 좋아요,말랑 말랑 해져요,지인추천으로 발크림을 사용해보고 너무좋아서  계속구매하고있어요,,,,,
N,P08,S13,14886751850,0,N,발이,촉촉,각질,바르면,효과,8.57,2.35,2.34,1.96,1.79
N,P08,S13,14886751850,1,N,제품은 좋은데뽁뽁이 하나 없이 상자에 상품 달랑 넣어주시고 사은품도 안들어있네요,제 발도 보들보들해지길 바래보면서 며칠 더 써볼게요 배송은 다음날 바로 도착했어요,각질제거 후 사용 시 효과 극대화 2024년 5월까지 여유있는 유통기한참고 튜브형이 사용하긴 편함,엄마가 주문해달라고 하셔서 주문했는데뭘 발라도 안되던 각질이 하루만에 쏙 들어갔어요,발크림으로 좋다고 소문이나서  좋은거는 알고있는데  판매자분께서  포장에 조금더신경써주시면  좋겠네요,,,,,
N,P10,S29,25486379522,0,P,촉촉하고,가성비,있어요,좋습니다,가격,6.36,6.01,5.38,4.28,4.15
N,P10,S29,25486379522,1,P,리뉴얼되니 더 좋네요,너무 좋아요,촉촉해요,써봤는데 납작한 입구도 쓰기 편하고 발림성도 좋고 가성비 좋습니다,촉촉하고 발림성이 부드러워서 좋았습니다,,,,,
N,P10,S29,25486379522,0,N,촉촉하고,바르고,효과,전체,아이크,1.6,1.57,1.38,1.24,1.2
N,P10,S29,25486379522,1,N,한달후기 빨강거쓰다가 이걸써봣는데 좋네요,촉촉합니다얼굴전체발라도되긴하지만 눈가개선이된다면더최고겠어요,피부는촉촉해진듯 눈가주름도요 근데 목주름만은아니되나봐요,한번써보고좋아서 계속사용중,얼굴 전체적으로 바르고 목도 바르고 하는데도 이제 한통을 거의 다 써갈 정도로 양도 많고 향도 상콤한 레몬향이 나는 것 같아 저는 아주 잘쓰고 있어욤 아이크림 특성상 꾸준히 써서 나이가 들어야 효과가 있는지 없는지 알 수 있는 것 같아요,,,,,
N,P06,S27,5610925019,0,P,슈에무라,배송도,만족,눈썹,저렴하게,6.47,4.79,4.48,3.91,3.63
N,P06,S27,5610925019,1,P,샤프닝 서비스가  안되긴 하지만  제품질이 바뀌는건 아니니까  만족해요,슈에무라 브로우가 짱이죠쿠폰가지고 매장방문하여 샤프닝 서비스 받을예정입니다감사합니다,맘에 들어요,항상 사용해요,브로우 파우치만 세트인줄 알았는데원피스 에디션 파우치도 받았어요,,,,,
N,P06,S27,5610925019,0,N,슈에무라,없습니다,좋은데,샤프닝이,비싸,2.56,2.4,1.56,1.44,1.21
N,P06,S27,5610925019,1,N,배송도 빨랐습니당 항상 사용하던거라 믿고 구매했어요,진짜 하드포뮬라만한게 없습니다,그래서 그냥 매번 이렇게 삽니다그래도 오래쓰니까 가성비는 괜찮은거같아요,선물로 보낸건데 해외 구매대행이라 1주일 조금 더 걸린 것 같아요,짐승용량이라 안잃어버럈으면 새거 안샀을거같긴해요,,,,,
N,P08,S47,19868385189,0,P,향이,향수,잔향이,딥디크,좋습니다,16.38,7.82,6.11,5.56,4.88
N,P08,S47,19868385189,1,P,냄새 너무좋고 75ml라 오래오래 두고 쓸 것 같아요,최에 하는 향수입니다매번 여기서 믿고 구매합니다봄 여름 가을 겨울 다 잘 어울리는 상큼하고 싱그러우며 은은한 장미향이 납니다주변 사람들이 향수 뭐 쓰는지 많이 물어봐요그만큼 좋아하는 사람들이 많아요,안좋은 후기 보고 정품 아닌가 싶어 좀 걱정했는데 써보니 뚜껑도 잘 열리고 닫히고 분사도 잘 됩니다,정말 어렵게 만난 플뽀다 품절이라 롯데on에서 직구로 구매하고 오는날만 기다렸는데 홍콩에서 품절되어 구매취소 됐어요,남자친구한테 선물하고 그자리에 뜯어봤는데 확실히 정품이라는 믿음이 생기진않네요,,,,,
N,P08,S47,19868385189,0,N,향수,향이,지속력이,좋아,향은,4.49,4.22,3.32,3.18,2.2
N,P08,S47,19868385189,1,N,향은 아직이지만 여러 후기들 보니까 정품 맞겠죠,지속력이 이렇게 짧을 수가 향은 나쁘지 않은데 분사구도 뻑뻑하고 여러모로 아쉽네요,냄새도 다르구요,향좋고 오래가네요,주문한걸 너무 후회하고 있습니다기존에 갖고있는 딥티크 향수랑 비교했을때 뚜껑이 매우 뻑뻑하며 향기는 뿌리자마자 다 날라가버리고 조금 오버해서 병에 물을 담아둔것같아요,,,,,
N,P07,S33,22222194684,0,P,커버,감사합니다,만족합니다,가성비,좋습니다,12.66,6.0,5.69,5.37,4.66
N,P07,S33,22222194684,1,P,자연스럽고 피부톤 정리에 너무 굿,더샘 좋아요,브랜드 제품보다 더 얇고 좋아요,항상 쓰는 제품인데 금액이 저렴해서 여기서 구매했는데 배송 너무 빨라요  너무 좋네요,이전에 나스 컨실러만 썼눈데 거의 똑같은 것 같아요,,,,,
N,P07,S33,22222194684,0,N,커버,더샘,저렴,지속력,최고,3.73,3.3,1.48,1.37,1.21
N,P07,S33,22222194684,1,N,그리고 왜 유명한지 알겠어요 소량으로도 커버가 아주아주 잘 됩니다 시험 삼아 하나만 주문했는데도 꼼꼼한 포장과 빠른 배송에 감동했습니다,쿠팡 배송으로 빨리 왔어요,매번쓰는거 더샘컨실러가 우주최강조아요,어제 오후 10시쯤 주문했는데 오늘 바로 받았네요,아주 얇게 잘 펴발라야 하는데 그럼 또 커버가 잘 안되네요,,,,,
N,P07,S01,10856462740,0,P,빠르,,,,,0.86,,,,
N,P07,S01,10856462740,1,P,좋아요,어머니가 만족하시네요,빠른배송입니다,,,,,,,
N,P07,S01,10856462740,1,N,양이작아요,,,,,,,,,
N,P06,S27,29299134621,0,P,얇아서,눈썹,펜슬,가격에,미니,3.91,3.49,3.0,2.97,2.94
N,P06,S27,29299134621,1,P,부드럽게 잘 발리고 얇아서 너무 마음에 들어요,펜슬이 다른 펜슬 브로우보다 가늘어서 눈썹 모양을 잡는데 편리해요,얇아서인지 촘촘히 그릴 수 있도 눈썹 끝 표현도 무척 자연스럽게 마무리할 수 있어요,편리합니다,너무 마음에 들어요,,,,,
N,P06,S27,29299134621,0,N,양이,얇아서,눈썹,그리기,펜슬,2.32,1.78,1.78,1.19,1.15
N,P06,S27,29299134621,1,N,저는 이것밖에 못쓰겠더라고요 살짝 지워지는건 있지만 여름에도 버티는 아이템입니다,항상 쓰던거에요,내가 쿨톤이다 하는사람은 무조건 그레이로 사세요피부톤에 찰떡 입니다둥둥 떠보이지않고 내눈썹마냥 있어요심도 엄청 얇아서 눈썹 꼬리 빼는용으로 쓰기 딱 입니다작아서 파우치에 가지고 다니면서 수정용으로 쓰면 될것같아요,연하고 가는 터치가 매우 간편합니다,얇고 그리기 편해요,,,,,
N,P05,S04,13683287065,0,P,입술,바르면,촉촉하고,생각보다,좋습니다,4.43,2.7,2.02,1.88,1.77
N,P05,S04,13683287065,1,P,항상쓰고있는상품이에요,약간 시어버터 느낌 플럼핑 효과도 나름 괜찮은 것 같아서 만족합니당,좋아요,또 플러핑효과는 별로 화한느낌이 나는데 그리 불편할정도는 아니예요단독으로 바르기엔 색상이 연한편이예요배송빠르고 종이 포장으로 꼼꼼하게 보내주셨네요,어떤 립밤을 발라도 금방 스며서 건조하지만 디올 맥시마이저는 끈적임없이 촉촉해요지속력도 좋고 화끈화한느낌도 생각보다 오래 가서 좋아요,,,,,
N,P05,S04,13683287065,0,N,입술,좋아,,,,1.83,0.56,,,
N,P05,S04,13683287065,1,N,아주 조어요,정말 좋아요,랑콤이 저한테는 발색이나 여러 면에서 맞는거 같아서 좋아합니다,오랜만에 써두 여전히 좋아용 앞으로 계속 쭉 쓰려구용,플럼핑효과도 좋은대 화한느낌 오래가고 입술이 아픕니다,,,,,
N,P07,S01,13222066705,0,P,만족합니다,한스킨,감사합니다,커버력,비비,4.86,4.25,3.81,3.77,2.75
N,P07,S01,13222066705,1,P,발림성이 너무 좋네요,극건성인데  글로우임에서  좀 건조하게 느껴져서  가을이나 겨울에는  보습을 완전 잘해야  할것 같아요,배송이 좀 늦긴했지만 늘 쓰던거라 기다림이 힘들진않았어요,발림성 굳,예전에 엘르걸 에어커버 비비크림이라는 코스맥스 제품만 쓰다가 단종되었는지 더이상 구매할수가 없어이것저것 여러가지 제품을 사용하다 만족할 수 없어 포풍검색하여 한스킨과 업무제휴 했다는 사실을 알았습니다,,,,,
N,P07,S01,13222066705,0,N,아쉽,커버력,비비,,,1.24,1.13,0.59,,
N,P07,S01,13222066705,1,N,10년 넘게 쓰고 있어요,색상이 어두워서칙칙해 보이네요,근데 색깔이 아쉽,가볍게 잘 발려요,다만 매번 짜쓸때 양조절이 안돼서 버리는게 많아서 아쉽네요,,,,,
N,P07,S01,13057920955,0,P,배송도,만족합니다,엄마가,애터미,비비,4.34,3.41,3.4,3.35,3.2
N,P07,S01,13057920955,1,P,어머니가 쓰신다고하셔서 사드렸는데 너무 좋아하세요,감사합니다,지인분한테 추천했더니 너무 좋다네요 적극 강추 입니다,어머님 항상 이거 사용하셔서 구매했는데 저렴한 가격에 득템한거 같아요,예전에 사용해보니  좋아서 다시 구매햇는데  용기만 달라졌네요,,,,,
N,P07,S01,13057920955,0,N,커버력,지속력,좋아,비비,아쉽,1.77,1.29,1.02,0.9,0.86
N,P07,S01,13057920955,1,N,색이 조금만 밝았으면 좋겠지만 고를수있는폭이없다보니 그냥어두워도 쓴답니다,커버력 지속력 밀착력 다 짱좋아요,다른 제품을 발라봤는데 역시 애터미가 짱입니다,그냥 쓸만해요,좋아오 선물 받아 쓰다가 두개 구입했네요가볍게 발려서 좋아요,,,,,
N,P07,S01,15402508728,0,P,감사합니다,만족합니다,저렴하게,배송도,비비,4.56,4.21,2.8,2.6,1.88
N,P07,S01,15402508728,1,P,10년째 쓰는 비비입니다,배송 빨라요 그리고 유통기한도 2024년까지로 넉넉한 제품으로 보내주셨어요,몇년동안 꾸준히 쓰고 있는 제품입니다,색상이 환해서 좋아요,예전에 썼던게 기억나서 반가운맘에 샀네요,,,,,
N,P07,S01,15402508728,0,N,커버력,비비,좋아,샀어,,1.97,1.87,1.84,0.94,
N,P07,S01,15402508728,1,N,옛날부터 쓰던 제품이라 구매했는데 일단 트러블은 덜 나는 것 같고 자연스러워요,이미 기간이 지났는데 엄마가 이제서야 개봉을 하셨대요 근데 펌프가 안되서 내용물이 전혀 나오지 않는다고 합니다그래서 뚜껑열고 몸통 짜서라도 사용하려하셨지만 모통이 딱딱한 재질이여서 짜는것도 안된다고해요,비비는 유통기한 길고 미샤 비비 이게 피부에 잘 맞고 커버력도 좋고 드름같이 덜 커버되는건 당연 컨실러 써야하고 피부표현이 좋아요,샘플이라도 써봤다면 안샀을 거에요몇년간 쓰던 진주알 맑은 비비 매트가 단종이라 고민끝에 이걸로 사봤는데 그냥 돈 버렸어요피부가 밝고 붉은 편이라 13호 써야 맞는데 13호까지 나오는 비비가 많이 없어서 알아보던중 주문한 건데 커버력 아예  커버력 광고 문구는 진짜 오버네요,색상이 21호 치고는 좀 어두운편인듯 하네요핑크톤은 맘에 듭니다,,,,,
N,P07,S01,10023542539,0,P,만족합니다,촉촉하고,감사합니다,좋습니다,자연스럽게,4.58,3.89,3.6,1.89,1.84
N,P07,S01,10023542539,1,P,트러블 잘생기는 지성피부인데 마스크 착용한 상태에서도 들뜨지 않고 가볍게 잘 유지가 되네요,과하지 않은 물광표현 잘 되고 밀착력도 좋습니다,재구매꾸준히 쓰고 있습니다,굿 제피부가 건조한편이라 꾸준히사용중인제품이에요,잘받았습니다,,,,,
N,P07,S01,10023542539,0,N,비비,커버력이,좋아,,,1.81,1.61,1.13,,
N,P07,S01,10023542539,1,N,그렇다고 밀리지도않아요벌써3통째쓰고있네요인생비비인듯,쓰던거라 또 구매해요,근데 커버력은 좀 약하네용 쌩얼비비로 쓰면 좋을거같아요,항 작년부터 꾸준히 쓰는 제품이에요,주문하고 나서 이틀만에 받은것같아요배송도 빠르고  포장도 안전하게 포장되어 왔네요많이 파세요,,,,,
N,P07,S01,83366727705,0,P,발림성,톤업크림,,,,1.15,1.0,,,
N,P07,S01,83366727705,1,P,톤업크림이라는 의미를 모르겠습니다톤이 밝아졌다는 느낌은없고 그냥 부드러운 크림을 바른것같은느낌이에요그래도 발림성이나 이런부분은 만족했어요,처음,괜차노아요,,,,,,,
N,P07,S01,83366727705,0,N,제가찾던,톤정리되고,비에,제형이라만족합니다자연스럽게,촉촉합니다,3.77,3.27,2.71,2.33,2.32
N,P07,S01,83366727705,1,N,다 좋은데 커버력은 별로 없어요,좋타고 해서  함 시켜봣는데가격에 비에  효과  넘 없는거 같아요커버력두 없고 광도 안나고 기대하고  샀는데  넘 실망햇네요,,,,,,,,
N,P05,S06,11218826916,1,P,촉촉하고 부드럽게 발려 좋아요,색이 좀 진했으면 해서 라즈베리 사봤어요 진하긴 한데 핑크나 코랄이 더 촉촉한거같아요 물론 라즈베리도 짱입니당,촉촉하니 아주좋아요,,,,,,,
N,P05,S06,11218826916,1,N,친구 생일선물로 줬는데 너무 마음에 들어해서 좋아요 거기다 포장도 마음에드네요,늘  쓰는거라  떨어지면 불안,,,,,,,,
N,P07,S01,22849759426,0,P,감사합니다,발림성,써보고,커버력,좋습니다,3.28,2.0,1.69,1.63,1.61
N,P07,S01,22849759426,1,P,좋은데 너무 어두워요,트러블 없고 톤 정리 말끔하고 촉촉해서 좋아요,오래전부터게속사용했던거라 좋습니다,어머님께서 씨씨크림 필요하다셨는데 너무 좋네요,얼굴을 화사하게 만들어 주고 피부톤을 정리해 주어서 좋아요,,,,,
N,P07,S01,22849759426,0,N,좋아,,,,,1.53,,,,
N,P07,S01,22849759426,1,N,와우 샘플 많이주셔서 감사합니당cc크림은 동생줘야겠어요,그래서 본품을 사서 사용해봤는데저는아직도볼쪽에 러빙할때 그안에 캡슐알갱이때문에아프더라구요,좋아요,피부에 광이나요,어두워요,,,,,
N,P05,S07,26882569530,0,P,색상,지속력,색이,예뻐요,베이스로,6.89,5.74,5.65,4.98,4.2
N,P05,S07,26882569530,1,P,픽싱이 잘되고 질감도 굿,전 진저밀크티 색상을 샀는데 연한색이라 생얼에바르기도 좋아요,처음에 바를때 부드럽게 발려서 촥 붙어 좋으네요,색은 미리 테스트해서 파악하셔야 좋습니다,다른 색상 더 구매할거에용,,,,,
N,P05,S07,26882569530,0,N,색상,생각보다,지속력,입술,예뻐요,2.47,2.34,1.87,1.83,1.72
N,P05,S07,26882569530,1,N,자연스러운 컬러라 집에서 너무 혈색없는 내 모습이 추해보일 바르고있어요,마음에 들어요,이쁘네요,입술색이찐해서 덜 나와요 매트한데  안 묻어나오진않네요,부드럽게 발리지만 금방 입술에 픽싱되어서 너무 마스크에 정말로 안묻어나요,,,,,
N,P04,S43,15558155637,0,P,향이,유자,촉촉,피부가,바르고,12.11,12.01,10.54,10.04,9.3
N,P04,S43,15558155637,1,P,냄새가 너무 좋아요,유자 향 좋아해서 샀어요,냄새도 상큼해요,촉촉하기 뭔가 알갱이가 있는데 진짜 좋은 성분을 넣은 것 같아서 믿음이 갑니다,너무 잘 썼습니다,,,,,
N,P04,S43,15558155637,0,N,좋아서,촉촉,향이,바르고,자면,3.15,2.45,2.19,2.16,1.89
N,P04,S43,15558155637,1,N,할인가로 한번 샀더니 정가는 약간 아까웠는데 저렴하게 구매해서 만족합니다,저한테 잘 맞아서 꾸준히 쓰고있습니다,반품귀찮아서 쓰는데 이건 아닌거 같아요,라이브 봤는데 필카는 못 받았네요,너무 촉촉해요,,,,,
N,P10,S44,8740412605,0,P,트러블,티트리,효과,뾰루지,여드름,8.54,8.33,6.58,6.17,5.45
N,P10,S44,8740412605,1,P,심하게 올라온 애들은 톡톡해주고 자면 좀 가라앉아요,싸게 구매했어요,뾰루지날때 쓰는데 잘 가라앉아서 좋아요,만족합니다,장시간 마스크 착용으로 인해 피부 트러블이 심해져서 구매했어요,,,,,
N,P10,S44,8740412605,0,N,트러블,여드름,뾰루지,얼굴에,발라주면,5.44,3.45,2.67,2.3,2.13
N,P10,S44,8740412605,1,N,재구매했네요,꾸준히 바르는데도 저한테는 큰효과가 나타나지 않아 아쉽네요,이번에는 큰 효과를 못 봤던 거 같아서 아쉬웠네요,여드름이 살짝 올라올때나 귀가 너무 가려울때쓰고 있어 이젠 중학생딸도 함께 쓰고 있어요상비약처럼 쓰고 있어요,피부 트러블용으로 항상 쟁여 놓고 있습니다,,,,,
N,P07,S01,7539269153,0,P,만족,좋습니다,저렴하게,커버,있어요,3.26,3.12,3.05,2.63,2.24
N,P07,S01,7539269153,1,P,좋은상품을 좋은가격에 구입하였습니다,선물포장은 잊어버려서 요청 못드렸는데 만족해 하셔서 다행이에요,만족합니다,투명하게 커버되서 편하고 다른제품 사용할때는 트러블이 많았는데 순하고 좋아요,좋은 선물했습니다,,,,,
N,P07,S01,7539269153,0,N,샘플이,화사,아쉽,색상,,1.31,1.0,0.91,0.81,
N,P07,S01,7539269153,1,N,헤라설화수입생로랑 씨씨크림중에 엄청 고민했는데아주 맘에듭니당 수부지 타입에다가 약간 칙칙한 웜톤인데 적당히 화사해지고 아주실짝 맑게 커버되고 좋네요,샘플도 많이 주시고 펌프타입이라 지저분하지 않게 잘 쓸수 잇을듯해요,다른 제품으로도 바꿔봤었는데 요제품만한게 없네요,늘 쓰는 제품입니다,화사한건 핑크베이지인듯하고 미디엄베이지도 무난해요촉촉하고 좋아요,,,,,
N,P07,S01,9349844521,0,P,촉촉하고,커버력은,만족합니다,약하지만,피부가,2.29,2.08,1.87,1.84,1.62
N,P07,S01,9349844521,1,P,좋아요,매끄럽고 가볍게 잘 발리네요,재구매했어요,무난무난하게 쓰기 좋아요,재구매입니다,,,,,
N,P07,S01,9349844521,0,N,르네셀,,,,,2.18,,,,
N,P07,S01,9349844521,1,N,예전에 한번 사용했는데  다시 재구매 합니다,조아요,좋아요,비비랑 썬이랑 같이 샀는데 역시 기름지고 커버력 너무 없네요,예전에 쓰건건데 재구매해봤어요,,,,,
N,P07,S01,23257851490,0,P,만족합니다,감사합니다,좋습니다,성분,괜찮은,2.9,2.34,2.26,1.67,1.64
N,P07,S01,23257851490,1,P,쓰던제품인데재구매해요,저렴하게 잘 샀어요제품도 맘에 듭니다,청소년인 조카 사줬습니다,잘 받았습니다,두 번째 구매입니다 가성비가 좋고 사용하기 편해요,,,,,
N,P07,S01,23257851490,0,N,성분,좋아,커버,순하,,2.55,1.37,1.37,0.9,
N,P07,S01,23257851490,1,N,발림성이나 화사하면서 자연스러운 피부표현이 좋네요,좋습니다,생각보다 뻑뻑해요,처음,순하고 조아요,,,,,
N,P08,S47,8442841073,0,P,향이,향도,만족,좋습니다,향수,10.15,5.69,4.8,2.96,2.67
N,P08,S47,8442841073,1,P,배송도 빠르고 향이 넘 좋아요,빠른대응해주셔서,삼촌 선물로 사줬는데 너무 좋아하시더라고요 아주 싼 가격에 잘 샀습니다추후 향수 다쓰면 다시 오겠습니다,남자친구 선물로 저렴하게 주었어요,선물 주려고 샀다가 걍 제가 쓰게  돼었네요일단 배송은 생각보다 엄첨 빨리와서 좋아요테스트로 한번 뿌려 봤는데 향도 좋고 지속력도 괞찮아요,,,,,
N,P08,S47,8442841073,0,N,향이,샤넬,향은,쇼핑백,향수,5.05,3.05,1.98,1.64,1.63
N,P08,S47,8442841073,1,N,케이스 윗부분에 흠집이 있네요,좋네요,왜 오드뜨왈렛 밑에 후기 보고 긴가민가했는데 받는 분이 말해줘서 알았네요,가격대비좋습니다,남자향이네요,,,,,
N,P10,S31,22590590664,0,P,저렴하게,만족,윤조,좋습니다,촉촉,7.41,7.15,7.12,5.35,4.87
N,P10,S31,22590590664,1,P,언제나 만족합니다,보통 공식스토어보다 오픈 마켓이 더 저렴한 경우가 많은데 설화수 공식스토어는 네이버포인트행사에 구성품도 너무 많이 있어서 진짜 가성비 짱짱입니다,윤조에센스는 더이상 말이 필요없구요구성 또한 대박입니다,촉촉하고 진정효과도 있는거 같고 흡수성도 좋아요,선물했어요,,,,,
N,P10,S31,22590590664,0,N,배송도,엄마가,촉촉,좋아,말이,2.37,2.33,1.94,1.94,1.89
N,P10,S31,22590590664,1,N,명절때 사면 기획으로 저렴히 사게 되어 두군데서 샀는데 여긴 좀 비싼편이고 배송도 좀 걸렸어요,엄마가  항상 쓰시는 제품인데  가격대가  있는 제품이라  아껴쓰시길래   아껴쓰지 마시라고  저렴한  가격에 판매하는걸 얼른 질렀네요,엄마가 윤조에센스 조아하셔서 선물로 샀어요근데 윤조에센스 하나만 하기엔쇼핑백이 넘 크네요,선물용으로 산거라 선물포장 따로 요청 드렸는데 종이쇼핑백이랑 복주머니 비슷한거 따로 보내주셨네요,엄마 선물로 드렸는데 너무 좋아하세요,,,,,
N,P07,S01,81054393345,0,P,좋습니다,만족합니다,감사합니다,촉촉하고,자연스럽게,2.23,2.18,1.93,1.53,1.46
N,P07,S01,81054393345,1,P,빠른배송감사합니다,와이프가 아주 좋아했습니다,늘쓰던거라 주문합니다,점점 자연스럽게 표현되며  썬 기능이 있어 더 만족스러워요,재구매제가 써보고 동생에게 선물해줬어요,,,,,
N,P07,S01,81054393345,0,N,좋아,,,,,1.71,,,,
