SITE_GUBUN,PART_GROUP_ID,PART_SUB_ID,PART_ID,KEYWORD_GUBUN,KEYWORD_POSITIVE,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
G,P11,S37,132014,0,N,클렌징,지워,오일이,립앤아이,워터,2.76,2.38,1.78,1.3,1.14
G,P11,S37,132014,1,N,생각보단 깨끗하게 지워지는 편이나 포인트 메이크업은 기본 립앤아이 리무버 사용보단 덜지워지는거 같아서 따로 사용하는게 속 편하다 이거 하나로 원스텝으로 지우면 시간이 너무 걸린다그래도 예민한 피부지만 화장을 진하게 하는데 피부가 예민하다면 한번쯤 사용하고 테스트 해봐도 좋은제품인거 같다,깨끗하게 성분면에서 자극없이 지워지긴 하는데 외려 오일성분이 없다보니 코튼패드와 피부의 접촉 자극이 크게 생긴다 너무 수분 클린징 제형이라 물로 유분을 닦아내는 느낌이 큰것도 사용감에 만족스럽지 못하다,마스카라 지우기는 조금 힘든데 다른 화장들은 다 지워져요,오일이 들어있다는 걸 리뷰 쓰기 직전에 알았네요오일층이 더 잘 보이는 디자인이었으면 좋았을 거 같아요세정력과 사용감은 좋습니다지속력 좋은 마스카라도 지워지고 테스트해보려고 립제품 4개를 손목에 발색하고 지워봤는데 착색이 제일 심한 틴트 하나 말고는 다 깨끗하게 지워졌어요그리고 오일이 들어있는데도 마무리감이 산뜻해서 오일 들어간 클렌징워터 싫어하는 분들도 쓸 수 있을 거 같아요,써봤어요세정력도 좋고 제품 입구 쪽도 위생에 안심이 되었는데 쓰고 난 후 피부가 조금 안 좋아지는 느낌이라 계속 쓰지는 못할 것 같아요,,,,,
G,P11,S37,23464,0,P,지워,리무버,눈에,세정력,자극,4.8,3.61,3.6,2.39,2.21
G,P11,S37,23464,1,P,휴어쩔 수없이 양치한 후엔 꼭 안티푸라민을 발라주고 있어요?,피부가 아주 건강한 분이라면 모르겠지만 저처럼 민감한 분이시라면 꼭 한 번 더 생각해보시는 게 좋을 것 같습니다1년 전 사투가 끝난 줄 알았는데 다시 나타나는 박탈성구순염이 미워서 저같은 민감성 피부이신 분들이 고통을 겪지 않았으면 하는 바람에 속상해서 글 써봅니다,1워할만 하네했어요그런데 어쩐지 입 주위가 따꼼따꼼하더만요 원래 건강이 안 좋기도 하고 면역력이 떨어져서 그런가 하고 대수롭지 않게 생각했습니다대충 인터스텔라 스테이 짤한참을 그렇게 립메이크업하고 리무버로 지우고 바르고 지우고를 반복했어요,세안 전에 이것만 하면 정말 깨끗하게 세안이 돼요꿀팁마스카라 같은 건 짙게 바르면 절대 안 지워지는데 이제품 화장솜에 적셔서 눈에 꾹 5초 누르고 있다가 닦아주면 진짜 잘 닦여요,총평조금만 묻혀서 사용해도 잘 지워지는 인생 리무버성능 새까만 마스카라 두껍게 발라도 잘 지워지고 입술 착색도 많이 없애줘요,,,,,
G,P11,S37,23464,0,N,눈에,지워,순하고,리무버,들어가도,4.09,2.57,2.1,1.91,1.52
G,P11,S37,23464,1,N,유명해서 구매해봤는데 무난하게 사용하기 좋아요다만 진한화장은 한번으로는 잘 안지워지네요 ㅠㅠ,무난한 평타 리무버이거보다 미팩토리 리무버가 더 강력하게 지워져요근데 얘도 잘 지워지긴 함미팩토리는 대애충 쓱 지나도 샥 지워지면얘는 쓰으으윽 꾸욱 사악 해야 스륵 지워지는 느낌,어떤 제품은 오일이 눈을 뿌옇게 만드는 것도 있는데 이건 그런것도 없고 눈 시림도 없어요,솜에 묻혀서 눈가에 닦을때 따갑거나 눈시림이 없었고 세정력이 좋았어요오일층이 있어 흔들어 섞은다음 화장솜에 묻혀 토너팩처럼 얹어놨다가 닦아내도 잘 지워져있어요,세일 때나 21 11 일때 쟁여 놓는 제품가격도 좋구 눈도 안 따가워요화장도 잘 지워집니다,,,,,
G,P11,S37,104177,0,P,지워,세정력,눈에,클렌징,리무버,3.65,1.94,1.9,1.69,1.6
G,P11,S37,104177,1,P,우유 단백질과 발효 두유 성분이 함유되어 클렌징할 때 촉촉하게 클렌징할 수 있다는게 장점이에요일단 제가 사용하는 팔레트 내의 다양한 제형의 섀도로 클렌징 정도를 확인해봤는데 섀도 정도는 확실히 잘 지워져요근데 되게 촉촉하고 소프트하게 지워지는 편이라서 좀 오일리한 리무버들보단 닦이는 느낌이 더 괜찮았던 것 같아요ㅎㅎ아무래도 포인트가 되는 색조들을 지워주는 리무버다보니까 세정력이 확실히 좋긴 해요,아무래도 마스카라 같은 경우는 속눈썹 사이사이에 발리고 한번 바르면 금방 지울 일이 거의 없다보니까 눈에 사용하면 좀 얘긴 달라요 눈에 사용했을때는 일단 좀 충분히 불려 주는 시간이 필요해요 그렇게 하고 닦아내야 제법 마스카라 클렌징은 가능했어요,그래서 솜에 듬뿍 뿌려서 눈에 올려주고 3분 기다린 이후에 닦으면 싹 지워집니다화장하는 것만큼 클렌징도 진짜 열심히 해야 하는 거 아시죠 제가 일리윤의 아이리무버를 사용했었는데 오일이 많이 들어가 미끄덩하기만 하고 이것보다 훨씬 덜 지워지더라구요 ㅜㅠㅠ,전 이거 강추이만한 세정력에 이만한 가격 없다고 봄 진짜 부드럽고 자극 일도 안가고 특히 눈시림이 없다는게 장점 무엇보다 리무버라면 세정력이 강해야 하는데눈 메이크업이 진한 나로서는 진짜 중요하게 보는 점이 리무버가 그런 나에게 만족감을 주었음,약간 기름의 코팅막 같은 느낌도 안 느껴지고 무슨 우유식빵마냥 촉촉하게 지워져서 신기했어요,,,,,
G,P11,S37,104177,0,N,눈에,순하고,리무버,들어가,지워,5.05,1.95,1.84,1.62,1.31
G,P11,S37,104177,1,N,눈화장 지울때 따갑지 않았던거 보면 순하고 세정력도 만족한다 리무버는 이거만 계속 쓰는중,왜 이렇게 랭킹이 낮은거조 ㅠㅠ 이전에 이니스프리 애플 리무버랑 아리따움 리무버 사용할 때는 눈이 너무 매워 맨날 울었는데 다른 리무버에 비해 눈시림도 없고 순하게 잘 지워지는 제품입니다 ㅎㅎ,눈이 시렵진 않으나 눈앞이 뿌얀게 오래가그래서 찝찝하고 눈에 안좋을거같고 그ㅇ르다세정력은 중상,키스미 마스카라도 잘지워져요 ㅎㅎ,너무 확 나와서 양조절이 힘들어욤그리고 생각보다 잘 안 지워져요,,,,,
G,P11,S37,80600,0,P,클렌징,지워,깔끔하게,피지,세안,2.26,1.87,1.61,1.39,1.33
G,P11,S37,80600,1,P,저처럼 피지 블랙헤드 화이트헤드 고민이신 분들은 유튜브에 유트루님 클렌징오일 영상 참고해보세요진짜 양 넉넉히 해서 얼굴에 발라주면 피지 청소에 너무 좋습니다,좁쌀여드름 조지기에도 너무 좋아요ㅠ그래도 단점은 찾아봐야죠 성분보니 시어버터가 있는데 얘가 은근히 모공 잘막더라고요 쓰고 난뒤에 클렌징폼으로 2차 세안이 필수일듯합니다,체온으로 녹여가며 부드럽게 롤링하니 아이리무버 사용하지 않고도 마스카라까지 깔끔하게 녹여냈어요,왜냐하면 오일이나 워터보다 양조절도 쉽고 오일을 사용할때보다 손에 흡수되는 양을 줄일 수 있어서 좋아요 ㅎㅎ,그리고 떠낼수있는 스틱이 들었고 스틱을 보관하는 자체적 공간도 있어 잃어버리지 않고 깔끔하게 사용할 수 있어서 좋았어요,,,,,
G,P11,S37,80600,0,N,지워지,오일,그리,클렌징,,1.23,1.22,0.81,0.43,
G,P11,S37,80600,1,N,저면 그런가요사용하려고 뚜겅을 열었을때화학성분이라해야할지향이 안좋았어요얼굴에 펴바를때도공장냄새같이그리고제형도삼겹살 구워먹고남은 기름이 시간지나면하얀막이생기는것처럼많이 실망했어요한번사용하고나눴더니물이생기기시작sns믿고 직접써보자싶어 구매했었는데sns또한번 믿으면안되는걸 느꼈습니다최악템,화이트 헤드가 완전 다 사라진건 아니지만 진짜루 이마에 있는 좁쌀들 90로 들어가서 이마는 매끈 거리고 아직 볼쪽은 그래도 조금 남아있어요,개인적으로 클렌징오일을 사용하면 이중세안을 하지 않는데 뭔가 알수없는 약간의 잔여감이 있는듯하여 닦토를 꼭 해준다 잔여감이 없는 클오는 슈에무라가 갑인듯굳이 단점을 찾자면 할인 가격대가 있는 편이고 밤이라 떠서 쓰는 것 자체가 귀찮을때가 많다,저는 원래 워터 썼는데 오일은 너무 오일리하고 워터는 너무 잘안지워지고 중간은 없을까 하고 찾다가 요거 써봤는데 지금 2통 쟁겨뒀어오 ㅋㅋㅋ 잘 지워지고 눈에 들어갔는데 안아프더라고여   그리고 촉촉하고 양도 스푼 있어서 딱뜨면 되는 양이라 좋아요,이브롬으로시작한 클렌징밤유목생활이브롬넘나좋았지만 가격이넘나사악해서 떠돌다 쿠팡에서 어느 유저분의 후기에  홀리듯 쿠팡wow어서옵서예와 근데 이거 헤이미친   이거물건임정말아이메컵ㆍ펄까지한방에 싹그리고 무엇보다 자극적이지않고 세안후 보들보들 애기엉덩이같아세안만잘해도피부가좋아진다는게 맞는게 이거쓰고트러블 일절하나도없고 담날화장까지 잘먹는느낌솔직히 착색되는틴트나 픽서안써도될만큼 고정력좋은 마스카라류는 전용리무버로 이중세안합니다용마스카라다지워지는줄알았는데 까만색만없어진채 먼가 속눈썹사이사이랑주변 살에 잔여물이점점쌓이더라구용에뛰드마스카라전용리무버강추속닥속닥,,,,,
G,P11,S37,55477,0,P,지워,에뛰드,리무버,깔끔하게,컬픽스,3.17,1.91,1.81,1.79,1.61
G,P11,S37,55477,1,P,컬픽스 마스카라 전용이여서 그런지 같이 쓰니까 아주 잘 지워집니다,오일층이랑 수분층이랑 나눠져서 적절하게 오일감이 있어서좋은것 같아요,사용했는데 이거만큼 진짜 잘 지워지는거 못봤어요,5초정도 비벼서 닦아주면 저렇게 깨끗하게 지워진답니다마스카라뿐만아니라 아이라인 아이섀도우까지 깔끔하게 잘 지워져서당분간은 계속 이제품을 쓸 것 같아요,스킨푸드 썼을때는 눈 앞이 하얘져서 식겁했었는데 그런거 없음단점1 사은품으로 딸려 온거라 그런지 양이 너무 적음 진짜 몇번 안썼는데 다썼어요립앤아이 그 분홍색 뚜껑보다 이게 더 잘지워져요,,,,,
G,P11,S37,55477,0,N,눈에,지워,눈이,컬픽스,리무버,2.42,2.17,2.11,1.99,1.49
G,P11,S37,55477,1,N,다시 내돈내산 2으로 사서 사용했습니다양이 조금 아쉽긴 하지만 너무 잘 지워지고 1차 세안만으로 완벽히 다 지워지고 저는 2차세안을 평소에도 하는편이라 2차세안까지 하면 그냥 아예 눈이 사라져요너무 좋은 제품중에 하나,마스카라 살때 증정품으로 받았는데 잘 지워져요펄들도 깔끔 하게 잘 지워집니다,컬픽스 나왔을 때는 이 리무버밖에 안지워진다고 해서 사서 썼지만 다른 아이들로도 잘 지워짐  이 리무버를 살 이유가 없어졌다,마요 이 제품은 컬 픽스 마스카라 전용 리무버라고 해서 샀는데 눈도 따갑고 컬 픽스 마스카라는 다른 리무버로도 지워집니당 다른 좋은 제품 쓰세요,마스카라 리무버래서 마스카라지우는데 진짜 안지워진다 하는 마스카라들 진짜 싹다 자극없이 잘지워져서 개좋은 제품,,,,,
G,P12,S03,82543,0,P,머릿결이,컨디셔너,머리가,향이,부들,2.47,2.14,2.0,1.49,1.25
G,P12,S03,82543,1,P,좋긴 좋은데 엄청 좋은 건 아니고올리브영에서 원플러스원에 산거 생각하면 가성비는 괜찮은데 효과는 드라마틱하진 않았음개털을 물미역으로 만들어주는이런거 생각하면 안됨ㅠ헤드스파7 트리트먼트 쓰다 이걸로 넘어왔는데 걔보단 확실히 얘를 썼을때 머리가 더 찰랑거리긴함근데 이게 손으로 빗어봤을때 걸리는게 없고 찰랑거린다는거지 막상 육안으로 보면 그냥 잔머리 뿅뿅 튀어나온 부스스 반곱슬ㅠ있는건 다 쓰겠지만 재구매 의사는 없음왜 남들은 다 좋다는데 내 머리엔 영 효과가 없는지ㅠㅠ이시국 제품이긴 하지만 반곱슬기 잡아주는건 츠바키 컨디셔너가 훨씬 나았다,향은 맘에 들어서 사용하는 동안에는 향 맡으면서 썼어요,쓰고 머리 말릴때 엄청 찰랑거리고 촉촉해져서 좋았어요,올영에서 11 행사할 때 한번 구매해본 제품이에요살짝 꾸덕거리는 컨디셔너일 줄 알았는데 물에 금방 녹을 것 같은 제형이더라구요향이 호불호가 갈리는 것 같은데 개인적으로는 나쁘지 않은 것 같아요,독하지 않은 머스크향손상모인데 두피에 안닿게 10분정도 방치해요잘 들어가라고 손가락으로 헤어를 꾹꾹 누르는 마사지도 해주면 좋아요탈색 끊은지 몇년됐더니 머릿결이 많이 좋아졌는지 이정도만 써줘도 빗질도 잘되고 좋네요머릿결도 머릿결이지만 향이 좋은게 젤 좋네요,,,,,
G,P12,S03,82543,0,N,향이,머릿결,컨디셔너,,,1.9,1.6,0.98,,
G,P12,S03,82543,1,N,머리 개털이라서 다시 되돌리고자 사게 되었는데 이거 쓰고 머릿결 좋다는 소리 많이 들었어요,거의 4주째 사용하고 있는데 이 제품 없으면 다시 머릿결 망가질 것 같아서 쟁여놓고 씁니다,머리결 자체는 부드러워지긴 하는데그게 또 엄청나게 부드러워지냐 하면 그건 아니고향도 좋긴한데 그게 또 기가막히게 좋냐 하면그것도 아니네요,가끔 머리아플정도로 향이 쎈제품들이 있는데 이제품은 나도모르게 계속 킁킁 댐 한가지발견한단점 샴푸가 묽어서 뚜껑 열때마다 흐름한방울도 아까운제품인데뭐 좋으면 장땡이니깐 평소 샴푸린스오일을 사용하는데도 엉키고 머리빗을때마다 힘들었는데 지금은 나도 안믿겨서 계속 머리 만져본다는거예전머리결로 다시 돌아왔구나,이것과 세트인 샴푸는 물같았는데 얘는 그정도는 아녜요 그렇지만 보통의 트리트먼트보다는 묽어요보통 샴푸같은 제형 왜 진득한 제형이 더 영양가 많고 묽으면 영양가가 좀 부족할 것 같고 그러잖아요,,,,,
G,P11,S37,126068,0,P,클렌징,세정력도,워터,만족,좋아,2.35,1.97,1.53,1.3,1.26
G,P11,S37,126068,1,P,눈에 들어가면 당연히 따갑고 입으로 들어가면 쓰더라고요 ㅎㅎ 마스카라 빼고 다 지워지는 정말 좋은 아이템 참고로 저는 클리오 마스카라 사용중 ㅎㅎ 정말 만족하고 재구매 의사 있습니당,향도 크게 안느껴지고 순한 것 같아서 추천합니다,저번에 평가단 선정되서 써봤을 때 양도 많고 세정력도 나쁘지 않아서 만족했어요,세정력은 보통이지만 세정후에 수분감 있고 이것은 가성비 갑 용량이 많아서 괜찮은 것 같아요,평가단 좋은 기회로 접하게 되었는데 용량도 많아서 듬뿍 쓰기 좋아요순하고 잘 지워져요,,,,,
G,P11,S37,126068,0,N,순하,,,,,1.4,,,,
G,P11,S37,126068,1,N,순하고 잘 지워지고 패키지도 예쁘고 좋아요,그리고 가성비 짱가격도 싼데 용량은 엄청 대용량 엄청 오래써요,근데 냄새가 무슨 소세지냄새같은게 나요세정력도 나쁘지않아요,녹차수랑 온천수가 들어서 그런지 엄청 순하고 촉촉해요,순한듯 약간은 따끔거리는 제품이에요약간 옥수수냄새 비슷한 고소한 냄새가 나요클렌징은 그냥 보통정도인것같아요엄청 좋은것도 아니고 그렇다고 엄청 안지워지는건 아닌한번쯤 써도 나쁘진않지만 다시 재구매할지는 모르겠네요,,,,,
G,P11,S37,109158,0,P,클렌징,워터,세정력,향이,향도,5.41,3.22,1.93,1.92,1.61
G,P11,S37,109158,1,P,용량도 많아서 팍팍 쓸수있고 세정력도 좋습니다,양은 많아서 오래쓸것 같고 덜 자극이 가고 세정력도 나쁘지 않아서 만족스러워요,다만 이 클렌징워터로 키스미 마스카라와 아이라이너는 잘 지워지지 않더라고요 저는 근데 항상 립앤아이리무버를 써서 눈썹 립 파운데이션까지 지워지면 만족하고 있어요,지우고 난 후 오히려 토너로 닦은 것처럼 촉촉해요그리고 향도 레몬향이라 클렌징 후에 굉장히 상쾌한 기분이에요,일단 용량이 커서 놀랬어요ㅎㅎ커서 가격도 이만원이나 하는거겠죠일단 너는 이니스프리 클렌징워터를 쭉 사용하고 있었는데이번 평가단리뷰 당첨되어서 써봤어요먼저 저는 향이 너무너무 좋았어요레몬향 엄청 상큼한향이에요클렌징워터 사용하고 나서는 상쾌해지는듯한 느낌ㅎ근데 저는 키스미마스카라를 사용하는데절대 지워지지않네용ㅎㅎ이 점이 제일 아쉽퓨ㅠㅠ키스미는 막강해서트러블나는것도 전혀없고 좋네용,,,,,
G,P11,S37,109158,0,N,좋아,클렌징워터,사용하,,,1.91,1.35,0.7,,
G,P11,S37,109158,1,N,전에 쓰던건 다른브랜드의 클렌징 티슈였는데항상 클렌징하고나면 피부 따갑고 눈도 따갑고 그랬는데이 제품은 순했어요순하다해서 클렌징이 잘 안되면 어떡하지 했는데클렌징 잘 되고 피부도 눈도 안따갑고트러블도 잘 나고 예민한 피부인데 잘 쓰고 있습니다,평소에 클렌징제품을 클렌징워터 후 폼클렌징을 하는 루틴을 주로 하는데 품평단 당첨되기 5일 전쯤에 클렌징워터를 다 써서 클렌징밤 대용량샘플을 사용하였는데 극지성인 피부가 유분을 견디지 못하고 뒤집어진 상태였어요 ㅜㅜ,아직 트러블도 없습니다대용량이고 2만원이라는 가격도 가성비가 좋아서 재구매 의사 있어요,그리고 여러가지 차가 함유됐다고 하는데 향은 레몬향 같은게 나더라구요,뜯었을때 향부터 맡아봤는데요자극적이지않고 은은한 레몬물향이 났어요,,,,,
G,P12,S03,5180,0,P,향이,좋아,머릿결,부드러워,향도,3.29,1.27,1.19,1.13,1.08
G,P12,S03,5180,1,P,근데 계속 씻다 보면 씻기는 느낌이 들어서 더 이상 미끈하지 않을 때까지 씻는 편이에요후기확실히 이거 한 뒤에 머리가 부드럽고 정전기도 덜해요양에 비해 가격도 저렴해서 만족하고 있어요,샘플로 써보게됐는데효과는 평범하고일단 향이 좋더라구요,향이 너무 좋아요,올영에서 사서 쓴 제품제품력 자체는 무난무난하게 단점없이 쓸 수 있는 트리트먼트에요다만냄새가 진짜별로 멜론 향인데 뭐라해야하지 아기가 멜론 먹고 나는 입냄새향 심지어 향도 오래가욬ㅋㅋㅋ 다른 제품은 트리트먼트 향이 강해도 샴푸가 이기는데 이건 진짜 독보적으로 이 향만 나든듯 향만 바뀌면 좋겠어요,샴푸랑 세트로 같이 쓰고 있는데 머릿결이 부드러워지고 차분해져요,,,,,
G,P12,S03,5180,0,N,향이,냄새,,,,2.15,1.61,,,
G,P12,S03,5180,1,N,저렴하고 보들보들해지는데 저는향이 불호였어요ㅠㅠ,좋은데향은 정말별로,아 향 진짜 역함 진짜 별로 토 냄새 나는거 같음,머릿결이 너무 안 좋아서 거금 주고 샀는데 뭘 써도 죽은 머릿결은 살아나는게 아니니까 그래도 부들부들해지긴 함 일시적이나마,썻는데 냄새가 너무 별로뭔가 상한 우유냄새하여튼 안좋은 우유냄새라 쓸때마다 싫음ㅠ 그리고 제형은 뭔가 좀 수분감있는 린스 느낌 효과는 뭐 쏘쏘에서 굳 사이정도 근데 향이 너무 내 취향 아님ㅠ,,,,,
G,P12,S03,76162,0,P,향이,컨디셔너,아메리칸,향기,러쉬,5.5,1.66,1.57,1.53,1.45
G,P12,S03,76162,1,P,한때 러쉬에 빠져 있을때 샀던 컨디셔너 그때 무작정 대용량으로 사려던걸 러쉬 점원분께서 작은거 써보고 맘에들면 큰거 사라길래 그렇게 했는데 그분의 선견지명에 감탄하는중 일단 유명할진 몰라도 향이 내 취향은 아님 솔직히 머릿결 부드러워지는것도 잘 모르겠다,러쉬 헤어제품이 좋다고 느낀 제품이에요컨디셔너 겸 용이기에 트린트먼트 사용 후 그 보습 영양분을 잡아주는 용으로 사용하기 좋았어요,린스로 사용하려고 대디오랑 구입한제품대디오는 그냥 쏘쏘인데얘는 향이 일단 너무 좋음밀크쉐이크향달달한향 조아하시면 추천,대디오와 함께 추천받아서 사용했어요요 향은 먼가 먹고싶은기분좋은향이에요머릿결도 적당히 정돈되고요 판타스틱할정도의 부드러움은 아니었어용그래도 향이 조아서 굿굿,대디오랑 같이 쓰는 린스로 유명한 제품 대디오보다 향이 훨씬 더 좋다 마냥 고소한 향은 아니고 독특한 이국적 향이 섞여있어서 맘에 들었다,,,,,
G,P12,S03,76162,0,N,향이,러쉬,냄새,컨디셔너,바닐,4.89,1.68,1.06,0.97,0.73
G,P12,S03,76162,1,N,평소에 컨디셔너는 보다는 트리트먼트를 주로 쓰는데러쉬 아메리칸크림 선물받아서 사용하게됨제형은 일반 컨디셔너들과 비슷한제형이지만 반 이상 사용하고나서부터는 손에 덜기 불편해짐 꿀바닐라딸기 등 함유된 제품인데 난 세가지 향을 다 못찾겠음 ㅜㅜㅎㅎ,향은 누가 지적했듯이 좀 향초의 인공바닐라향이 강하게 납니다,대디오랑 같이 쓰려고 구매샤넬에 내가 굉장히 좋아하는 향수가 있는데익스클루시브라 비싸고 사람들도 잘 모르긴 하지만굉장히 샤넬답지않은 달달하고 부드러운 향임그 향이랑 너무너무너무 비슷한 향이라서홀린듯이 구매 일단 헤어컨디셔너의 역할에 아주 충실함머릿결 완전 부들부들 그리고 무엇보다나는 완전 파워 극 악건성 모발이라머리 감고 조금만 지나도 완전 마른 지푸라기처럼바삭바삭하게 말라버림그래서 그 어떤 샴푸 혹은 컨디셔너를 써도모발에서 향이 안남음근데 얘는 향이 진짜 하루 넘게 엄청 진하게 남대디오아메리칸 크림의 조합은내 머리가 하루종일 단내를 뿜게 만들어줌가만히 있어도 향이 나고 걸어가는 도중에도 나고머리만져도 나고 그냥 항상 퐁퐁 풍김 심지어 아베다 헤어에센스 모발에 전체적으로 발라도아메리칸 크림 향이 에센스 향 뚫고 나옴 ㅋㅋㅋㅋㅋ 너무죠앙,향이 좋다고 하도 유명해서 샀더니 무슨 아저씨 향만나고 이게 대체 뭔ㅠㅠ 다신 구매안할꺼같아요,두피 상태  건성 및 부분 지루성 종종 가려움 비듬은 없으나 흰머리 막 올라오는 상황ㅠㅜ보통 이틀에 한번씩 밤에 감고 자는데  미세먼지 심해서 요즘엔 매일 감음두피케어 제품인 러쉬의 빅과 록시땅 아로마 리페어 샴푸 더 바디샵의 후지 그린티 샴푸를 번갈아 가며 씀모발 상태  가늘고 얇은 직모 2번의 탈색과 2번의 열펌 머리카락 끝 갈라짐 상당수 잡아당기면 뚝뚝 끊어지는 푸석푸석함러쉬 컨디셔너는 처음,,,,,
G,P12,S16,139305,0,P,거품도,향도,향이,머릿결,성분,2.78,2.0,1.96,1.49,1.32
G,P12,S16,139305,1,P,이전에 썼던 다른 샴푸바는 사용성은 좋았지만 너무 뻑뻑해지더라구요,냄새도 너무 좋고 긴 머리에 사용해도 부들부들하고 뻑뻑하지 않아요,샴푸바 사용감이 궁금해서 구매했던 제품머리에 바로 비벼주면 거품이 생각보다 잘난다 향은 무난한데 사용감이 아주아주 만족스럽다,성분이 정말 정말 착하다는점그리고 환경을 생각한 핫한 제품이라는것고체인 비누형태임에도 거품이 정말 잘 나고 곱습니다세정력이 정말 좋았어요아주 예전에 사용해본 샴푸바랑은 다르게 머리가 뻣뻣한 것도 덜했습니다생각보다 부들 부들 해요,그래도 트리트 먼튼 따로 해야 합니다매일 감았었는데 의외로 쉽게 무르지도 않습니다아무래도 사용할때 따로 망을 쓰는 불편함이 좀 있어요망에 보관하다 보니 잘 말려야 해서 위생도 좀 걱정되고요,,,,,
G,P12,S16,139305,0,N,거품,향이,비누,뻣뻣,세정력,2.31,1.01,0.92,0.91,0.69
G,P12,S16,139305,1,N,보관이 상당히 귀찮다  비누받침이 있어도 습한 화장실에 두면 어쩔 수 없이 비누가 녹는다 그리고 바로 머리에 사용해서 머리카락이 많이 붙는다 거품망을 사용하면 몹시 귀찮다,2개 구매해서 지금 하나 한달 넘게 사용중입니당1 향이 막 나고 그런 제품을 쓰면 머리가 항상 간지러웠는데 이거 쓰고 나서 한번도 간지러웠던 적이 없었습니다2 무향 나무향 나무 냄새가 나요,음 그냥   제가 느끼기에는 실제로 바오밥 나무 냄새를 맡으면 이런 향이 날 거 같았용3 확실히 두피가 건강해지고 있는거같아요4 아무래도 비누 샴푸여서 그런가 샴푸만 쓰면 많이 뻣뻣하더라구요,우선 망에 담아서 쓰면 거품도 너무 잘나고 샴푸 후 머릿결도 많이 안뻣뻣해요,아침에 감고나서 저녁에 기름기 끼는 거나 정수리 냄새나는게 일반 샴푸 쓸때보다 확실히 덜해서 너무 좋아요제로웨이스트하려고 구매한건데 제품력에 반했습니다,,,,,
G,P12,S16,17945,0,P,머릿결이,비듬,좋아,기름,지성,0.99,0.84,0.77,0.56,0.42
G,P12,S16,17945,1,P,머릿결이랑 두피가 많이 안 좋아져서 글픽 순위보고 샴푸 바꿨는데 약산성이라 좋음,거품도 잘나고 두피도 잘 씻어져서 좋았어요,지성두피에게 추천합니다,이 샴푸 2주이상 사용해본결과 두피가 정말 많이 개선되어서 별다섯개 올립니다,사진첨부한것처럼 겉표면에 남은용량을 알수있게 한쪽에 안쪽이 보이게끔 되어있어서 편리해요,,,,,
G,P12,S16,17945,0,N,향이,기름,가려움,한국,각질,1.91,1.87,1.37,1.31,1.25
G,P12,S16,17945,1,N,약산성이라 써봤는데 약간뻣뻣하고 향이 그닥 이네요오래써봐야알듯해요,신랑이 두피에 각질이 많이 생기고 가려움이 심해져서 이 샴푸 썼는데 전보다 각질이나 가려움이 줄었대요,그런데최근에 바이오리듬이 와르르 무너져서그런지 두피상태가 완전짓무르고 피딱지도 생기고 난리가 나서 검색끝에구매했습니다저는 비듬개선도 있지만 비듬개선이 일순위가 아닌 두피의 전체적인 밸런스 개선을 위해서 이 제품이 순하고 좋다길래 구매했어요,향이 이건 무슨 향이라 해야하지 저는 플로럴 계열 냄새만 늘 쓰다가 ㅜㅜ 허허 그렇지만 향만 좋은 샴푸는 기능이 안좋더라구여 두피가 개운 합니다,최근에 스트레스를 많이 받아서 인지 두피 만지다보면 비듬이라기엔 너무 큼직한 피딱지도 있고 두피에 각질이 너무 심하게 많아서 날이 건조해서 그런갑다ㅜ했는데 진짜 신기한게 엄청 개선된게 느껴져요,,,,,
G,P12,S16,138727,0,P,머릿결이,라인,향이,부드럽고,좋아,3.01,2.82,2.34,2.24,2.13
G,P12,S16,138727,1,P,이 라인 트리트먼트 구매해서 사용하다가 이 제품도 구매해서 사용하고 있습니다거품도 잘 나고 향도 세지 않아서 잘 사용하고 있습니다,그러다가 우연히 이걸 써봤는데 진짜 머리가 찰랑거리고 두피도 상쾌하고 너무 좋아요ㅠㅠ,저분자단백질이들었다더니 촉촉하다 머리감고나도 모발이 건조해 지지않음,거품은 매우 잘 납니당 향도 괜찮고여 그냥 쏘쏘,탈색모에 두 달에 한 번 염색하는데이 제품으로 세정하면 확실히 모발엉킴이 적어서 좋아요,,,,,
G,P12,S16,138727,0,N,머리가,향이,미쟝센,손상,기름,2.28,2.06,1.2,0.81,0.66
