SITE_GUBUN,PART_GROUP_ID,PART_SUB_ID,PART_ID,REVIEW_DOC_NO,REVIEW,DOC_PART_NO
G,P05,S06,21274,RVD-220319-0340552,가격대비 튜브형립들에 비해 양이 많음애가 꾸덕하기에 처음,0
G,P05,S06,21274,RVD-220319-0340552,짤때 손으로 많이 주물러주고따뜻하게 녹여줘야 짜져서 음 겨울에는 품안에 껴야 쉽게 녹여 쓸만하지않나싶어서 하나 뺌개인적으로 손으로 짜서 바르는터라 다른 분들은 뻑뻑하다는 말이 있는데손으로 녹여 쓰니까 잘 발라짐텍스쳐는 개인적으로 바세린이랑 가깝지않나싶음그 자주 세일하는 히말라야랑 비교했을 때히말아랴는 많이 질척하고 녹는 느낌이 심한데얘는 소분한 바세린말고 새로 연 바세린 정도라입이 많이 녹지도 질척이지 않아서 적당히 괜찮았음,1
G,P05,S06,147329,RVD-220319-0340549,이제품 왜들그리사쓰나했는데 써보고 알았어요ㅋ왜들쓰는지ㅋㅋ촉촉함자연스런발색 예쁜 케이스 다 갖췄네요,1
G,P05,S06,147329,RVD-220319-0340549,발색이 은은해서 색상고민없이 선물용으로도 딱이구요,2
G,P05,S06,147329,RVD-220319-0340549,백화점 립밤 타 브랜드보다 용량도 많아요,0
G,P05,S06,147329,RVD-220319-0340549,자주 바르니까 입주변이 따갑다고 해야하나 빨갛게 째지는것같아서 별하나뺏어요,0
G,P05,S06,147329,RVD-220319-0340549,자극적이더라고요,3
G,P05,S06,147329,RVD-220319-0340548,색감이 자연스러워요촉촉해요,1
G,P05,S06,147329,RVD-220319-0340548,각질부각이 좀 있어요ㅠㅠ각질을 잠재울려고 촉촉해서 바르는건데각질이 올라오네요케이스는  예뻐요,2
G,P05,S06,113165,RVD-220319-0340547,먼저 케이스 색이 세가지나 있고 스패츌러가 들어있어 손에 묻히지 않고 사용할 수 있어서 좋았습니다,0
G,P05,S06,113165,RVD-220319-0340547,그리고 짐승용량으로 많은 양을 아끼지 않고 사용할 수 있어 하나만 구매해도 오래 사용가능 할 것 같아 좋네요,1
G,P05,S06,113165,RVD-220319-0340547,제가 립밤에서 제일 중요하게 생각하는 점이 바르고 시간이 지났을 때 입술의 각질이 충분히 불려져서 각질케어가 확실하게 되는가인데 다른 립밤 제품들은 엄청 꾸덕한 제형이 아니면 이 효과가 미미하고 금방 말라서 항상 마무리감이 어느정도 끈적한 제품을 사용했었어요,2
G,P05,S06,113165,RVD-220319-0340547,그런데 이 제품은 전혀 끈적이지 않고 얇게 올라가는데 바르고 시간이 지나면 입술에 각질이 다 불려져서 확실한 입술 각질케어가 가능했습니다20가지 주의성분과 알레르기 주의성분이 없고 무향무색의 제품이라 성분면에서도 안심하고 사용할 수 있었습니다,3
G,P05,S06,113165,RVD-220319-0340547,순하고 성분 좋은 립밤 찾으셨던 분 입술 각질케어를 하고 싶은데 끈적이는 사용감이 싫으셨던 분들 완전 강추드립니다,4
G,P05,S06,97907,RVD-220319-0340545,사계절 내내 립밤 필수라 유명하다는건 다 써봤어요일리윤이 바디크림이 진짜 유명하고 순하다고들 해서립밤도 추천받고 써 봤는데 만족해요,0
G,P05,S06,97907,RVD-220319-0340545,보글보들합니다,0
G,P05,S06,99221,RVD-220319-0340543,바세린 립밥 다용도로 사용하기에도 좋고입술이 까칠하면 밤에 바르고 아침이 되면촉촉하고 부드럽습니다너무 좋아요,1
G,P05,S06,99221,RVD-220319-0340543,보통 집집마다 한두개는 두고 바르지않나요,0
G,P05,S06,99221,RVD-220319-0340542,립밤중에 젤 좋아요,0
G,P05,S06,99221,RVD-220319-0340542,밤에 듬뿍 얹고 자면 다음날 입술각질도 정리되고 건조할때 정망 최고에요,1
G,P05,S06,99221,RVD-220319-0340542,제 인생템,0
G,P05,S06,99221,RVD-220319-0340541,많이 건조한 편인데 입술 트면 바르고 자고 일어나면 직방입니다,0
G,P05,S06,99221,RVD-220319-0340541,꿀템,0
G,P05,S05,25037,RVD-220319-0340538,엄청 센 민트같은 되게 화한 느낌이 들고 입술 조금 도톰해져요,0
G,P05,S05,25037,RVD-220319-0340538,근데 너무 끈적이고 용기에서 잘 세는 점은 별로임,1
G,P05,S05,1836,RVD-220319-0340528,친구한테 코랄색상 받아보고 마음에 들어서 로지우드로 재 구매했습니다사실 색이 막 튀거나 이런건 없어요그냥 글로스 느낌이랍니다저는 매트한 느낌이 좋아서 글로스 상품은 사용 안한지 꽤 되었는데 입술 플럼 효과도 있는 것 촉촉한게 좋아서 재구매는 함,1
G,P05,S05,1836,RVD-220319-0340527,약간 화한 느낌이 들어요,0
G,P05,S05,1836,RVD-220319-0340527,색상이 너무 맘에 들어서 구입했는데입술도 촉촉하게 보이고 좋아요 소개팅나갈때 발랐는데촉촉하니 기분도 좋아졌어요,1
G,P05,S05,1836,RVD-220319-0340527,보고만 있아도 이쁜 디올립글입술촉촉 필수템이에요,2
G,P05,S05,1836,RVD-220319-0340526,솔직히 저는 엄청 건조한입술이라 그렇게 까지 보습이 좋은 립글로우인가는모르겠습니다,1
G,P05,S05,1836,RVD-220319-0340525,케이스 디자인도 예쁘고 립플럼퍼 역할 톡톡히해요,0
G,P05,S05,1836,RVD-220319-0340524,애매한 제품 입술은 플럼핑해주는것도 아니고 보습이되는것도 아니고,1
G,P05,S05,1836,RVD-220319-0340523,입술이 그냥 펌핑되가지규 그냥 나 키스해줘 이런 느낌 근데 입술 빵빵쓰 촉촉쓰,1
G,P05,S05,1836,RVD-220319-0340522,쌩얼 케이크업할 때 자주 사용하는 제품이에요,0
G,P05,S05,1836,RVD-220319-0340522,플럼핑 효과도 있어서 쿨링감이 있어요,1
G,P05,S05,1836,RVD-220319-0340522,자극적이지 읺아요,2
G,P05,S05,1836,RVD-220319-0340521,엄마가 쓰고 계신데 이거 쓰고 나서는 입술 각질 고민이 사라졌다구 하셔용ㅋㅋㅋ 면세가로 사면 싼데 요새는 해외출국할일이 없어서ㅜㅜ 가격이 아쉽네요,1
G,P05,S05,1836,RVD-220319-0340520,플럼핑 효과도 있고 틴트 위에 바르기 좋아용,1
G,P05,S05,1836,RVD-220319-0340519,이 제품은 좀 찐득  한 형태이고 막 새기도하고 해서 저는 한번 사용하고 저는 잘 손이 안가더라구요,0
G,P05,S05,1836,RVD-220319-0340519,그래서 안사구 안쓰는중이에요 ㅠㅠ,0
G,P05,S05,1836,RVD-220319-0340518,입술 각질 케어에 도움이 되는 제품입니다,1
G,P05,S05,1836,RVD-220319-0340518,민낯이나 은은한 메이컵 때 사용해도 좋아요,2
G,P05,S05,1836,RVD-220319-0340517,12 로즈우드백화점 브랜드 립케어 제품 1위라고 생각합니다,0
G,P05,S05,1836,RVD-220319-0340517,플럼핑 효과도 좋아서 바르면 입술이 정말 탱글해보여요 립글로즈라서 지속력도 짧지 않습니다,1
G,P05,S05,1836,RVD-220319-0340517,색상도 자연스러운 로즈 색감이라 정말 마음에 들어요,2
G,P05,S05,136246,RVD-220319-0340516,플럼퍼 효과가 대박이에요,1
G,P05,S05,136246,RVD-220319-0340516,립을 아주 탱글촉촉 예쁘게 만들어줘서 5개나 쟁여놓고 사용하는 제품입니다,2
G,P05,S05,136246,RVD-220319-0340516,정말정말 너무나 추천하는 립플럼퍼에요,0
G,P05,S05,136246,RVD-220319-0340516,단독사용하기보단 다른 립 제품과 함께 사용하면 컬러가 더 예쁜거같아요,3
G,P05,S05,136246,RVD-220319-0340515,글로시한 립 메이크업 좋아하는데 후기가 좋아사봤어요,0
G,P05,S05,136246,RVD-220319-0340515,기존에 사용하던 롬앤 제품보다 플럼핑이 강해요,0
G,P05,S05,136246,RVD-220319-0340515,근데 용량이 엄청 작아요,0
G,P05,S05,136246,RVD-220319-0340515,그래서 쏙 넣어다니긴 좋지만 그래도 가격대비 비싸다는 생각이,0
G,P05,S05,130981,RVD-220319-0340512,메테오 트랙매트립 위에 이걸 바른다구 해서 입술이 촉촉해진다거나 그렇지는 않아요하지만 매트립 색상이 맘에 들지만 매트한게 싫을 때 이 제품을 바르면 촉촉립처럼 표현 된답니당 펄감은 사실 나만 아는 펄 색깔이지 멀리서 보면 펄 색이 도드라진다거나 하진 않았어요플럼핑 효과가 좀 있어서 처음,1
G,P05,S05,130981,RVD-220319-0340512,바를 때 당황하긴 했지만 입술이 따가울 만큼 아픈건 아니라서 다른 분들도 발라봐도 좋을 듯 해용전반적으로 요 제품은 매트립 색상이 마음에 드는데 대체할 만한 촉촉립이없다,2
G,P05,S05,130981,RVD-220319-0340512,할 때 바르기 좋구요대신에 촉촉립이 있다면 굳이 이 제품을 사용하진 않을 것 같아요,3
G,P05,S05,130981,RVD-220319-0340512,입술에 꾸덕하게 무게감이 느껴지기 때문이예용ㅠ촉촉립 만들어주는 립글로즈 궁금할 때 가격도 괜찮아서 사볼만 한 것 같아요,4
G,P05,S05,130981,RVD-220319-0340511,글로시한 립 메이크업 좋아하는데 베이스립깔고 위에 올리면 촤르르광이 넘예뻐요 불쾌한 끈적임도 아니구요,1
G,P05,S05,130981,RVD-220319-0340511,이제 거의 다 써가네요,0
G,P05,S05,130981,RVD-220319-0340511,근데 플럼핑 효과가 더 강하면 좋겠어요,2
G,P05,S05,130981,RVD-220319-0340510,투명하고 영롱한 물막 글로스로 끈적임 없이 부드럽게 발리고원하는 만큼의 양을 입술안쪽에 발라 퍼뜨려주면과하지 않은 펄감으로 여리여리하고 자연스럽게 만들어 주어요플럼핑효과도 있어서 입술볼륨이 살아나고 매트립이랑도 잘 어울려서 바르기 좋은아이템이에요추천합니다,1
G,P05,S05,81415,RVD-220319-0340509,라이너를 처음,0
G,P05,S05,81415,RVD-220319-0340509,사용해보았는데 이름처럼 엄청부드럽고 연한색은 티가 많이 안나서오버립 초보분들도 사용하시기 좋을것 같아요,1
G,P05,S05,81415,RVD-220319-0340509,립스틱하고 같이 사용하고 마스크 사용하니 안번지는건 아닌데 그래도 마음에 드네요,2
G,P05,S05,81415,RVD-220319-0340509,색상은 베이지 가든 사용했어요,3
G,P05,S05,81415,RVD-220319-0340509,그런데 얇은 심이 사용하다보면 잘 부러지고오토타입이라 고장이 나는거같아요,0
G,P05,S05,71933,RVD-220319-0340498,발색이 너무좋아요,1
G,P05,S05,71933,RVD-220319-0340498,잘지워지지도 않고 지속력도 오래가는거같아요,2
G,P05,S05,71933,RVD-220319-0340498,데일리로 사용하기 굿,0
G,P05,S05,94040,RVD-220319-0340497,진한 색감의 립이 안어울리는 라이트톤으로써 촉촉이립을 선호하고 그 중에서도 예전부터 계속 찾는 립이 탁하지 않고 핑크기 섞이지 않은 촉촉 물먹은 레드립 제품이었어요,1
G,P05,S05,94040,RVD-220319-0340497,그래서 촉촉이에 맑은 레드립은 발견하는 즉시 구매해서 많이 사용해봤는데 그 중에 밤타입 중 제일 만족한 제품이 오페라 립틴트 01호 레드입니다,2
G,P05,S05,94040,RVD-220319-0340497,일단 정석의 물먹은 레드색이 나오고 시간이 지나서 약간 지워져도 착색이 있어 색감이 사라지지 않아요,3
G,P05,S05,9783,RVD-220319-0340495,아르마니의 대표적 컬러 400타의 추종을 불허하는 아르마니 특유의 레드컬러 차가운듯 분위기있는 고혹적인 레드컬러발림도 부드럽고 매트립이지만 입술이  건조하지않고 편안함뚜껑이 자석이라 편하고 블랙과 레드의 고급스러운 조합의 컬러와 디자인 로고까지 완벽,1
G,P05,S05,130838,RVD-220319-0340494,자연스러운 물먹립 표현에는 역시 입생로랑이 최고입니다,1
G,P05,S05,130838,RVD-220319-0340494,제품 처음에 신상으로 나왔을 때부터 1년동안 정말 잘 사용했어요,0
G,P05,S05,130838,RVD-220319-0340494,다만 지금은 지속력이 더 좋은 촉촉립들이 많이 나와서 조금 아쉬워요,2
G,P05,S05,130838,RVD-220319-0340494,이번에 입생에서 새로나온 캔디글레이즈가 기대되네요,0
G,P05,S05,152973,RVD-220319-0340483,우선 케이스가 예뻐요 둥근것 보다 각진 타입 좋아하는데 딱 제스타일이네요,0
G,P05,S05,152973,RVD-220319-0340483,각질이 없는 편은 아니지만 매트한걸 선호해서 각질부각 될까 살짝 걱정은 있었는데 소프트 매트 제형이라 딱히 부각 되지 않았어요,1
G,P05,S05,152973,RVD-220319-0340483,색도 선명하고 지속력도 좋은 편입니다,2
G,P05,S05,152973,RVD-220319-0340483,유명한 이유가 있네요,0
G,P05,S05,152973,RVD-220319-0340483,팔에 바르고 지워도 밀착력이 좋아서 색이 그대로 남아있더라구요,3
G,P05,S05,152973,RVD-220319-0340483,다 써도 재구매 생각 있습니다,0
G,P05,S05,152973,RVD-220319-0340483,풀립도 괜찮고 그라데이션용으로도 좋아요,0
G,P05,S05,152973,RVD-220319-0340482,색이랑 발색 다 미쳤어요,1
G,P05,S05,152973,RVD-220319-0340482,너무 예쁘고 맨날 손이 가는 아이템입니다,0
G,P04,S09,148004,RVD-220319-0340479,촉촉한게 나쁘지않아요,1
G,P04,S09,148004,RVD-220319-0340479,보습주려고 볼이랑 턱에 붙이고 뾰루지 올라오려는곳에했는데 그건 진정이안되요 수분감주기는 좋음,2
G,P04,S09,139131,RVD-220319-0340478,눈 맡에 붙이고 자기 좋은 제형촉촉하고 눈 밑을 밝혀줍니다좀 더 탱탱해 집니다다만 정면으로 반드시 누워지기 추천얼굴 꾸겨지면 주름 생겨요 ㅠ,1
G,P04,S09,41592,RVD-220319-0340471,스팟패치의 신세계를 경험했습니다다시는 스팟패치를 무시하지 않겠읍니다저는 평소 스팟패치를 붙이고 화장하면 오히려 더 티가 난다고 생각하고 늘 컨실러와 파운데이션으로 뾰루지 커버를 했었는데 그게 다 내가 사용하던 패치가 구려서 그런거 였다니??진심 이 스팟패치는 너무너무 얇아서 붙인게 티도 거의 안 날 정도입니다한 번 붙여보고 이 물건을 모르고 살아온 세월이 분해서 눈물이 날 정도였습니다재구매의사 100입니다,1
G,P04,S09,41592,RVD-220319-0340470,5년째 정착하고 사용중인 패치입니다,0
G,P04,S09,41592,RVD-220319-0340470,일단 올리브영에서 자체제작한거라 접근성이 좋고 세일이나 온라인 배송할때 금액 채울때 구매하기 좋아요,0
G,P04,S09,41592,RVD-220319-0340470,접착력도 좋고 트러블 압출 후 진정에도 효과가 좋아서 정착한 제품입니다,1
G,P04,S09,41592,RVD-220319-0340469,여드름 짜고나서 붙여주면 빨리 아물고 작은 여즈름 같은 경우에는 흉도 안 지는 것 같아요,1
G,P04,S09,120739,RVD-220319-0340461,이제까지 사용했던 마스크팩 중 최상으로 만족한 제품제가 마스크팩은 귀찮아서 잘 안하거든요,0
G,P04,S09,120739,RVD-220319-0340461,게다가 날씨가 더워지면 더더욱 안하는데 점점 날이 따뜻해지고 있어서 마스크팩이 방치되고 있어 해봤는데 정말 인생템이 되었습니다전에 1899 싱글에센스도 무척 만족했는데 이것도 정말 좋아요스틱형태로 휴대하기 간편해요,1
G,P04,S09,120739,RVD-220319-0340461,자리 안 차지하고 여행갈 때도 좋을 것 같습니다,0
G,P04,S09,120739,RVD-220319-0340461,개봉하는 것도 뜯는 게 아니라 갈라서 여는 거라 깔끔하게 개봉할 수 있습니다향이 은은하게 홍삼향이 나는데 올드한 홍삼향이 아니라 정말 향긋한 향이에요,2
G,P04,S09,120739,RVD-220319-0340461,심신의 안정이 되는 것 같은 포근한 향입니다마스크팩의 에센스는 물같지도 않고 젤리같지도 않은 적당한 점성의 형태고 흡수도 잘 되는 편입니다,3
G,P04,S09,120739,RVD-220319-0340461,밀림현상도 없어요마스크팩을 붙이고 드라이기로 머리를 말리면 좀 영양감이 부족한 마스크팩들은 금방 말라버리고 촉촉하지 않은 경우가 있거든요,4
G,P04,S09,120739,RVD-220319-0340461,이 제품은 그렇게 해도 촉촉했어요,5
G,P04,S09,120739,RVD-220319-0340461,마스크팩을 떼어내서 흡수시켜도 윤기가 촤르르 나면서 피부가 맑아진 느낌이 들더라고요 다음날엔 남은 에센스를 스킨 대신에 발랐는데 그렇게 해도 촉촉하고 얼굴 안색이 맑고 밝아진 느낌이었어요,6
G,P04,S09,120739,RVD-220319-0340461,피부를 최상의 컨디션으로 만들어주더라고요영양감을 주는 팩이라 건성분들에게 추천합니다,7
G,P04,S09,120739,RVD-220319-0340461,저는 마스크팩 잘 구매 안하는데 재구매의사 있어요,0
G,P04,S09,120739,RVD-220319-0340461,가격대가 좀 있어서 나중에 통장에 여유 있을 때 다시 사용하는걸로,0
G,P04,S09,116995,RVD-220319-0340460,메디힐 티트리 마스크는 여드름이 생기거나 피부가 예민해질 때 자주 사용합니다,1
G,P04,S09,116995,RVD-220319-0340460,메디힐 마스크팩 제품은 성분도 순하고 향도 강하지 않아서 자주 이용합니다,2
G,P04,S09,116995,RVD-220319-0340460,세일할 때 넉넉하게 사두고 이용하면 가성비도 괜찮습니다,0
G,P04,S09,116995,RVD-220319-0340459,유명템은 이유가 있는 듯해요,0
G,P04,S09,116995,RVD-220319-0340459,올영 세일에 기본적으로 쟁여두는 제품 확실히 자기 전에 팩해주고 자면 진정수분감도 차있어요,1
G,P04,S09,116995,RVD-220319-0340459,가격도 저렴해서 1일 1팩용으로 좋구요,0
G,P04,S09,116995,RVD-220319-0340459,그냥 집에 넉넉히 있어야 안심이 됩니다,0
G,P04,S09,116995,RVD-220319-0340459,응급진정용,2
G,P04,S09,116995,RVD-220319-0340458,가볍게 원데이마스크팩으로 쓰기 좋아요,0
G,P04,S09,153386,RVD-220319-0340457,여드름 낫을 때 저녁에 세안후 붙이면 다음날에 다 가라앉아요,1
G,P04,S09,153386,RVD-220319-0340457,진짜 좋아요,0
G,P04,S09,153386,RVD-220319-0340457,진정에 진짜 좋아요,2
G,P04,S09,153386,RVD-220319-0340457,이거 없으면 못 살아요,0
G,P04,S09,153386,RVD-220319-0340457,몇개씩 쟁여놓고 쓰고있어요,0
G,P04,S09,153386,RVD-220319-0340457,무겁지 않고 가벼워서 아침에 쓰기도 좋아요,0
G,P04,S09,153386,RVD-220319-0340456,마땅히 메디힐팩이야 올리브영을 아는 사람들이라면 못해도 최소 한 번은 접해봤을 텐데 그만큼 올리브영 매출 일등공신이겠지 나도 메디힐 티트리팩을 리뉴얼 전에 경험해봤었는데 티트리팩도 REX 막 이렇게 두 가지 나뉘어져 있지 않았나 그래서 그 차이인 건지 뭔지 다소 불분명하나 이전보다 라이트한 사용감을 강조하며 시트지도 아주 조금 얇아진 듯하여 피부 숨구멍을 막는 갑갑합이 덜하다 그러나 불행스럽게도 나한테 티트리 성분은 그 어떠한 효과는 없으면서 얼굴에 자극이 가해짐 걘 내 피부에만 반항하나봐 간질거림이 자그마치 반항기 심한 질풍노도 사춘기같아 피부 장벽만 약해지는 느낌이 있음,1
G,P04,S09,153386,RVD-220319-0340456,근데 트러블 생성되거나 홍조 유발되는 부작용은 없어 아이러니하다 나 홀로 티트리 원액 쓸 때도 무효과였건만 또한 메디힐 티트리팩도 마찬가지로 얘 붙이자마자 피부가 소양증처럼 군데군데 따가웠다아울러 리뉴얼됐다면서 메디힐 홍보모델이 바뀌어서 그런가 팩 시트지 면적 딱 맞는 것 같다,2
G,P04,S09,153386,RVD-220319-0340456,참 웃프다 초창기팩은 이러진 않았던 걸로 아닌가 내겐 감흥이 없던 팩이었어서 가물가물하네 무엇보다 가장 중요한 건 왜인지 메디힐 팩은 손이 잘 안 감 프리메라 내추럴 리치 폼처럼 이러쿵 저러쿵 따질 만한 단점은 딱히 없고 평타는 쳐도 잘 안 쓰게 되는 그런 거 그치만 종류별로 하나씩은 쓰고 싶어지는 건 있음ㅋㅋ 각 팩이 어떨지 궁금하니까 제품이 접근성 쉽고 좋긴 좋음,3
G,P04,S09,153386,RVD-220319-0340456,온라인 배송비 채우거나 갑자기 팩 필요할 때 요긴함 22223 원글 공개 발표 약 십분 후 바로 추가 수정 디자인 바뀐 건 뭐라 안하는데 팩 파우치 너비만 좀 넓어졌으면 더 좋을 것 같아 안 내용물까지 싹싹 긁어 쓰기 어렵네 점성 짙은 액상 형태라서 더더욱,0
G,P04,S09,153386,RVD-220319-0340455,메디힐은 어쩜 이리 마스크팩을 잘 만들까요ㅠㅠ 일단 마스크팩 에센스도 낭낭하고 자기 얼굴에 잘 맞게끔 붙일 수 있어서 너무 좋아요,0
G,P04,S09,153386,RVD-220319-0340455,시중 다른 마스크팩은 잘 안맞는 경우가 많은데 이건 잘 맞네요,0
G,P04,S09,153386,RVD-220319-0340454,마스크는 역시 메디힐 제품이 가장 좋은것 같아요,0
G,P04,S09,153386,RVD-220319-0340454,순한게 느껴지고 에센스 양도 많아서 좋았어요다음에 또 구매할거에요,0
G,P04,S09,153386,RVD-220319-0340453,가격이 매우 괜찮고 성능도 좋아요,1
G,P04,S09,153386,RVD-220319-0340453,세트로 5개 들어있는 제품 9900원에 올리브영에서 판매하는데 그걸로 구매하면 가성비 갑입니다,0
G,P04,S09,153386,RVD-220319-0340452,요즘 마스크때문에 코쪽이나 턱쪽에 트러블이 자주 올라와서 진정용으로 유명하고 인기가 많아서 사용해봤는데세안하고 코에 트러블 난 부분이 너무 붉게 올라와서 계속 신경쓰이고 불편했는데 이 제품을 사용하고 난 후에 생각보다 많이 가라앉아서 좋았어요,1
G,P04,S09,153386,RVD-220319-0340452,완전 다 가라앉았다,0
G,P04,S09,153386,RVD-220319-0340452,붉은기가 다 사라졌다,0
G,P04,S09,153386,RVD-220319-0340452,까지는 아니지만 생각했던거보다 효과가 더 좋았어요안에 에센스는 투명에센스에 흐르는 제형이고 엄청 많이 들어있어서 뜯을 때 부터 흘러나오더라구요,2
G,P04,S09,153386,RVD-220319-0340452,하지만 10분정도 부착했을 때 인중 부분은 쉽게 말라서 조금 아쉬웠어요,0
G,P04,S09,153386,RVD-220319-0340452,그리고 시트가 이마쪽이 조금 짧은거 같아요,0
G,P04,S09,153386,RVD-220319-0340452,제가 이마가 많이 좁은편이라 다른 마스크팩은 항상 많이 남아서 반은 머리카락에 에센스가 묻어서 불편했는데 이 제품은 머리카락에 절대 닿지도 않고 심지어 조금 부족하게 느껴졌었어요,3
G,P04,S09,153386,RVD-220319-0340451,항상 잘 사용하고 있는 제품이에요꾸준하게 세일할때마다 쟁여두는템 하지만 마무리가 끈적여서 아쉬워요ㅠ 피부가 진정되는 느낌은 들어요화장하기 전에 사용하면 다 밀릴거 같아요,1
G,P04,S09,153386,RVD-220319-0340450,가성비응급처치에 짱이에요,0
G,P04,S09,153386,RVD-220319-0340450,수분감도 많고,1
G,P04,S09,153386,RVD-220319-0340449,시트가 이마쪽이 좀 짧게 나오긴 했는데 그래서 좋은 것 같습니다시트지 쫀쫀해서 너무 좋고 얼굴 사이즈에 맞아서 여성분들이 쓰기 좋은 팩이에용ㅎㅎ에센스가 물같지 않고 약간 쫀쫀한물 제형이어서 끈적거리지도 않으면서 흐르지도 않아서 팩 할때 편했습니다,1
G,P04,S09,153386,RVD-220319-0340449,세일할 때 구매했는데 쟁ㅇ여놓고 쓸거같아요,0
G,P04,S09,153386,RVD-220319-0340449,역시 믿고 쓰는 템입니다진정효과도 꽤 좋네요,2
G,P04,S09,153386,RVD-220319-0340449,붉은기가 팩하고 나서  가라앉았어요,0
G,P04,S09,153386,RVD-220319-0340449,요즘 피부 뒤집어지고 건조해서 고민이었는데 가성비 좋았습니다,0
G,P04,S09,153386,RVD-220319-0340448,최근에 피부가 많이 뒤집어져서 진정시키려고 사용했는데 마스크팩을 올리니 피부가 따끔따끔 하다가 조금 지나니 괜찮아지더라구요ㅎㅎ 더 자극받은건 아닌가 걱정했는데 다행이 그렇진않았고 무난하게 사용하기 좋았어요,1
G,P04,S09,153386,RVD-220319-0340447,가성비 좋은 제품1일1팩하기 좋습니다,0
G,P04,S09,153386,RVD-220319-0340447,20장에 2만원일 때 대량구매해서호르몬으로 얼굴 뒤집어지는 구간에 쭉 사용하기 진정도 빠르고 스킨케어 시간 단축하고 좋았어요 ㅎㅎ,1
G,P04,S09,153386,RVD-220319-0340447,눈과 코 사이 들뜸이 있는데 모든 마스크가 똑같은거 같고요살짝 잘라서 사용하면 딱 맞춰서 사용하기 좋습니다,0
G,P04,S09,153386,RVD-220319-0340446,피부 진정에 무진장 좋아요,1
G,P04,S09,153386,RVD-220319-0340446,민감하고 복합성 피부인데 따갑지 않고 촉촉하게 마무리돼요,2
G,P04,S09,153386,RVD-220319-0340445,무조건 쟁여놓고써요 시원하게 해놓고 쓰면 진정에 최고에요,1
G,P04,S09,153386,RVD-220319-0340445,가성비갑 리뉴얼되고 성분이 좋아졌다는데 큰 차이는 아직 잘 모르겠어요,0
G,P04,S09,153386,RVD-220319-0340444,메디힐 마스크는 가성비가 좋아서 평소에도 자주 썼었던 제품이에요이번에 새로 리뉴얼 돼서 나왔다길래 당장 사서 써봤습니당역시 기대한만큼 좋더라구요리뉴얼 된 후의 제품이 훨씬 만족스러웠어요마스크팩 모양 자체도 제 얼굴에 잘 맞고 촉촉함도 오래가요진정효과도 물론 눈에 띄게 보이구요ㅎㅎ앞으로 더 자주 쓰게 될 것 같아요,1
G,P04,S09,153386,RVD-220319-0340443,제 인생 마스크에요ㅠㅠ 완전 짱짱 건조할때나 민감할때 한번 해주면 최고입니다,1
G,P04,S09,153386,RVD-220319-0340442,언제나쓰는 마스크팩 가성비좋고 머올라올때 진장효과도좋아요,1
G,P04,S09,153386,RVD-220319-0340441,무난하게 좋은 마스크무겁지 않아 1일1팩으로 좋음,0
G,P04,S09,153386,RVD-220319-0340440,촉촉하고 풀 연고향이 나서 건강한느낌이라 좋아요,1
G,P04,S09,153386,RVD-220319-0340440,시트 모양도 편하고 밀착력 좋아요,2
G,P04,S09,153386,RVD-220319-0340439,가격이 저렴하고 예전꺼보다 수분감이 더 느껴지면서 진정이 되어 좋았습니다아쉬운점은 딱히 없어요앞으로 최애팩이 될듯합니다차갑게 해서 얼굴에 올려두면 뾰루지 다 사라져요,1
G,P04,S09,153386,RVD-220319-0340438,같은 라인의 마데카소사이드와 함께 구매했는데 저는 마데카소사이드가 더 저와 잘 맞는 느낌이 들었어요수부지인 제게 유분감이 느껴져서 번들거리고 별로 였습니다ㅜ,1
G,P04,S09,151199,RVD-220319-0340432,화이트닝 진정 기능이 확실한 마스크에요,1
G,P04,S09,151199,RVD-220319-0340432,요즘 마스크를 장시간 끼고있느라 붉은기가 장난 아니었는데 이 마스크를 하고나서 확실히 가라앉아있는 게 보이더라구요,0
G,P04,S09,151199,RVD-220319-0340432,건성피부라서 마스크를 떼고 흡수시킨 후에 피부가 건조해진 적이 몇번 있었는데 이 마스크는 전혀 안그래서 좋았어요,2
G,P04,S09,151199,RVD-220319-0340431,마스크팩은 주로 수분충전 용으로 쓰고있었는데 미백 기능성이라길래 기대하면서 써 보았습니당시트가 자극없이 매끈하게 밀착되고 에센스도 듬뿍이라 남은 에센스를 목과 팔에도 발라줬어요ㅋㅋ한 20분정도 붙이고 있다가 떼고 남은양을 흡수시켜주니 얼굴에 꿀광이 장난이 아니네요,1
G,P04,S09,151199,RVD-220319-0340431,원래 팩 후에 크림을 발라줘야 안건조했는데 이 팩은 팩 하나만 해도 수분감이 충분하게 느껴져요피부도 매끈하게 숙면취한것처럼 환해지네요단점이 있다면 팩 후에 흡수를 잘 시켜주지않으면 살짝 끈적임이 있기때문에 톡톡 두드리며 흡수를 잘 시켜주세요ㅋㅋ,2
G,P04,S09,151199,RVD-220319-0340430,마스크 팩 평가단으로 당첨이 되었는데요,0
G,P04,S09,151199,RVD-220319-0340430,제품도 아예 한 통으로 왔고 일반 천으로 된 마스크인줄 알았는데 보니까 하이드로겔  그런걸로 된 마스크더라구요,0
G,P04,S09,151199,RVD-220319-0340430,그래서 사용 했을 때 밀착감이 뛰어나고 안에 에센스도 넉넉했고 20분 후 떼어냈는데 일반 마스크와는 다르게 거의 흡수가 된 상태였어요,1
