SITE_GUBUN,PART_GROUP_ID,PART_SUB_ID,PART_ID,KEYWORD_GUBUN,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
N,P10,S31,23447387490,0,모공이,효과,촉촉,피부가,재구매,33.36,20.28,12.95,12.35,10.27
N,P10,S31,23447387490,1,빠른배송 좋네요,광고로  접하게  되어서  써봤는데  너무 좋아서  재구매  했어요,발림성도 좋고 흡수력도 좋아요,넘 촉촉합니다,좋아요,,,,,
N,P06,S08,2600085778,0,저렴하게,번짐,좋습니다,번지지,깔끔하게,7.66,5.1,4.95,4.4,3.86
N,P06,S08,2600085778,1,아침에 바르고 나가 집에 올 때까지 유지되는 마스카라는 크리니크 하나 인생템입니다,좋아요,항쌍 쓰던거에요,늘 면세점에서 쟁여놓던 제품인데 코로나땜에 해외두 못나가서 검색하다 구입했어요,누가 후기에 21이라고 써 놔서 당연히 3개주는줄 알았네요,,,,,
N,P12,S40,26731935522,0,머릿결,향도,재구매,향이,튜브,14.39,11.76,9.96,9.78,8.15
N,P12,S40,26731935522,1,저는 기존에 단백질 트리트먼트를 오랫동안 써와서 이번에 좀 지겨운 느낌에 바꿔보려고 구매했는데 이럴수가전에 쓰던 게 훨씬 매끈하고 결이 고왔어요,항상쓰는제품 만족합니다,효과가 있길 기대해봅니다,써봤는데 확실히 머릿결이 좋아졌어요,다른 제품 사용하다 더 좋은게 있나하다가 다시 돌아왔네요,,,,,
N,P02,S25,27982502525,0,촉촉,양도,발림성,바르고,좋습니다,1.93,1.87,1.45,1.36,1.35
N,P02,S25,27982502525,1,촉촉해요,발림성도 좋고 촉촉한 게 마음에 들어요,이번에 처음,처음,나이들면서 눈가주름이 보이길래 하나 질렀네요,,,,,
N,P04,S09,20191252834,0,피부가,재구매,효과,각질,써보고,16.0,5.26,5.0,4.63,4.07
N,P04,S09,20191252834,1,잘받았어요,재구매했어요,일주일에 한번씩 사용할려구요다 쓰고 재구매 할게요,여기가 제일 저렴한것같고 정품일거라고 믿어요제품은 저랑 잘 맞고 저자극으로 각질관리할수 있어서 좋아요,저는 그리 따끔거리지 않아요,,,,,
N,P12,S40,22177336485,0,재구매,머릿결,저렴하게,좋습니다,있어요,6.28,5.96,5.74,4.59,4.57
N,P12,S40,22177336485,1,간편함,늘 재주문해요,머리가 부드러워졌어요,만족합니다,머리결이 드라마틱하게 좋아지거나 그러지 않지만 타 제품보다는 확실히 부드럽고 촉촉해지기는 합니다,,,,,
N,P06,S08,26773148522,0,속눈썹,효과,눈에,눈이,길어,61.83,32.07,23.41,16.83,12.82
N,P06,S08,26773148522,1,배송 도착한날부터 꾸준히 사용하고 있는데 속눈썹이 전보다힘도 생긴거 같고 길이도 길어졌어요,조아요,배송도빠르고 만족합니다,속눈썹 연장술로 눈썹이 많이 빠져서 순한 성분으로 세럼 골랐어요,요새들어 뷰러도 잘 안먹고 속눈썹에 힘이 없는거같아서 고민이었는데 속눈썹 영양제라는게 있다고 친구가 알려줘서 구매해봤어요,,,,,
N,P08,S13,81955718590,0,셀프로,가성비,어렵,네일,구성,1.57,0.95,0.82,0.8,0.8
N,P08,S13,81955718590,1,조아요,검색해보니 제일 상단에 있고 구성도 나쁘지 않아서 선택  샵 가는 비용이 만만치 않아서 이제 셀프로 해보고 마음에 들면 네일도 추가 구매 할게요,집에있는 시간이 많아서 한번 해보려고 산건데 어설퍼도 내맘대로 바꿀수도 있고 너무너무 좋아요,아주 잘쓰고있어요,젤네일 무경험자라  이 구성품이면 되는걸까 어렵진 않을까 걱정했는데  막상 해보니 오히려 일반 메니큐어보다 훨씬 쉽고 빨라 너무 만족했습니다,,,,,
N,P05,S05,30527260620,0,촉촉,발색,입술,컬러,캔디,11.44,8.73,8.04,7.89,6.9
N,P05,S05,30527260620,1,쨍한 코랄 원한다면 입생로랑이지만 전 디올로 다시 사야할듯 해요,발색도 생각한만큼 좋고요 쫀쫀하게 달라붙으면서 광택도 납니다,그냥 문안한 거 살 걸 그랬나봐요 발색력은 좋아요 ㅡ,발색 정말 너무 좋습니다,발색도 글레이즈 계열 제품 치고는 훌륭하고 착색도 곧잘되는 편이어서 컬러와 보습 어느하나 놓치기 싫은 분들에게 적합한 제품이네요,,,,,
N,P10,S31,23159043490,0,효과,주름,발림성,목주름이,끈적,16.02,8.38,6.88,6.28,5.5
N,P10,S31,23159043490,1,끈적임도 많이 없고 이제 쓰고 있어서 아직은 효과 잘 모르겠지만 그래도 발림성이 좋아서 좋네요,효과가 있음해요,계속 재구매하고 있어요,꽤 오래 쓰네요,아침 저녁으로 2번 발라줘야되는데 아침엔 정신없다보니 저녁에는 꾸준하게 발라주고그 이후 보습앰플 한번 더 발라주고있어요옛날에는 너무 찐하게 보였는데 조금은 연해졌는지 거울을봐도 확 눈에 띄게 보이지 않아서 만족하고 있어요,,,,,
N,P09,S21,26840532526,0,커서,시원,좋습니다,백탁,촉촉,14.4,12.21,8.47,8.39,8.11
N,P09,S21,26840532526,1,제가 나이도 있고 건조해서 그런지 약간 매트한 느낌이 있습니다,여름내내 쓰다가 겨울에도 피부가 건조해서 쓸려고 구매했어요,잡티가 별로없는 피부인데 아주살짝 환하게 보정돼요 마스크계속써야되니까 파데보다 편하네요,추천합니다신랑도 같이쓰고 있어요퍼프가 커서 쉽고 편하다고  재구매합니다,만족스럽게 쓰고 있어요,,,,,
N,P09,S22,30836460619,0,톤업,발림성,촉촉,자연스럽게,부드럽게,40.33,15.84,14.48,11.02,10.41
N,P09,S22,30836460619,1,제법 많은 용량을 얼굴에 올렸는데 이렇게 잘 흡수되어요은은한 광채와 더불어 자연스러운 톤업 게다가 자외선 차단까지 한번에 케어할 수 있어서 정말 간편하네요,오자마자 샘플부터 뜯어서 보니 연한 살구빛에 쫀쫀한 로션 타입으로 피부에 부드럽게 잘발립니다,발림성 완전 좋네요PA이니 기능성도 더 좋아진듯요뭉침도 없고 이제껏 썼던 헤라 선크림 중 최고네요,새로 출시된 유브이프로텍터가 확실히 산뜻하면서 톤업되네요썬밀크는 악건성에겐 한여름에도 실내에선 살짝 건조해요촉촉하면서 톤업되는 선크림을 찾고 있었는데 잘써볼께요,맥스트롭이랑 같이헤라에서 신제품 나왔다하여 궁금해 구입해봅니다조금 발라봤는데 얇게 광나게 발리네요쿠션전에 톤업을 꼭 해주는 편이라제가 좋아하는 느낌의 피부표현입니다,,,,,
N,P07,S01,82894890779,0,비비,커버력,가성비,저렴하게,발림,1.76,1.54,1.13,1.06,0.88
N,P07,S01,82894890779,1,항상 쓰던거에요,처음,거의 10년 가까이 사용하고 있는 제품입니다,대용량은 너무 오래써서작은 걸루 사봤어요,늘 쓰던건데 싸게 구매해서 좋아요,,,,,
N,P07,S01,19766371050,0,저렴하게,만족,랑콤,좋습니다,발림성,5.84,4.8,4.59,4.4,3.26
N,P07,S01,19766371050,1,좋습니다,빠른 배송감사드리고요  지인추천으로 구매했는데 발림성이 너무좋아요,만족합니다,배송 빠르고 좋아요,힘있고 좋아요,,,,,
N,P12,S40,20021113743,0,저렴하게,모로칸,향도,만족,가격,11.57,8.01,7.3,6.91,6.86
N,P12,S40,20021113743,1,믿고 구매할 수 있어서 좋습니다,상품 이상없이 잘 왔어요,진짜 좋네요,추천합니다항상 사용하는제푸이구요저는테라피보다더좋은것같아서떨어지기무섭게재주문해서사용하구있네요수고하세요,펌 마니 해서 머리결이 난리인데 그래도 여기꺼 몇년째써서 머리가 빗겨져요,,,,,
N,P07,S01,80736146544,0,커버,비비,발림,만족합니다,좋습니다,3.78,2.93,2.6,2.2,1.76
N,P07,S01,80736146544,1,발림성은 좋은데 색상이 아쉽네요,재구매좋아요,고맙습니다,넘 부드럽게 발리는데 제 피부톤과는 맞지 않아요첨에 양조절 못하고 발랐는데 놀랐네요,몇번이나 쓰고있는 제품 최고좋습니다,,,,,
N,P07,S01,82328189718,0,커버,발림성,마스크에,생각보다,재구매,6.23,4.98,4.68,3.91,3.19
N,P07,S01,82328189718,1,살짝 어둡긴한데 간단히 외출할때 써보려구요,재구매했습니다,발림성도 부드럽고 촉촉함이 오래유지되는것 같아 에브리로 사요하기 좋으네요,기초라인 촉촉하고 좋아서 구매해봤어요커버 어느정도되구요발림성 좋아요,마스크에 조금 덜 묻어나오면 좋겠네요,,,,,
N,P12,S32,28027353524,0,효과,향도,탈모,거품,세정력,12.8,11.59,11.35,9.29,6.89
N,P12,S32,28027353524,1,지성두피여서 지성샴푸만 골라 사용하던 유목민이었습니다,머리카락 길이가 짧아서 아직 쓰고 계시는 중인데 다른 두피 샴푸들은 쓰고나면 머릿결이 상하거나 뻣뻣해졌는데 반코르는 향도 은은하고 좋다고 하세요,사용한지 일주일밖에 안돼서 큰 효과나 달라진점은 잘 모르겠어요펌핑했을때 양이 막 많은것도 아닌데도 생각보다 거품이 풍성하고 세정력도 괜찮은것같아요,향이 무향인듯 향이 있는듯 그래요 오늘 한번 써봤는데 머리말릴때 머릿결도 좋아요,뭐 엄청난 효과를 보거나 크게 다른건 솔직히 없지만 좀 더 개운하고 시원한 느낌이 있어요,,,,,
N,P07,S42,23299509490,0,마스크에,커버,매트,만족,리필,15.51,12.09,7.79,7.47,7.27
N,P07,S42,23299509490,1,커버력은 부족하지만 밀착력과 지속감이 마음에 들어요,배송도 빨랐고 샘플도 넣어주시고유통기한도 기네요,본품 다 쓰고 만족해서 리필로 따로 구매했습니다,생각했던것보다커버도 약하고 지속력도약해요일단 오늘 처음,친구 추천으로 올리브영에서 테스팅 했는데 괜찮앗어서 바로 구매했네요,,,,,
N,P07,S45,82212495037,0,쉐딩,발색,저렴,좋습니다,재구매,30.68,13.38,12.41,11.72,11.22
N,P07,S45,82212495037,1,저렴하게 구매했고 꼼꼼히 포장해주셨네요,아주 만족스러워요,인생템입니다,흰색은 처음,항상 잘 쓰고있는 제품입니다,,,,,
N,P07,S01,83481467983,0,자외선,차단,미백,,,2.6,1.33,0.99,,
N,P07,S01,83481467983,1,SPF50  PA 의 높은 자외선 차단효과가 좋고요 여기에 미백과 주름개선의 3중 효과를 한번에 느낄수가있네요,디자인 넘 예쁜거 아닌가용씨씨크림인데 피부 톤 보정도 같이 하면서SPF50  PA 높은 자외선 차단이 가능한 제품이라니 좋은것 같아요그냥 크림이 아니고  미백  주름개선  자외선 차단이 한번에 가능한 3중 멀티 씨씨크림이라서 선택했어요,자외선 차단지수가 높아 썬크림 대신 요거 하나 바르고 다니고있어요,부드러워요비비크림보다 물광효과도 크고 가격은 저렴한데 피부가 들뜨지않아서 좋아요,맨날 팩트만 쓰다가 어느순간부터 피부가 뒤집어지는느낌이라 친구 추천으로 샀는데 저한테도 잘 맞네요,,,,,
N,P07,S01,26100678522,0,비비,색이,부드럽고,촉촉,커버,2.6,2.02,1.93,1.57,1.55
N,P07,S01,26100678522,1,아무래도 비비라 색이 좀 어둡긴 한데 바르면 그렇게 어둡진 않고요,다만 색상이 밝지가 않아서 펴발라도 제 피부는 반톤 어두워지는 점이 아쉽습니다,검색하니 유명해보여서 샀는데 지금까지 두번썼어요,예전에 썼던 제품인데 생각나서 다시 돌아왔네요,용량 더큰걸로,,,,,
N,P02,S25,31200177626,0,마스크팩,앰플,만족,,,1.37,1.0,1.0,,
N,P02,S25,31200177626,1,좋아요,그 아쉬운점 빼고는 앰플양이 많아 거친 발뒷꿈치까지 바른답니다 만족입니다,마스크팩 하고 남은앰플은  다른가족에게 발라도 모자람이 없어요 ㅎㅎㅎ,신랑에게  아들에게 선물했답니다,,,,,,
N,P07,S01,27177500527,0,발림성,자연스럽게,커버,비비,만족,8.12,7.55,7.54,6.28,5.73
N,P07,S01,27177500527,1,처음써봤어요,발림성도 좋고 자극적이지 않아서 좋아요파데보다 마스크에 덜 묻어나는 편이에요,슈라멕은 두말하믄 잔소리죠  피부가 민감성에 잡티도 많아서 일반비비는  못써요  간지러움도 올라와서   그런데 슈라멕을 알고부터는  정착했습니다,자주 구입하도록 하겠습니다,어둡지않나했는데 제피부에 딱맞네요좋아요,,,,,
N,P10,S29,26238107522,0,주름,저렴하게,유세린,있어요,효과,8.15,7.48,6.97,6.6,5.55
N,P10,S29,26238107522,1,밤에만 바르고 있어요소량씩 쓰니까 엄청 오래 쓸거 같아요첫 아이크림 시작입니다,되게 촉촉한 게 기분이 주름이 덜 질 것 같아요,계속 사용중이에요,좋은 가격에 구매해서 고맙습니다,그래도  기능성은 좀 써봐야 알거같아요,,,,,
N,P07,S01,14981325825,0,커버력,저렴하게,만족합니다,비비,좋습니다,3.84,3.48,3.26,2.71,2.03
N,P07,S01,14981325825,1,다써봐도 파우비비만한게 없어요,배송도 빠르고 클렌징폼 샘플도 주셨네요,좋아요,항상 쓰던건데 배송도 빠르고 좋았어요,처음에 돌려도 안나와서 불량품인줄알았어요,,,,,
N,P05,S06,5391724637,0,촉촉,발색,색상,입술,핑크,18.45,18.16,17.54,12.21,12.03
N,P05,S06,5391724637,1,무난한 컬러,솔직히 작은데가대가좀 쎄다했는데받아보니 그생각을다버리게되는디올완전애정탬입니다,선물했는데 좋아하네요핑크단독으로 써도 괜찮고 위에 살짝 덧발라도 좋은거같아요,다른 분들도 한번 쇼보면 다른 거 모 못 쓸걱에옹일단 부드럽고요 좋아요데일리 루틴용으로 좋아요,디올 립밥은 모든 분들이 이용하는 인생템으로 알고 있어요,,,,,
N,P05,S04,20849819189,0,색상,발색,들어요,예뻐요,색이,13.61,9.04,8.59,8.14,7.27
N,P05,S04,20849819189,1,보통 로즈톤 컬러를 잘 쓰는편이라 자주 쓰지 않을 걸 알았지만 암튼 그래도 이뻐요,색상도예쁘고디자인도고급스러워구매했네요아주만족합니다,상품 품질이 좋습니다,잘받았습니다,너무 마음에 들어요,,,,,
N,P07,S14,8861357209,0,있어요,만족,파데,톤업,좋습니다,5.34,4.81,4.32,4.1,4.05
N,P07,S14,8861357209,1,여기제품만 계속 몇년째 사용중이에요,가성비 좋고 밝아지고 화장도 잘먹어요,근데 엄청 건조해서 기초 제대로 해야합니다,너무너무 잘 쓰고 있어요,요즘 파데 바르기 싫었는데 친구추천으로 구매했어요,,,,,
N,P10,S44,20812598411,0,오일,호호바,촉촉,건조,섞어,22.68,13.02,11.57,10.64,10.53
N,P10,S44,20812598411,1,흡수력도빨라요,근데 저빼고 다 아는 화장품이더라규요극악의 건성인데 저녁에기초 사용후 마지막 수분크림단계에서 두방울 섞어서 사용해봤어요엄청 촉촉하고 아침까지 속건조 없이 땡기는 기분이 없네요,날씨 추워지니 아기볼이 빨개지면서 건조해더라구요,이제 겨울이고 건조한 편이라서 티르티르 호호바오일 유명하길래 한번 구매해봤습니다,가격도 좋구 샘플도 주시고 촉촉합니다,,,,,
N,P10,S29,16937686928,0,있어요,촉촉,n진짜,가성비,저렴,5.3,4.57,4.53,4.13,3.97
N,P10,S29,16937686928,1,배송은 좀 느렸지만 받아서 만족스럽게 쓰고 있습니다,아이크림 써봐서 잘 모르겠지만 계속 쓰다보면 효과가 있겠쬬빠른 배송 감사합니다,저렴해요,아직 사용한지 며칠 안돼서 효과는 모르겠지만 믿고 꾸준히 사용할 계획입니다,처음에 다른데 보다 저렴해서 여기서 구매했는데 구매하시는분 참고하세요,,,,,
N,P09,S22,21436527732,0,저렴하게,촉촉하고,발림성,좋습니다,엄마가,7.88,5.89,5.79,5.38,5.17
N,P09,S22,21436527732,1,너무 좋아요,부드럽고 메베효과도 있어서 더 좋아요,배송 빠르고 만족합니다,촉촉하고 좋아요,좋습니다,,,,,
N,P07,S01,12125849956,0,저렴하게,좋습니다,커버,만족,발림성,12.2,9.54,8.75,8.72,7.68
N,P07,S01,12125849956,1,피부가 화사해졌어요,사용하던거라 주문했습니다,마스크끼고 팩트는 부담스러워 씨씨크림이 딱이네요,항상 쓰던거 구매했어요,다른 제품들 쓰다 헤라로 바꿧는데 색감이나 밀착력 부드러워 좋아요,,,,,
N,P07,S15,5897777803,0,발색,색상,만족,예뻐요,자연스,4.35,2.9,2.35,2.33,2.15
N,P07,S15,5897777803,1,만족합니다,컬러가 딱이네요,좋은가격이 팔아주셔사 감사해욤  볼에 생기가 가득,최애블러셔에요,친구 생일선물로 샀는데 너무 마음에 들어해서 저도 기분이 좋아요,,,,,
N,P07,S41,5782988446,0,노세범,팩트,이니스프리,가격도,있어요,10.78,7.86,6.45,4.92,4.88
N,P07,S41,5782988446,1,한달동안 써봤는데 오래쓸수있을것같아서 좋네요,가격대비 만족합니다,리뉴얼됬네요,좋아요,파우더형은 가루날림이 심해서 팩트로 구입해 보았어요,,,,,
N,P11,S37,83522117080,0,지워,리무버,눈에,투크,자극,8.54,8.43,4.19,3.96,3.26
N,P11,S37,83522117080,1,재구매입니다,아이라인이 더 관심있엇는데 사용후엔 이 리무버가 완전 감동이에요,좋아요,역시 헤이다님  귯입니다,왜 5초리무버인지 알 것 같은,,,,,
N,P05,S06,12908588542,0,촉촉하고,립밤,입술,색상,발색,7.6,4.43,3.92,3.85,3.8
N,P05,S06,12908588542,1,좋은 가격일 때 또 살 거예요,생각보다 색상이 약한거같아요,틴트같은거 바르고나서 겉에 덧바르면 촉촉해서 좋고 하나만 발라도 은은하게 예쁘고 촉촉해서 너무 만족합니다,써본적있는제품이라 구매했는데 립밤은 이제품이제일 좋더라구요,마스크로 화장을 하지 못하는데 아주 요긴하게 사용하고 있습니다,,,,,
N,P12,S40,29548983618,0,제이숲,머릿결이,좋아,향도,향이,9.18,6.76,6.69,3.98,3.16
N,P12,S40,29548983618,1,완전 잘쓰고 있어요,모발끝부분이 펌이랑 염색기가 남아서 갈라지기 직전이었는데 많이 좋아졌어요,머리카락이 가늘고 상해서 많이 엉키는데 사용감 좋네요,머리카락이 미역 줄기같아요,트러블 없고 부드럽고 가격 적당하고 좋습니다,,,,,
N,P12,S16,30929398619,0,향이,향도,거품도,만족,향기,43.6,20.87,12.14,9.31,8.86
N,P12,S16,30929398619,1,머릿결에는 좋은지는 모르겠구 그냥 무난무난 써보고 다쓰면 재구매할지 생각해볼게요 감사합니다,양도 많고 배송도 안전하게 잘왔어요거품도 잘나고 세정력도 좋네요,대용량에다가 전체적으루 베이파우더향이 나서 남자분들도 부담없이 쓰실듯해요,바디미스트 구매해서 사용했는데 향도 좋고 분사도 잘 되네요,샴푸 바꿔보려고 구매했는데 향이 좋고 거품도 잘 나서 좋네요,,,,,
N,P07,S01,11107769544,0,비비,생각보다,알렉스,만족,좋습니다,6.08,5.73,4.59,4.57,3.47
N,P07,S01,11107769544,1,피부에 순하고 좋습니다,향이 전에 꺼보다 약해진거 같고 케이스 바뀐걸로 보내주셔서 감사합니다,저렴한 가격에 판매해 주셔서 감사 합니다,잘받았어요,그런데 궁금한것은 제조연월일이 어디에도 표기가 안되어 있어사 약간 의심스럽습니다,,,,,
N,P07,S01,12374722542,0,촉촉하고,커버,성분이,있어요,만족,3.72,2.72,2.66,2.56,2.04
N,P07,S01,12374722542,1,와우 어제 저녁에 시켰는데 오늘 도착했어요,선물 받으신분이 너무 만족해했어요,마스크쓰면 지속력이 그리 좋지는 않아서 팩트로 마무리합니다,이 쿠션 쓰고 나서는 다른 쿠션이 불편하게 느껴질만큼 자연스럽고 좋아요,화사하고 지속력이 좋아요,,,,,
N,P07,S01,21894922092,0,비비,미샤,커버,발림성,만족,8.19,4.97,4.4,4.3,3.69
N,P07,S01,21894922092,1,저렴하게 샀어요,펌핑스탈이라 양조절 쉽고 가볍게 발리는 느낌이네요,아주 밝은 색 일줄 알았는데 제 호수에 맞는 색이네요,싸게 잘샀습니다,잘쓸께요,,,,,
N,P07,S01,25991978522,0,커버,발림성,마스크에,부드럽게,있어요,13.06,10.98,7.31,5.81,4.83
N,P07,S01,25991978522,1,좋습니다,그러나 마스크에는 다 욷어난다는지속력이 아쉬워요,마스크에 많이 묻지 않고 지속력도 좋아 만족해요,10년째 사용중인 화장품이예욜얇게 발라주면 피부 너무 좋아보이고 매끈해요,발림성 밀착력 좋아요,,,,,
N,P07,S01,13038661039,0,커버,촉촉,코링코,재구매,물광,8.12,7.71,5.96,5.01,3.99
N,P07,S01,13038661039,1,건성인데 촉촉해서 좋습니다그만큼 자주 덧발라줘야하지만요,커버력이랑 물광은 나와있는것처럼은 아니에요,매번 쓰던 제품입니다,번창하세요,잘받앗어요,,,,,
N,P07,S33,11546161472,0,커버,좋아,루나,감사합니다,만족,3.45,2.44,1.48,1.1,0.67
N,P07,S33,11546161472,1,깔끔하고 좋아요,다크써클이 워낙 심해서 완벽하게 커버되는건 아니지만 적당한것 같아요,너무조아요,사은품이었던 작은 컨실러가 살짝 흠집이 있네요,커버력 좋아서 자주 쓰고 있습니다,,,,,
N,P06,S28,28400996558,0,색상,데일리로,쿨톤,발색,가루,5.17,4.96,2.89,2.68,2.53
N,P06,S28,28400996558,1,생각보다 색 조합이 괜찮아서 다른 파레트도 관심이 가네요,색상이 다양하게 있어서 화장 할 때 이거 하나면 다 되네요,제 피부가 쿨톤이라해서 샀는데 좋네요,발색력 잘쓸게요,부드럽게 발리는만큼 다소 빨리 날라가는 느낌은 있어요,,,,,
N,P06,S28,83485940090,0,색이,데일리로,웜톤,팔레트,예뻐요,2.52,2.19,1.73,1.51,1.42
N,P06,S28,83485940090,1,와 진짜 개이뻐요 완전 낭낭한 밀크티 갬성나요,언니랑 같이 사느라 2개 시켰는데 모두 잘 와서 좋네요,아직 발색 전이라 써보진 않았는데 열어보니 색상은 다맘에들어요,이거 정말 너무 예뻐요 발색 기가 막히게 나오고 또 기가 막히게 지속도 오래가고 정말 완벽 그 자체 팔레트입니다,쉐도우 아이라인하기 너무 좋아용,,,,,
N,P07,S14,83510045182,0,만족합니다,광이,커버,생각보다,톤업,2.66,2.6,2.56,2.35,1.76
N,P07,S14,83510045182,1,화장을 잘 안하는 편이라 요고 하나면 딱 적당하네요,첨사봤는데 한톤업되면서 윤이나요시간지나면더자연스럽게되는것같아요,나이가 들어서 그런지 뭘 바르고 보정을 해도 크게 나아지는게 없네요,제품도 뻑뻑하고 은은한 광은 나는데 저만 보이나봐요,은은한 오로라빛광체가나긴하네요톤이보정이나커버된다기보단 펑감이있는크림바른듯한느낌입니다,,,,,
N,P10,S23,23344384491,0,촉촉,있어요,자극,당근,트러블,10.28,6.91,4.27,4.06,3.64
N,P10,S23,23344384491,1,사실 첨에 이 제품 좋다해서 사본건데 후기들대로 반 갈라서 스킨팩으로 썼을때에는 분명 좋긴한데 와 좋다,저는 오래 올려놔도 따가움 없이 순하게 잘 맞더라구요,벌써 한달이 되었다니 원래 애정템이라 세일 소식 너무 반가웠고 꾸준히 잘 쓰고 있어요,시원하게 사용하려고 냉장고에 넣고 쓰는데 너무 편하고 좋습니다,아침에 얼굴이 올려두고 바디로션바르고 옷입으면 짧은 팩의 효과까지,,,,,
N,P12,S16,83954991354,0,네고왕,닥터그루트,통해,만족,가격,3.78,1.17,0.89,0.83,0.76
N,P12,S16,83954991354,1,싼 가격에 잘 샀어요,닥터그루트 유명하다는것은 알지만 비싸서 한번도 써본적 없는데 네고왕 통해서 또 사보네요,샴푸 쓰던거 있는데 네고왕보고 샀어요 ㅎㅎ,닥터포헤어 원래 쓰는데 네고왕 보고 도전해봤어요,원래 잘 쓰던 샴푸인데이번에 네고왕 통해서 저렴하게 잘 구매했네요,,,,,
N,P08,S47,27999933522,0,향이,향도,향은,지속력,블랑쉬,34.28,11.92,10.54,10.12,9.1
N,P08,S47,27999933522,1,감사합니다,향은좋아요,바이레도 향 생각하고 산건데 똑같은거 아닌가요 진짜 마음에 들어요,자주쓰던향이예요,좋습니다,,,,,
N,P07,S01,29603107619,0,대용으로,커버,만족,자연스럽게,쓰고있,2.28,1.25,1.13,1.12,0.82
N,P07,S01,29603107619,1,좀 느렸지만 그래도 괜찮아요,이거만 쓰고있어요,어디서도거의 3배가 넘는 가격에 사는것 같긴 하지만 그래도 엄마가 너무 좋아하세용,남성인데 썬크림 대용으로 미백용으로 잘 쓰고있습니다,밀착감 좋고 색상도 아주 맘에 들어 항상 쓰고있습니다,,,,,
N,P07,S01,23878895523,0,자연스럽게,만족,하나만,마스크에,있어요,2.73,1.82,1.56,1.5,1.02
N,P07,S01,23878895523,1,커버력이 많거나 그렇진않은데 가볍게 사용하기좋습니다,피부에 딱 달라 붙는 느낌으로 다 쓰면 또 구매 해야겠네요,별로예요,잘 모르겠어요,홈쇼핑에서 구경하다가 먼저 하나만써보고 싶어 구매했는데 마음에 드네요,,,,,
N,P10,S44,21729341148,0,오일,촉촉,건조,피부가,있어요,18.31,11.34,10.49,9.74,7.08
N,P10,S44,21729341148,1,조아요,수분크림과 함께 바르면 속당김에 매우 효과적입니다,흡수도 잘되고 향도 좋고 너무 좋아요,건성피부여서 로션에 34 방울 섞어서 같이바르면그렇게 얼굴에 광이날수가 없어요라방특가로 11구매해서 득템해서매우 기분좋네용 기존에 다써가서 얼른 구매 했답니다,저희 언니가 지성피부인데 제가 오일쓰는거 보고 극혐하던 언니도 지금은 언니 화장대에 늘 자리잡고있는 필수템입니다,,,,,
N,P10,S34,28603885554,0,톤업,자연스럽게,커버,발림성,만족,14.71,9.8,8.22,5.81,5.05
N,P10,S34,28603885554,1,마스크에 조금 묻어서좋아요,진짜 자연스럽고 근데 약간 건조해요,커버력은 그렇게 크지는 않아요,언니가 사달래서 사줬어요,기름이 안나와요  앞으로 이것만 바를거 같아요,,,,,
N,P05,S07,22334086515,0,색상,색이,예뻐요,발색,팜파스,27.33,24.33,18.94,15.22,13.61
N,P05,S07,22334086515,1,색은 이쁜데 금방 없어져여 마스크에도 묻기도해서 지워지는거지만 다른 에 피싱틴트는 좀 더 오래 입어 븥어잇는데 이건 좀 잘 지워지긴해요,색은 진짜 예뻐요 한번만 바르는게 제일 예쁘게 나오는 거 같은데 지속력은  마스크 쓰거나 물 마시면 사라져있어요,색상도 이뻐요  다음에또이용할게요,친구 선물로 줬어요,다양한컬러로 사야겠어요,,,,,
N,P07,S01,7469286149,0,비비,저렴하게,커버,만족,좋습니다,11.18,10.59,8.5,7.78,7.54
N,P07,S01,7469286149,1,배송도빨라요,색이 좋아요,섞발템으로 추천받아서 저렴한 가격에 구매했어요,더 써보고 좋으면 재구매할께요,커버력 좋아요,,,,,
N,P11,S37,6633584197,0,지워,폰즈,자극,눈에,순하고,15.48,13.2,12.52,10.96,10.29
N,P11,S37,6633584197,1,좋다고하길래 사봤어요,아주 잘 사용하고있어요,눈이 자극이 덜한거 같아서 좋습니다,다른리무버보다 잘지워져요,잘받았습니다,,,,,
N,P04,S43,9004015026,0,피지,자극,코팩,효과,저렴하게,11.28,9.92,9.24,7.39,6.22
N,P04,S43,9004015026,1,그래도 안하는 것보다 나을거라며 아이가 열심히 하고 있어요녹이고 조이고가 한 번 관리할 수있게 구성되어 있어 좋아요,음 효과가 좋다해서 기대를 많이했는데 저는 큰 효과는 없었어요,이거 쓰면 다른 코팩에 비해 모공 넓어지는 거 같아요,코에 항상 치지가 많이 생겨서 고민이었는데 이 팩으로   제거해주니 효과 만땅이네요,처음,,,,,
N,P06,S26,24525573531,0,애교살,그리,애굣살,발색,연해서,33.55,10.13,9.81,8.17,5.61
N,P06,S26,24525573531,1,쌍테라인 정말 무난하게 두루두루 사용하기 정말 좋았어요,생각보다진해요,연해서 티가안나요,아주 살짝만 더 진했으면 진짜 좋을거같은데 그게 좀 아쉽네요,사진과 같아요,,,,,
N,P12,S03,21461414181,0,향도,향이,뿌리,머릿결,세럼,3.52,2.98,2.92,2.22,2.07
N,P12,S03,21461414181,1,전 매일씁니다,좋아요,아직 써보진 않았지만 효과있었음,분무기형식 완전 편하고 좋네요,머리카락이 사방팔망 날릴 때 사용하고 있습니다,,,,,
