SITE_GUBUN,PART_GROUP_ID,PART_SUB_ID,PART_ID,KEYWORD_GUBUN,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
G,P02,S10,131598,0,립밤,쿨링,혈색,입술,,2.09,1.73,1.08,1.07,
G,P02,S10,131598,1,쿨링감도 어느정도 있으면서 혈색을 살려줘요,발림성도 좋았고 금방 무르지 않았어요,끈적임도 없어서 요즘에 잘 바르게 되네요,컬러도 다양해지면 좋겠어요,비레디에는 너무 좋은 인상이 강해서 또 좋은제품이 나왔겠구나 생각하면서 이번에 쿨링 립밤이라고 해서 여름에 쓰기 좋겠다고 생각해서 구매해서 써봤는데 쿨링감 좋더라구요,,,,,
G,P02,S10,21174,0,차단도,자외선,되어서,무겁지,,1.69,1.55,1.17,0.81,
G,P02,S10,21174,1,발랐을 때 무겁지 않고 가볍게 마무리 되어서 좋습니다,챕스틱이 림밤으로 유명한데 이 제품은 자외선 차단도 된다고 하니까 더 좋은 것 같습니다,작아서 주머니 속에 넣고다니기도 편하고 제형이 너무 무겁지 않아 입술 위에 겉도는 느낌도 없어요,여잔데 이거씀 바른후에 진짜로 하나도 안끈적이고 좋음,다른회사제품과는 다르게 잘 무르지 않아서 좋고 자외선 차단도 되어서 좋음,,,,,
G,P02,S25,82765,0,향이,바르고,남자,남성용,평가단,3.32,2.54,2.2,2.07,1.99
G,P02,S25,82765,1,바르고 만져보면 촉촉한 느낌이 있는데 이것만 바르고 찬 바람 맞으면 금방 건조해질 것 같아요따지자면 가벼운 크림이라 따뜻해질 때 사용하면 더 좋을 것 같은 크림이에요,설명에는 민감한 피부 진정 등등 써있는데 확실히 자극적인건 전혀 없어요아무튼 겨울에는 보습이 좀 부족한 크림이라고 생각해요 ㅠㅠ,성분에는 향료가 들어있는데 향료로 만든 향인건가요 잘 모르겠네요남성화장품이라고 하면 대부분 알코올 계열 성분이 들어있어서 얼굴에 오히려 자극가는게 많았는데 이건 그런게 없어서 좋네요,뭐 깨지는건 아니니까 상관없을수도암튼 본론으로 들어가서 제품은 쏘쏘합니다굿굿 주기에는 보습감이 조금 부족한 느낌이 없지않아 있었어요원래 수분크림을 좀 영양감있는걸로 써서 그렇게 느낀 걸 수도 있는데 평소처럼 기초하고 마지막에 크림을 발라줬는데 뭔가 보습을 꽉 잡아준다기보다 묽은 기초를 하나 더 덧바른 느낌 근데 제형 자체는 묽지 않고 일반 크림같아요그리고 향이 굉장히 독특했어요,경품 해서 이겼는데 남자용이지만 여드름 상처에 도움되길 바랄께요 ㅎㅎ,,,,,
G,P02,S25,5716,0,향이,남자,냄새,시원,사용하,2.3,2.27,1.04,1.04,0.59
G,P02,S25,5716,1,미백 기능성 둘어간거라 야외근무 갓다온 오빠 선물 해쥬니 좋아하더라규요 하애지는거같담서ㅋㅋㅋ향도 은은하니 좋고 흡수력도좋아 모든 피부에 잘 맞을거같어요,남자친구가 향 민감한데 이건 괜찮다고함 잘 쓰고잇움,아빠스킨인데 냄새좋아서 발라봄,우리 아빠스킨이 요깄네ㅋㅋㅋㅋㅋ냄새 굿,트러블도 없고 괜찮은듯,,,,,
G,P07,S45,82501,0,광이,색상,쇼골드,비밍,컬러,2.75,2.61,2.14,2.12,2.03
G,P07,S45,82501,1,우선 이름처럼 광이 장난아니죠 ㅎㅎ,흰색으로 보이는데 연보라 펄연보라 빔 뿜뿜함 인터넷 발색샷이랑 똑같음블러셔로 쓰는데 고개 돌려야만 보임 한국 가격 노답,남사친 얼굴에다가 발라봤는데 한번도 잘생겨보이지않았던 그 친구가 쓸데없이 사랑스럽게 보여서 혼났네요,은은한 진주빛 펄을 원했다는 걸핑크빔이 예쁘긴 예쁜데 펄 입자도 크고 너무 화려해서 제가 원하는 그런 하이라이터가 안 돼요ㅠㅠ 자연스러운 메이크업을 좋아하는데 매치하기도 좀 어렵고요,하이라이터는 로라가 갑이라고 생각하며 살아왔는데유튜브에서 우연히 소윤님이랑 곽토리님 영상보고 피부가 광나보이고 넘 예뻐보여서매장가서 반은 비밍블러쉬 반은 더블글림 사용해봤는데비밍블러쉬가 피부색이랑 훨씬 어우러져 예뻤어요더블글림은 13호정도 밝은피부이신 분들이 어울리실것같아요넘 실버느낌이라 제 피부에는 이질감이 느껴져서전 평소에 눈밑꺼짐이 있는데 이거 바르면 볼륨있어보여요고급진느낌은 로라나 아워글래스 제품이 짱이고튀는거 좋아하심 맥이랑 베카제품 추천해요근데 베카는 살짝 텁텁한 느낌이라 맥추천전 좁쌀피부라 확실히 로라보다는 살짝 요철부각이 있을수있다는점 유의 하시길,,,,,
G,P07,S45,97513,0,페탈,블라썸,글로우,색상,발색,3.44,3.02,2.99,2.6,2.49
G,P07,S45,97513,1,연한 핑크색 애교살에 바르면 세상 예뻐요 작은 브러쉬로 열심히 발라주면 애교살이 밝아집니다,직구해서 샀을때 매우 저렴이로 다른 제품 하나살때 두가지색상 살수있어 좋았으나 자꾸만 다른 제품을 찾게되는 하이라이터랄까 물론 발색도 미쳤고 지속력도 좋지고 입자도 고운편이지만 하이라이터인만큼 조금 더 고운 입자를 찾게되네요,블러썸 인가 연한 핑크빛 펄 쓰고있는데 한두번만 스쳐도 엄청 발색 잘되니 초보분들은 조심하셔야할듯광이 엄청 반짝반짝하고 좀 티나게 하이라이팅 하고싶으신분들한테 적합 은은한 편은 아니에요,핑크화이트의 작은 쉬머한  펄들이라 너무 이뻐요은은하게 바를수도 있고 양 좀 많이하면 화려하게 바를수도 있어서 만족스러워용 제형은 딴딴해서 발색이 잘 안되려나했는데 발색력  좋아요,입자가 생각보다 작아서 부담스럽지 않음 은은한 광보다는 BLINDING한 용도로 쓰기 좋고 물론 양조절 잘하면 은은하게도 할 수 있겠지만 가루날림도 심하지 않음,,,,,
G,P09,S21,119305,0,커서,있어서,쿨링감이,크기가,퍼프,8.12,2.52,2.21,1.97,1.86
G,P09,S21,119305,1,쿠션이 커서 가볍게 썬크림 바를수 있어서 너무 좋야요 밖에서도 쉽게 수정가능피부가 촉촉해지고 답답하지 않아요,대신 양이 얼마나 발리는지 감이 잘 안 와요얇게 발리는 느낌이라 여러번 바르다 보니깐 금방 쓰는거같긴해요,평소에 피부가 예민해서 비비파데 이런거 절때 못바름그래서 이니스프리 썬크림 딱 하나 바르고 다니는데다 알다싶이 이니스프리썬크림이 좀 매트하자늠쉽게 건조해지고코옆에도 잘 안먹고 짜증나게 근데 이걸 쓰니까 진심 개촉촉 그자체 촉촉거리는게 물광피부 표현하는 사람들에게 좋은 정도 인듯 나는 근데 물광피부 별로 안좋아해서위에 노세범 한번 뚜드려줌진짜 생각보다 크고 괜찮앗음 굿아 다만 아쉬운점은 너무 커서 휴대하기 불편함작은 가방들고다니는데 거기엔 안들어감ㅜ,마카오 여행가서 열심히 사용했어요날씨가 더워서 화장은 포기하고 선쿠션만 발랐네요1 쿨링감이 있어서 얼굴에 열 날때마다 수시로 발라주면 열이 가라앉아서 좋았고쿨링감에 수분감도 더해져서 피부가 촉촉해져요덧발라도 뭉침없어서 매끈한 피부가 유지되요사용후 피부는 보송과 촉촉함의 중간정도로 피부표현이 되요습하고 더운 날씨임에도 유분으로인해 무너짐은 적었어요2 백탁현상이 없어서 피부보정효과는 미미하지만 계속 덧바르다보니 피부가 뽀애졌어요얼굴과 바디 모두 톡톡 두드리며 사용하기 좋아요3 쿠션이 크다보니 몇번만 두드리면 되서 금방 바를수 있어요바쁜 아침에 좋겠어요그만큼 거울도 커서 따로 거울이 필요없어요4 자외선차단지수가 높아서 5일동안 하루종일 밖에 돌아다녀도 피부가 타지 않고 민감성피부인데 트러블도 없었네요,일단 크기가 정말 큽니다몇 번만 두드려도 얼굴 금방 다 바를수있어요평소에 썬크림바르기 귀찮아하는데이 제품은 받은 날부터 꾸준히 썼답니당 ㅎㅎ퍼프도 왕퍼프라서 몇 번 팡팡 두들기면 끝이거든용크기가 커서 있는 단점이라면 크기가 큰 만큼먼지도 잘 붙는 것 같아용 ㅜㅜ하지만 향도 산뜻하고 백탁현상이 없습니다정말 투명하게 발려서 톤업효과는 없으니 참고하세요썬쿠션 사용은 처음인데 상당히 느낌이 좋아용위에 메이크업하기도 좋고 바를때 쿨링감까지그런데 쿠션 중간덮개를 열때 케이스에서 리필몸통이 자꾸 빠져버려요,,,,,
G,P09,S21,138543,0,자연스럽게,톤업,마스크에,파데,적당한,2.96,2.76,2.68,2.4,1.79
G,P09,S21,138543,1,인생쿠션임이거  아주 안뜨고 너무 좋음건성피부라 금방 각질생기고 뜨고 했는데 얘는 그런거 1도 없음근데 가장 큰 단점은커버력 아주 제로ㅎㅎ,그닥 좋은건 아니지만 피부표현이 이쁘게 되니까 넘어갈수있어요,근데 냄새가 좀 시린냄새가 나요,여름쿨톤 21호인데 자연스럽게 톤업되요 커버가 되는건 아닌데 전 잡티는 많이 없어서 괜찮았어요,파데대신 발라도 전혀 손색없어요,,,,,
G,P12,S16,131689,0,탈모,거품도,머릿결이,시원,향도,6.86,5.07,3.02,2.91,2.84
G,P12,S16,131689,1,향은 시원한 민트향,거품도 잘 나고 두피쿨링 기능도 있어서 시원해서 좋았어요,사용전후가 확실하게 차이나는 건 아닌데 이 샴푸로 감은 날은 머리카락이 덜 빠져요,머리카락이 너무 빠지길래 구매해봣어요,두피가 뽀득뽀득해져서 기름진 두피에 딱이에요이거쓰고 머리가 덜빠진다는 느낌은 안들었지만 하루종일 뽀송한 머리가 지속되서 좋아요,,,,,
G,P12,S16,100068,0,드라이샴푸,효과,뿌리,향이,털어,1.62,1.44,1.32,1.0,0.69
G,P12,S16,100068,1,늦잠자거나 귀찮을때 사용하기 좋아여진짜 편리해서 잘 사용중입니당다만 파우더리한 향이 저와 조금은 안 맞지만다른건 다 좋아요,드라이샴푸 효과마저 없었으면 말그대로 최악,비듬심한 사람으로 오해받을수도 있을정도 향도 딱히 모르겠고 뿌리고 안털면 흰가루가 머리위에 소복히앉기때문에 진짜진짜 비추해요,드라이샴푸 효과는 있는데 이가격주고 이거 사느니 더페이스샵 드라이샴푸를 사는게 이거 뿌리고 머리만지면 손에막 흰가루가 엄청나게 묻어나요,다 써갈때쯤에 가루가 균일하게 분사가 안되지만평균적으로 가루날림도 괜찮고 일단 머리 아픈 향때문에 드샴사용을 꺼려했는데 무향이에요,,,,,
G,P05,S06,153767,0,입술,색상,붉은기를,립밤,로즈,3.02,1.51,1.46,1.24,1.24
G,P05,S06,153767,1,푸석한 입술이 생기있는 입술로 충전,사용하고 있는데  끈적임이 없고 향이 안나서 좋아요,아가베 컬러 사용하고 있는데 끈적임 없고 무색 향은 건강한 향 비건브랜드라 인위적인 향은 나지 않아서 좋아요패키지도 감성있고 좋습니다,입술에 생기가 필요할 때 이 제품이면 뚝딱 생기 충전 가능 남자들한테도 안부담스러우니 좀 탁하거나 색 없는 입술에 건강 생기가 필요하면 이 제품 추천함 단점 조금 설명하자면 완전 건조한상태에서 바르면 발림성 너무 뻑뻑해져서 잘 안발라져짐 각질층에 립밤이 뭉쳐보이기도함보습립밤 바르고 이 제품 바르면 발림성 좋게 발색도 자연스레 나올 수 있음그리고 각질있으면 시간지나고 각질 뭉치니 각질관리 잘해야한다 역시 잘 만드는데가 잘 만든다,지속력 안좋은 립밤들은 뭔가 보습감이 날라간 느낌이라 막 덧바르고 그랬는데 건조해져서 덧발라야겠다는 생각이 별로 들지 않은 지속력이었음,,,,,
G,P05,S05,42948,0,발색이,촉촉하고,각질,색이,지속력,2.46,2.32,2.32,2.09,2.01
G,P05,S05,42948,1,촉촉립 메이크업할 때 좋아요,촉촉한데 발색도 좋아서 좋아요,짱짱 발림도 부드럽게 되고 색도 딱 예쁘네요,135호 쓰고있는데 빨강색이긴한데 핑크빛이 조금 도는 색깔 각질부각도 없고 부드럽고 짐승용량,가격이 왜저렇게 뜨지어쨋든 올영에서 16000원에 팜발색 굳인데 촉촉해서 각질 부각 없고150 색 발랏는데 너무 어둡지도 않으면서빨갛기도 하면서 가을에 딱인근데 레브론 딴 립스틱은 40퍼 할인이면서 이건 안해줌 ㅠㅠㅠ올영가서 발라보시고 인터넷 뒤져서 주문하세요아맞다 올영 매장마다 전색상이 다 안 들어온곳이 더 많더라구요,,,,,
G,P07,S42,147922,0,촉촉한,글로우,얇게,좋았어요,자연스러운,3.87,3.41,3.29,2.71,2.67
G,P07,S42,147922,1,퍼프살짝 밀리는 감이 있지만 물방울모양이라서 바르기 좋았어요,지속력글로우한 쿠션인데도 다 바르고 난 후에 딱 픽싱되어 너어무 좋았습니다,발림성발림성은 괜찮았으나 내장퍼프로 발랐을 때 살짝 밀리는 감이 있었어요,커버력글로우 치고 커버력이 우수해서 좋았습니다,색상23호를 받았는데 너무 밝아서 21호로 잘못 온 줄 알았습니다,,,,,
G,P04,S09,153393,1,밀착이잘됨시트가 얇음에센스도 많이 묻어있는편향은 생각보다 상큼하지는 않음시트가 시원해서 열감내리기에 좋음,에센스도 많이 들어 있고 자극적이지도 않았어요,특히나 얘는 미백 기능이 있어서 그런지 붙이고 뗐을 때 확실히 피부가 맑아져있어요,,,,,,,
G,P10,S23,154329,0,유사한,잡아주는,이온세라,베이스에,젝시믹스,2.38,2.34,2.16,1.74,1.69
G,P10,S23,154329,1,토너 바르면 쿨링 효과 대박이고제형은 워터리 한데 보습감도 좋아서굳이 3토너는 안 해도 되는덕분에 메이크업 시간도 단축되고피부결도 부드러워서 너무 좋았어요,,,,,,,,,
G,P05,S06,2785,0,입술,립밤,각질,촉촉,자면,6.41,4.17,3.0,2.82,2.03
G,P05,S06,2785,1,향도 없고 효과도 나쁘지 않아서 필요하면 다시 살 듯,유리아쥬 스틱형 립밤을 10년 넘게 한 눈 팔지 않고 잘 써왔는데왜 같은 브랜드 튜브형 립밤을 왜 이제서야 써봤는지 싶을 정도로이 제품 역시 너무 촉촉하고 좋음스틱형 립밤은 낮에 쓰고이 제품은 자기 전에 발라주면 입술 보습이 정말 오래오래 감,튜브형이라 깨끗하고 아침에 일어나면 입술이 보들보들 촉촉해요?,자기전에 꼭꼭 발라주는 립밤이에요,입술 컨디션 안 좋을 땐 팟타입이나 튜브타입 립밤을 꼭 써줘야하는데 편하게 쓸 수 있는 튜브타입이라 너무 좋음각질 엄청 올라온 날 듬뿍 짜서 입술이랑 입가까지 꼼꼼하게 발라주고 자고 일어나면 각질도 다 벗겨지고 입술 자체도 탱탱하고 촉촉해짐,,,,,
G,P05,S06,153766,0,입술,멜팅,립밤,보습,,3.69,1.22,1.16,0.96,
G,P05,S06,153766,1,입술에 자극없이 부드럽게 잘 발리고 자연스러운 광택으로 입술이 빛나요,1호 클리어정말 무색 립밤 딱 보습만 전해주는 립밤이에요,제 최애가 된 립밤 가격은 비싼편이지만 멜팅립밤이다,,,,,,,
G,P10,S31,154149,0,수분,대나무,앰플,세럼,촉촉,3.08,2.74,2.65,2.32,1.0
G,P10,S31,154149,1,엄청촉촉해요,인중에있던 아토피가 잠재워졌어요,아주그냥 물같은 느낌이 아니라 약간 묽은 느낌인데촉촉하고 반질 반질 머 안나고 좋아요,수부지 민감성인데 촉촉해요,근데 이거만하나만 바르면 안돼요 ㅋㅋ좀 건조 하니까 크림까지 바르면 되,,,,,
G,P10,S31,154847,1,악건성인 제가 비플레인을 좋아하게됐어요,워낙에 순하고수분감 많은 앰플들을 잘 만들지만악건성인 제겐 좀 건조했거든요ㅠ50ml대용량 할인때우연히 히알루론산 앰플을 샀는데다른 많은 히알루론산 제품들과 다르더라구요,식물성 히알루론산을써서 그런지 제형이 조금 특이해요묵직한데  수분감도 느껴져요처음엔 낯선 질감이 익숙하지 않았지만바르고 나니 잘 맞는 마스크팩 한 것처럼 탱탱해졌어요겨울에 모든 피부의 꿀템이 될거 같아요,수부지인데 아주아주 소량만 발라도 피부 매끈한 느낌이고 촉촉하고 좋아요,,,,,,
G,P10,S31,154137,1,가벼운 멀티스틱밤가히스팁이 너무 끈적이고 무거워서 엄마드리고서요거ㅇ광고로뜨길래 원플로 데려왔어요,엄청 산뜻한 제형이고 끈적임없고향은 있지만 거슬리지않는향이에요,,,,,,,,
G,P10,S34,155003,0,여드름,촉촉,,,,1.65,0.73,,,
G,P10,S34,155003,1,다발리고 나면 끝마무리가 굉장히 촉촉한 느낌이고 시간이 지나도 속건조없이 기분좋은 찹찹한 느낌 향도 세지않고 성분도 자극적이지 않아서 무난하게 쓸수있는 제품인듯,문지르면서 서서히 스며들며 끈적이지 않게 흡수되었음,쫀쫀한 타입 얼굴에 펴바르면 약간 백탁현상처럼 좀 많이 문질러야 했음,촉촉한점은 좋아요,좀기름지고요대충 발랐더니 눈썹  허옇게 됐어요거울보고 싹싹 펴발라야해요끈적거려서 좀 별로구나 싶었는데 엄청 촉촉하게 오래가네요,,,,,
G,P04,S09,117857,0,얼굴에,시트,촉촉,영양,양이,3.83,3.6,2.65,2.57,2.43
G,P04,S09,117857,1,진짜 촉촉하고 악건성인데 좋아용 ㅎㅎㅎㅎ,영양감 원하는 엄마랑 딸이 같이 써도 좋을것같아요,그렇다고 흡수가 느린것도 아니고 바르고 몇번 두드리면 얼굴에 금방 흡수되요 같이 써본 엄마도 만족하셨어요,크림이랑 같이 발라야 효과가 나요크림도 영양크림이라 아침에 화장 전에 바르면 밀릴수도 있을듯 많이 바르니까 밀리더라구요ㅠㅠ 밤에 바르고 푹 자니까 다음날 피부가 좋아보였어요,한 3일 쓰거나 몸에도 쳐발쳐발해도 되는 양 ㅠㅠ일단 민감성인 저한테는 아무 이상 없었고 영양 기능 덕분에 얼굴에 광이좔좔나요,,,,,
G,P08,S13,95008,0,건조,입술,바세린,각질,자면,3.49,3.49,3.45,2.73,2.2
G,P08,S13,95008,1,원인불명 여드름때문에 피부과9개월 다닐동안 몸에 유분기를 아예 저지시키는 약을 먹었어요,크게 향도 없고 자극적이라는 느낌도 전혀 없어서 요즘같은 건조한 겨울철에 팍팍 쓰기 좋은 무난 필수템이에요,바세린이나 포포크림같은 아주 되직하고 유분감 넘치는  연고같은 질감이에요,유독 건조한 발뒤꿈치팔꿈치 등 꿈치 필수템입니다산워하고나와 꿈치들과 무릎에 살포시발라주면 정말가끔손등도 발라주는데 그럼며칠촉촉하니좋아요,얼굴 뒤집어졌을때 밤에 크림이랑 섞어서 바르고 자면 신기할만큼 직방으로 진정되고 가방에 넣고 다니면서 입술튼데나 건조한데 바르면 바로 보습이 촥 돌아요,,,,,
G,P09,S22,134503,0,바르고,톤업,백탁,적당히,향이,3.04,3.0,2.87,1.82,1.81
G,P09,S22,134503,1,좋아요제가 수부지 피부인데선크림 크기도 한손에 들어오는 크기라들고다니기 편하고수분도 어느정도 있고 발림성이 좋아요민감피부에도 잘 맞는거같아요얼굴에 바르면 튀지않는 자연스러운 톤에마무리는 끈적임 없어요,냄새는 약간 풀냄새인데 자극적이고인위적인 냄새 아니여서 전 마음에 들었어요전체적으로 평가해보자면 로션처럼 발려서 너무 좋고 피부에유분기있게 마무리되지않아서 너무너무너무 좋아요약간 제 인생 선크림 될 각입니다ㅠㅠㅠㅠ근데 솔직히용량에 비해서 가격이 너무 비싸서 재구매 의사는 좀 고민 됩니다,그리고 백탁현상은처음에 딱 발랐을 때 어 좀 하얘지나 이런 생각이 들었는데30초만 지나도 바로 다시 제 피부로 돌아오더라구요백탁현상 전혀 없습니다,평가단으로 받아서 몇 주간 써본 후기입니다우선 진짜 제형은 묽지도 않고 뻑뻑하지도 않은 제형으로얼굴에 발랐을 때 진짜 로션처럼 스무스하게 발려요,체험단으로 사용해본 제품이예여일부러 정보없이 사용해봤구요사용해보구 난 후에 정보는 찾아봣어요ㅋ우선 제형은 꾸덕한 약간 묵직한 크림타입인데요의외로 발림성은 좋았어요ㅋ특히 마무리감이 마치 피부가 코팅된 듯한 무거움이 있어서 좀 묵직하니 답답했어요촉촉한 마무리감에 비해 살짝 코팅되는 느낌이 아쉬웠어요향기는 자연자연한 순한 향이라 만족ㅋ이거 바르고 롱웨어 쿠션을 발랐는데시간지나고나면 뭉침이 심하더라구요그래서 기존 썬제품으로 바꾸고 발라보니 뭉침이 없는 것으로 봐선쿠션타입에 따라 유분기 파데마무리감 등 메이크업 표현력이 많이 달라질 듯해요ㄷㄷ백탁현상은 약간 있었는데 눈에 거슬릴정도는 아니였어서 전 괜찮았어요ㅋㅋ무기자차치고 괜찮은 느낌이지만 가격을 생각해보면 같은 가격에 좀더 파데들이랑 호환이 좋은 제품을 선택할 듯 싶어요순한 무기자차로서는 추천ㅋ글로리픽,,,,,
G,P09,S22,148225,0,톤업,있어서,파데,좋았어요,기능,2.95,2.93,1.93,1.84,1.76
G,P09,S22,148225,1,보니 얼굴에 얇게 바르는건 정말 어려웠고 하는 수 없이 두껍게 바를 수 밖에 없었는데 딱 다 바르고 나니까 얼굴에 밀착되는 느낌이 나더라구요,,,,,,,,,
G,P12,S16,75343,1,기름기 제거는 나쁘지 않은 수준인데 뿌리고 나서도 머리가 가볍고 무광택에 흰 가루자국이 덜 남아서 마음에 드는 제품이다,향도 프레쉬플로럴 계열이라 느끼한 너트종류나 코코넛향보다 나은듯,,,,,,,,
G,P07,S45,112336,0,컬러,음영,쉐딩,색상,,2.18,1.01,0.66,0.59,
G,P07,S45,112336,1,3ce하면 믿고쓰는 탑발색력진짜 발색이랑 색감 너무 잘뽑아서 3가지 모두잘쓰고 있어요,밝은 컬러는 눈썹뼈나 하이라이터 대신 톡톡밝은 음영은 눈썹 코 턱 쉐딩 톡톡어두운 음영은 안면윤곽에 쳐주면최소 붓기 다빠진 얼굴 ?다만 거의 다써갈때 부셔짐 핵조심,자연스럽고 좋아요가격도 이만하면 좋은거 같고 색이 3개 있어서 부위별로 바르기 젛아요,제가 좀 사각턱이라 이걸로 사용하는데 이거 진짜 사용하기 편리하고 좋은거 같아용,어번 구매 했는데색상 연하고 이뻐요 가루날림 없고발색 그대로 되고완젼 자연스러워요,,,,,
G,P09,S21,148296,0,노세범,톤업,선쿠션,자연스럽게,퍼프,3.07,2.24,2.22,2.17,1.5
G,P09,S21,148296,1,4개째쓰고있어용뽀송하고 좋아용,약간 건조하긴한데 진짜 짱이에요,요즘 마스크때문에 파데도 안바르고 자연스럽게 화사해지는 보송한 선크림 찾고 있었는데 쿠션타입이라 가지고 다니기에도 좋네용,밑에는 무광이고 뚜껑은 깔끔한 흰색이라서 너무 이쁩니당에어팟이랑 어울려요ㅎ 몇번 두들기면 얼굴이 자연스럽게 화사해지는데 크림타입으로 나왔던 노세범선크림이랑 비교하면 이게 조금 더 촉촉한 편인거같아요,다 됐나 하고 만져보면 만진부분만 지워져서 원래 피부 색깔이 보여요  선쿠션으로 된건 처음써써그런가그저그래요소량으로만 바르는데 자외선 차단이 될까싶기도 하구요,,,,,
G,P08,S46,154685,1,비누 머스크향 딱히 기억에 남거나 좋다고 느껴진 향은 아니고 그냥 평범한 향,,,,,,,,,
G,P10,S31,152975,1,용량 30ml가격 32000좁쌀 거의 사라짐      사용기간 1주 째 쯤부터 유수분밸런스 잡혀가기 시작 진짜 속건조 줄어들며       좁쌀 가라앉기 시작 현재는 거의 없어진 상태 트러블에 즉각적인 진정효과 코 피지조절 최고     뾰루지여드름염증 등에 닿으면 따갑지만 진정효과 확실     작은 뾰루지는 자국만 남기고 100 사라졌고 염증은 거의 80 가라앉음알레르기성 성분 X 민감성 피부 사용 적합 테스트 완료된 제품콧물보다도 더 점성있는 제형 피부에 떨어뜨려도 줄줄 떨어지지 않아 사용 편리흡수력 최고 깔끔보송 마무리감 끈적한 얼굴로 잠들지 않아서 편리 용량대비 가격이 좀 있는 편 큰 용량으로 나왔으면 좋겠다,저는 피부에 붉은기가 쉽게 나타나 진정효과가 있는 앰플을 자주 사용하는데이 앰플은 진정효과가 뛰어나네요빠르게 진정을 시키고 싶을 때는 화장솜을 덜어 앰플팩을 하면 효과적이에요가벼운 사용감으로 끈적임이 없고 뽀송함도 느낄수 있어요부담없는 사용감이어서 어떤 스킨 케어와도 궁합이 잘 맞아서 마음에 들어요20가지 주의성분 및 알레르기 유발 성분들이 제외되어있어 안심하고 사용할 수 있네요,,,,,,,,
G,P09,S18,77234,0,뿌리,쿨링감이,몸에,차단,냄새,2.13,1.88,1.81,1.58,1.56
G,P09,S18,77234,1,유분감이 있기는 한데 그래도 뿌리고 나면 시원해서 좋아요,그리고 냄새는 딱 뉴트로지나같은 냄새인데 뭐라고 해야하나 진짜 외국 선제품 냄새 냄새는 뱔루 ㅠ,투명해서 직접 옷에 뿌리지 않는 한 옷에 좀 묻어도 티가 안남  뿌리면 피부가 약간 반질반질 광나고 끈적임이 좀 있음,쿨링은 잘 모르겠고 한번 뿌려두면 피부 위에 오랫동안 붙어있는 건 맞는듯 분사가 정말 시원시원함 분사되는 범위가 굉장히 넓음,나는 목 팔 다리에 뿌렸는데 목이 좀 따가웠고 많이 미끌거려서 땀과 섞여 굉장히 불쾌했던,,,,,
G,P12,S16,152823,1,거품이 성기게 남풍성하게 나기는 하지만약간 주방세제 거품같이 그냥 곧바로 슉 사라지는 느낌쫀쫀한 느낌이 적다보니두피 세정력은 살짝 떨어지고 탈모 방지 효과는 아직 잘 모르겠지만두피 가려움은 확실히 사라짐샴푸 후 개운함이 만족스러움,,,,,,,,,
G,P04,S09,155147,1,키엘의 각질제거제도 파파야를 주성분으로 만들던데 파파야가 가질제거에 효과적인 성분이 들어있나봐요 AHA마스크라서 당연히 각질제거 및 피부결 개선 기능이 좋을 거라고는 생각하고 있었지만 그 외에도 보습력이 너무 좋아서 깜짝 놀랐어요,마스크를 뗀 후에 그 위에 크림을 바르지 않았음에도 다음날 아침까지 촉촉했어요,,,,,,,,
G,P10,S34,152413,1,불투명한 백색의 수분을 잔뜩 머금은 젤크림 타입탱글탱글 촉촉함이 느껴지는 크림이에요손등에 먼저 발라보았는데엄청 부드럽게 샤악 발려요,발림성 완전 굿 부드럽게 밀착되어 실키한 마무리감TEWL 방지 기술로 제형 내 유효 성분의 흡수를 촉진시켜 영양성분을 효과적으로 흡수시켜 준다고해요수분젤크림 제형이지만 그렇다고 마냥 가볍지는 않은약간의 탄력감이 느껴지는 영양크림과도 같아요,적당한 유분감과 수분감이  오랫동안 촉촉하게 해주는 것 같아요,,,,,,,
G,P04,S09,153389,1,콜라겐이라 트러블올라오거나 너무 리치하지는 않을까 걱정했지만 그런거 없음그리고 오히려 이 팩하고 나면 피부가 더 맑아지고 하얘진다그리고 가성비 좋고 시트 얇고 에센스 양도 많아서 좋다 그리고 밀착력도 좋다,,,,,,,,,
G,P08,S13,125257,1,이번에 코스노리 톤업사러올리브영갔다가 품절되서 대신샀는데 은은한펄도있구 좋아요,향은 페이스용보다좋지는않지만요 펄이하이라이터처럼심하지도않구 은은한게 정말좋네요,커버력은 페이스용이 더좋구용 날씬해보이거나 광낼때좋은제품입니당 적극추천이용,저는 보통 특별한 날 쇄골같은곳에 발라용,메이크업 할 때 목과 쇄골부분 빠르게 얼굴과 톤 맞출때 사용하는데 뭉침도 없고 로션바르듯이 대충 빠르게 발라도 균일한 톤업이 되서 잘 쓰고 있어요,,,,,
G,P08,S13,10048,1,펄이 과하게 들어있어서 태닝한창했을때만썼었는데 그것도 옷에 잘묻어나고 차시트에도 잘묻어나서 정말정말 속상했던 아이  지금도 내눈앞에 있는 널 버려야되지만 어떤용도로라도 좀써먹어야 돈생각안나겠다,,,,,,,,,
G,P11,S37,101281,0,클렌징,지워,자극,세정력이,워터,7.78,3.54,3.22,2.58,2.44
