SITE_GUBUN,PART_GROUP_ID,PART_SUB_ID,PART_ID,REVIEW_DOC_NO,REVIEW,LABELING,SPLIT_NO
G,P08,S46,97899,RVD-220322-0000413,일리윤제품은 로션마저촉촉해서 건조한날에쓰기에ㅡ너무 좋아요핸드크림향있는것도 좋지만가끔 너무 진한향에머리가아픈데ㅡ이건 무향이라 참 좋더라구요,"[('보습력', '촉촉'), ('향', '향이'), ('향', '무향')]",1
G,P08,S46,97899,RVD-220322-0000413,약간어떤향이 나는것같긴한데 뭔지모르겠지만 화학적냄새아니고 풀냄새도 아닌데 역하지않아요무향특유의 그 향이 받칠때도있거든요,"[('향', '향이'), ('향', '냄새'), ('향', '무향')]",2
G,P08,S46,97899,RVD-220322-0000413,암튼 가볍게잘발리는데 건조함없이잘 스며들어서 요즘 일리윤제품들 잘쓰고있습니다,"[('발림성', '발리'), ('보습력', '스며')]",3
G,P08,S46,109920,RVD-220322-0000409,가격은 좀 비싼 편이라 재구매는 글쎄보습력이나 발림성은 나쁘지 않은 편,"[('발림성', '발림'), ('보습력', '보습')]",1
G,P08,S46,82452,RVD-220322-0000408,비누로 손 씻는것 보다 사용하기도 펌핑후 바로 거품형태로 나와서 편하고 향기도 좋음,"[('거품력', '거품'), ('향', '향기'), ('기타', '편하')]",1
G,P08,S46,82452,RVD-220322-0000407,손씻는곳이라면 곳곳마다 두어서 아이들이 잘 사용하고 있어요,[],1
G,P08,S46,82452,RVD-220322-0000407,향도 좋고 거품형이라 쉽게 뽀득뽀득 씻을수 있어좋은제품이에요,"[('거품력', '거품'), ('향', '향도')]",2
G,P08,S13,1461,RVD-220322-0000402,무난한데 펌핑형이 아니라서 양조절이 좀 힘들고 생각보다 묵직한 오일이라 흡수가 샥 되는 타입은 아님 바르면서 마사지하기 좋은 타입임 향은 다른 오일들에 비해 엄청 진하지 않아서 견딜만하지만 좋은 향은 아님,"[('보습력', '흡수'), ('향', '향은')]",1
G,P08,S13,28080,RVD-220322-0000397,좋아요,[],1
G,P08,S13,28080,RVD-220322-0000397,좋아요극지성인데 피부 뒤집어졌울때 좋다길래 속는셈치고 사봤는데 이거 너무좋아여엄청 기름져서 걱정 많이하면서 발랐는데 그 여드름날것같은 기름진게아니라 밤같은 타입이라 그런지 진정만되고 뭐 나거나 하진 않더라고요 저녁에 촉촉하게 바르고 자기 너무 좋아여 ㅎ 진정 잘되고 단점은 바르면 얼굴이 번들번들해서 잘때 이불에 뭍을거같은거랑 아침에 쓸수없단점 ㅠ 그래도 조아요오 가격도 저렴하구 짐승용량,"[('발림성', '발랐'), ('보습력', '촉촉'), ('효과', '번들'), ('효과', '진정'), ('효과', '여드름')]",2
G,P08,S13,49861,RVD-220322-0000382,워낙 유명한 바디제품이라 올영에서 자연스럽게 사서 사용했었어요,[],1
G,P08,S13,49861,RVD-220322-0000382,튜브형이라 바디에 사용하기에 딱이고 너무나도 순해서 누구나 사용할 수 있을 것 같습니다,[],2
G,P08,S13,49861,RVD-220322-0000382,남자친구가 피부가 연한데 요거는 무난하게 사용가는한거 보니 굉장히 순하고 촉촉한 제품인 것 같아요,"[('보습력', '촉촉')]",3
G,P08,S13,152919,RVD-220322-0000376,음향도 그렇고 나쁘진 않은데 조금 오일리하다는 느낌을 받음건성이 쓰기에는 좀 건조해서 환절기나 겨울에 사용 못할고 같고 여름에 사용 가능할거같아요향은 정말 그린티 향이라 무난무난하게 사용 가능오일리한데 건조함뭐지,"[('향', '향이'), ('향', '향도'), ('향', '향은')]",1
G,P08,S13,152919,RVD-220322-0000375,우선 포장부터 신경 그득그득 쓴 느낌맘에 쏙 들었습니다향기가 풀향 플로럴향 섞여서 완전 기분 좋아지는 느낌이었습니다며칠 써봤는데 자극적이지도 않고 순해요무엇보다 끈적임이 심하지 않은게 장점입니다단점이라면 막 건성이신분들 한겨울에 쓰기에는 적절하지 않은것같습니다제형은 묽은 제형이구요향기좋고 흡수력 좋아서 만족합니다,"[('보습력', '흡수'), ('끈적임', '끈적'), ('효과', '자극'), ('향', '향기')]",1
G,P08,S13,152919,RVD-220322-0000374,평가단입니다 ???,[],1
G,P08,S13,152919,RVD-220322-0000374,우선 저는 한여름에도 몸이 건조한 건성피부를 가지고 있어서 바디로션이 필수인 사람입니다,[],2
G,P08,S13,152919,RVD-220322-0000374,그리고 평소 꽃줄기로 유명한 롬브로단 향수와 인플로레센 향수를 좋아하고 즐겨쓰고 있어요,[],3
G,P08,S13,152919,RVD-220322-0000374,비건 컴포트 바디로션은 제가 좋아하는 향과 비슷한 계열이에요,[],4
G,P08,S13,152919,RVD-220322-0000374,흰 꽃과 줄기를 갈아서 도브 비누로 만든 향처럼 느껴졌어요,[],5
G,P08,S13,152919,RVD-220322-0000374,봄에 어울리는 싱그럽고 은은한 향이라서 향은 합격  비건 제품인 것도 마음에 들고 병풀 성분이 들어있어 피부가 예민하신 분들도 걱정없이 사용할 수 있다는 점에서 굉장히 좋게 평가해주고 싶습니다,"[('향', '향이'), ('향', '향은'), ('향', '은은한')]",6
G,P08,S13,152919,RVD-220322-0000374,제형도 끈적이지 않고 딱 수분감만 보충해주는데 그렇다고 너무 가볍진 않아서 제 피부에 정말 잘 맞는 제품이었어요,"[('보습력', '수분'), ('끈적임', '끈적')]",7
G,P08,S13,152919,RVD-220322-0000374,다만 펌핑 뚜껑이 정말 부실하더라고요 처음,[],8
G,P08,S13,152919,RVD-220322-0000374,제품 받았을 때 그 돌려야하는 뚜껑 부분만 완전히 분리된 상태로 와서 로션이 새어 나오고 난리도 아니었습니다,[],9
G,P08,S13,152919,RVD-220322-0000374,그래서 새제품으로 교환받았는데 그 펌핑 뚜껑마저도 휘어있더라구요,[],10
G,P08,S13,152919,RVD-220322-0000374,어쨌거나 새로 받은 제품은 바디로션이 나오는 거엔 문제가 없어서 찜찜하지만 사용하고 있습니다,[],11
G,P08,S13,152919,RVD-220322-0000374,뚜껑을 조금 더 튼튼하게 만드셔야 될 것 같아요,[],12
G,P08,S13,152919,RVD-220322-0000374,제품력 향 브랜드가 추구하는 가치 모든 것이 만점이지만 용기가 너무나도 부실하기 때문에 별점 하나 깎았습니다,[],13
G,P08,S13,152919,RVD-220322-0000373,우선 배송와서 보자마자 패키지가 심플하고 갬성 있어서 기분이 좋았어요,[],1
G,P08,S13,152919,RVD-220322-0000373,인테리어용으로도 손색이 없구요향은 제가 젤 좋아하는 풀향과 꽃향이었어요,"[('향', '향이'), ('향', '향은')]",2
G,P08,S13,152919,RVD-220322-0000373,약간 인공적인 향 말고 자연향 좋아하는데 자꾸만 킁킁거리게 되네요저는 머리부터 발끝까지 건조한 사람인데 한겨울에 사용시엔 보습력은 약간 아쉬웠어요,"[('보습력', '보습')]",3
G,P08,S13,152919,RVD-220322-0000373,제형이 묽은 편이라 끈적이지 않고 보송하게 잘 흡수되는데 이게 장점이면서도 건성피부엔 좀 아쉽더라구요,"[('보습력', '흡수'), ('끈적임', '끈적'), ('끈적임', '보송')]",4
G,P08,S13,152919,RVD-220322-0000373,겨울엔 바디오일과 함께 사용해야할 것 같아요,[],5
G,P08,S13,152919,RVD-220322-0000373,봄여름에 바르면 딱 좋을거 같아요,[],6
G,P08,S13,152919,RVD-220322-0000373,그리고 너무너무 순해서 가렵거나 몸에 안맞고 그런 부분 없어서 좋았어요요새 비건제품에도 관심이 많은데 인증도 받은 제품이라 믿고 사용할 수 있어 좋았습니다,[],7
G,P08,S13,152919,RVD-220322-0000372,일단 용기가 깔끔하고 이뻐서 받자마자 기분이 너무 좋았어요,"[('기타', '깔끔')]",1
G,P08,S13,152919,RVD-220322-0000372,프라이빗 사우나 파우더룸이나 에스테틱 마사지샵에 있을 것 같은 디자인이라 욕실에 놔두면 잘 어울립니다,[],2
G,P08,S13,152919,RVD-220322-0000372,묽어서 바르기 편하고 봄여름에 적합한 제형이에요풀내음이 나는데 허브 가득한 향이 마음에 들어요,"[('발림성', '바르기'), ('향', '향이'), ('기타', '편하')]",3
G,P08,S13,152919,RVD-220322-0000372,비건 화장품이 앞으로 계속 이렇게 다양하게 나오면 좋겠어요,[],4
G,P08,S13,152919,RVD-220322-0000371,패키지가 깔끔하고 갬성있어요,"[('기타', '깔끔')]",1
G,P08,S13,152919,RVD-220322-0000371,인공적인 향이 아니라 자연향 플로럴향이라서 더 기분좋게 사용했어요,"[('향', '향이')]",2
G,P08,S13,152919,RVD-220322-0000371,촉촉하고 끈적이지 않아서 좋은데 한겨울엔 좀 건조할 것 같고 봄가을에 사용하기에 딱 좋을 것 같아욤 요즘 잘 쓰고있는 제품이에요,"[('보습력', '촉촉'), ('끈적임', '끈적')]",3
G,P08,S13,152919,RVD-220322-0000370,전 사계절 바디로션을 발라야하는 건조한 타입이에요1 발림성 및 보습력가볍게 삭 잘 퍼지면서 몸에 바르기 좋아요,"[('발림성', '발림'), ('발림성', '발라'), ('발림성', '바르기'), ('보습력', '보습')]",1
G,P08,S13,152919,RVD-220322-0000370,잘 발리길래 완전 라이트한 제품인가 싶었는데 바르고 나니까 살짝 유분기가 느껴지더라구요,"[('발림성', '발리'), ('보습력', '유분')]",2
G,P08,S13,152919,RVD-220322-0000370,고보습엔 못미치지만 일반 피부 타입에는 무난히 바를 수 있을 것 같아요,"[('보습력', '보습')]",3
G,P08,S13,152919,RVD-220322-0000370,다만 저 같은 건조한 피부이신분들께는 부족한 보습력 입니다 ㅜㅜ,"[('보습력', '보습')]",4
G,P08,S13,152919,RVD-220322-0000370,2 트러블몸에 맞지 않는 바디로션을 바르면 바르고나서 따갑고 가렵거나 트러블이 나는 경우가 있는데 이 제품은 전혀 그런게 없었어요,"[('효과', '트러블')]",5
G,P08,S13,152919,RVD-220322-0000370,바르고 나서도 피부가 편안합니다3 향처음에 사용할때 향이 너무 강해서 바르고 나서도 금방 안날아가고 오래 지속되면 어쩌나 했어요,"[('지속력', '지속'), ('지속력', '오래'), ('향', '향이')]",6
G,P08,S13,152919,RVD-220322-0000370,처음에 바르면 풀밭에 있는것처럼 좀 쌘 향이 나요,"[('향', '향이')]",7
G,P08,S13,152919,RVD-220322-0000370,향을 좋아하시는 분들은 선호하시겠지만 저는 그렇게 좋은 느낌은 아니었어요,[],8
G,P08,S13,152919,RVD-220322-0000370,4 아쉬운 보습력건조한 피부가 사용하기엔 보습력이 조금 부족해요,"[('보습력', '보습')]",9
G,P08,S13,152919,RVD-220322-0000370,아침에 바르고 반나절 지나 오후가 되면 서서히 건조해지는 피부결을 느낄 수 있어요 ㅠㅠ,[],10
G,P08,S13,152919,RVD-220322-0000370,5 용량매일 쓰는 제품인데 용량이 너무 적어요,[],11
G,P08,S13,152919,RVD-220322-0000370,저 같은 건조한 피부는 두번 세번 덧바르게 되는데 금방 쓸 양이에요,[],12
G,P07,S45,110291,RVD-220322-0000361,싱글로 사는 것보다 싸지만 커서 그런건지 보관이 힘들고 그래서 손이 잘 안감ㅋㅋㅋㅋㅋ 전반적으로 만족하지만 피부 밝으면 훌라랑 록카튜어 쓰기가 좀 애매함 피부 좀 어둡고 건강해보이는 메이크업광대 광뿜뿜 태닝 느낌 좋아하는 사람이 쓰기 좋지 않을까 싶음,"[('효과', '태닝')]",1
G,P07,S45,110291,RVD-220322-0000361,나머지색은 밝은피부 어두운피부 다 잘 어울릴 것 같고,[],2
G,P07,S45,125188,RVD-220322-0000345,가성비갑 올리브영에서 브러쉬세트로 사서 진짜 가성비 좋아요,[],1
G,P07,S45,125188,RVD-220322-0000345,쿨톤을 위한 색이 있어서 너무 잘 쓰고 있습니다,[],2
G,P07,S45,125188,RVD-220322-0000344,붉은기 없고 그렇다고 너무 칙칙한 회끼도 강하지 않게 딱 자연스럽게 사용하기 좋은 색감의 쉐딩이라 아주 만족합니다,[],1
G,P07,S45,125188,RVD-220322-0000344,강하게 쉐딩하고 싶을 때는 두세번 발라주면 꽤 진해져서 여러 용도로 쓰기 좋아요,"[('발림성', '발라')]",2
G,P07,S45,125188,RVD-220322-0000343,여쿨인데 붉은기 있으면 텁텁해보이거든요색상이 3개라 섞어쓰기 좋고 가루날림이 적어 좋아요애쉬빛 쓰는데 잘 어울립니다가성비 갑,"[('발색력', '색상')]",1
G,P07,S45,146895,RVD-220322-0000339,올영에서 브러쉬 세트로 팔길래 구매기대 안했던 브러쉬가 너무 괜찮고 원래 이전엔 투쿨 아트바이로댕 썼었는데 붉은기가 훨씬 덜하고 더 자연스러운 음영 표현이 가능해서 너무 좋다,"[('커버력', '표현'), ('발색력', '표현')]",1
G,P07,S45,146895,RVD-220322-0000339,진짜 색 잘뽑았음,[],2
G,P07,S45,146895,RVD-220322-0000339,초보도 부담없이 쓸 수 있을 것 같고 입자도 곱고 좋음,[],3
G,P07,S45,146895,RVD-220322-0000339,진짜,[],4
G,P07,S45,146895,RVD-220322-0000338,이거 하나면 됩니다,[],1
G,P07,S45,146895,RVD-220322-0000338,여러분 제발 사세여ㅕ 진짜 이거 붉은기도 심하지 않구 쓰면 정말 콧대라는게 나에게도 생기더라구요 ㅋㅋㅋ,"[('효과', '생기')]",2
G,P07,S45,146895,RVD-220322-0000338,색이 너무 잘 나온거 같아서 자연스럽고 섀도우로 써도 간단한 음영 주기에도 너무 젛아요 ㅎ,[],3
G,P07,S45,146895,RVD-220322-0000337,원래 투쿨섀딩 쓰던 사람인데 이번에 에뛰드로 갈아타면서 이건 진짜 딱 말 그대로 그림자만 만들어주는 느낌넘 조흠브러쉬랑 같이 들어있을때 샀는데 찰떡 궁합임,[],1
G,P07,S45,86767,RVD-220322-0000329,하이라이트 중 제일 좋음,[],1
G,P07,S45,86767,RVD-220322-0000329,입자가 완전 곱고 진짜 이거 바르면 하이라이트 한게 아니라 속광인줄 그 정도로 자주 손이 가는 아이템 ㅠㅠㅠㅠㅜ,[],2
G,P07,S45,123875,RVD-220322-0000328,가성비 대박인데 왜 순위가 점점 내려가지 솔직히 밝은피부가 쓰기엔 베이스색이 좀 어두운 편인데 로드샵 브랜드 중엔 얘가 제일 예쁜 것 같음,[],1
G,P07,S45,123875,RVD-220322-0000328,큰 펄땡이 없이 쉬머하고 색도 무난하고 21호 23호 정도면 딱 예쁘게 잘 맞을 것 같음,[],2
G,P07,S45,123875,RVD-220322-0000328,그거보다 밝은피부면 좀 고려해봐야될 듯 하지만 정말 가격대비 좋음,[],3
G,P07,S45,86224,RVD-220322-0000326,오퓰런스 키튼 트렌센던스 가지고 있음,[],1
G,P07,S45,86224,RVD-220322-0000326,오퓰런스랑 키튼은 솔직히 난감해서 별 25정도 근데 트렌센던스가 그냥 존예라 별 5개라 4점 줌ㅋㅋㅋ 오퓰런스는 일단 너무 하얘서 부담스러움 땀나서 개기름 올라온 느낌의 광이랄까 키튼은 21호만 되도 너무 어두울 것 같고 나는 17호 정도인데 쉐딩에서 빛나는 느낌 태닝 피부에 바르면 예쁠 것 같긴 함 오퓰런스랑 키튼 섞어 쓰는데 바쁜 날엔 솔직히 너무 번거로워서 안 쓰게 됨 그리고 본론으로 들어가서 트렌센던스 쿨톤이면 꼭 사길 진짜 예쁜 핑크빔 각도 틀면 색 꽤 올라와서 코나 이마에는 무리일 것 같긴한데 광대에 바르면 고개 돌릴때마다 광대에서 예쁜 핑크빔그리고 모든 색 다 바른 후에 가끔 날아다니는 펄땡이 몇개가 있는데 그게 좀 별로임  코랑 광대는 괜찮은데 이마에는 펄 날려서 되게 안 예뻤음 브러쉬로는 못 바를 제형 같고 스펀지로 누르면서 바르는데도 날림 지속력도 마스크 쓰는한 좋다고는 못하지만 그냥 트렌센던스는 사랑,"[('지속력', '지속'), ('효과', '광이'), ('효과', '땀'), ('효과', '태닝')]",2
G,P07,S45,62049,RVD-220322-0000322,베카 사업 접는대서 부랴부랴 직구함 바닐라쿼츠 문스톤 프리즈매틱 아메시스트 펄 4색상 구매했고 일단 여쿨이라 아메시스트랑 펄이 맘에 듦 펄은 메이크업 스킬 있는 사람이 써야할 듯 근데 문스톤이 너무 노랄것 같아서 산 바닐라쿼츠가음 문스톤은 노래도 베이스가 거의 투명한 느낌이라 윤광 느낌으로 올라가는데 바닐라쿼츠가 오히려 베이스 찐해서 코에 올리면 걍 주황색 노란색이 돎 피부가 좀 어두우면 괜찮을 것 같기도한데 아무튼 21호 이상은 코에는 바닐라쿼츠 ㄴㄴ 광대에는 괜찮았음,"[('발색력', '색상')]",1
G,P07,S45,62049,RVD-220322-0000322,색이 다양하다는 장점은 있지만 엄청나게 좋다는 느낌은 못받아서 별4개 그렇다고 후지진 않고 특별한 걸 모르겠음문스톤도 코에는 노람 아예 펄으로 가든지 문스톤의 노람이냐 바닐라쿼츠의 붉은광이냐 선택해야될듯 그래도 굳이 고르자면 밝은피부는 바닐라쿼츠가 맞는것 같긴함,"[('효과', '광이')]",2
G,P07,S45,62049,RVD-220322-0000321,이제 이거 구할수 없지만 정말 좋은 제품임 처음에 바를때 한번 쓸어서 올리면 별로 티가 안나서 여러번 올렸더니 광이 그래서 딱 한번쓸어서 양쪽에 고르게 발라주고 딱 반만 쓸어서 살짝만 더 올려주면 그냥 자연스러운 광 완성 입자도 고와서 가까이서 봐도 피부에 끼인다는 느낌이 1도 없음,"[('발림성', '발라'), ('효과', '광이')]",1
G,P07,S45,62049,RVD-220322-0000321,지금 마스크 쓸때라 코끝에 편하게 못올리지만 광대 콧대 올려주면 광이 정말 이쁘고 자연스럽게 삼ㅠㅠㅠ 그런데 브러시 없이 사용하기는 너무 어려움 아무래도 뭉치기도 쉽고 너무 많이 올라가서 그냥 브러쉬를 사용하는게 이쁘게 올라가는 듯,"[('효과', '광이'), ('기타', '편하')]",2
G,P07,S45,3112,RVD-220322-0000316,오로라 샀는데 밝은 피부에 어둡지 않으면서도 고급스러움 너무 허얘서 분필같거나 하지 않아서 좋음,[],1
G,P07,S45,3112,RVD-220322-0000316,용량 좀 줄이고 가격도 줄여주면 좋을 것 같지만 예뻐서 계속 쓸 것 같아서 용서함ㅋ,[],2
G,P07,S45,141423,RVD-220322-0000315,두개 다 있는데 할인할때 사서 그런지 가성비 나쁘지 않은 것 같음,[],1
G,P07,S45,141423,RVD-220322-0000315,근데 1호는 콧대에 하면 좀 색이 보여서 별론 것 같고 광대에 하기엔 좋은 듯 2호가 개인적으로 맘에 듦,[],2
G,P07,S42,26275,RVD-220322-0000308,홈페이지에서 2500원으로 샘플체험 해볼수 있어요1위길래 아래 리뷰들이 극찬하길래구매직전까지 갔다가 최대단점 가격을 앞에두고이돈주고 샀는데 별로면 속상할것같아샘플을 구매해봄커버밤은 한파우치 들어있는데써보니 리뷰에 차분해진단말이 무슨말인지 알겠더라나는 닦토수분크림유분선크림을 올려피부가 반질거리게 한다음 파데를 올리는데이과정에 대신이 비비를 올렸다소풍나와 신난 아이에게잔소리를 퍼부어 기를 죽여놓은 느낌22호 내피부에 잿빛아 잿빛 비비가 이런걸만하는구나를화장 15년차에 처음,"[('보습력', '수분'), ('보습력', '유분'), ('커버력', '커버')]",1
G,P07,S42,26275,RVD-220322-0000308,알았다그럼에도 불구하고 최악주지 않은건피부는 편안함ㅎㅎ로션바른것같고근데 난 원래 가볍게해서 피부가 무겁지도 않았었음난 그냥 마스크 뭍어남 없는 에스쁘아로 감,[],2
G,P07,S42,140506,RVD-220322-0000307,커버쿠션이라고 해서 피부에 너무 두껍게 올라가진 않을까 걱정했는데적당히 커버되면서 너무 자연스럽고 두껍지 않게 피부에 얹어졌어요조금 더 커버되길 원하면 커버할 부분에 덧발라주면 커버가 되더라구요색상은 제 피부 톤보다 는 밝았는데 톤업에도 좋을거 같네요,"[('발림성', '발라'), ('커버력', '커버'), ('발색력', '색상'), ('효과', '톤업')]",1
G,P07,S42,140506,RVD-220322-0000307,제가 여태까지 사용해봤던 커버쿠션류 중에서 진짜 제일 촉촉 그리구 쫀득한 피부 표현이 되는거 같고 볼이 한번 만 딱 찍어도 엄청 촉촉한 느낌이  ㅜㅜ 투명 메이크업이나  가볍게 하는 메이크업 원하실때 좋을거 같아요,"[('보습력', '촉촉'), ('커버력', '커버'), ('커버력', '표현'), ('발색력', '표현')]",2
G,P07,S42,140691,RVD-220322-0000304,195 위트SPF 50 PA자외선차단 미백 주름개선 3중 기능성 화장품무광 핑크색 쿠션 케이스가 이쁘고깔끔함을 느낄 수가 있었고쿠션 퍼프가 밀도있고 도톰한데 매끄러워서퍼프를 손으로 잡아당겼을때 구멍이 안 보이고조밀하게 있었어요쿠션 베이스를 퍼프에 많이 머금지 않고 피부에 고대로 뱉어내는 느낌이라서 좋았고얇고 가볍게 올라가서 답답함이 없는 쿠션이었어요컬러는 195호라서 여름의 햇빛으로 많이 탄 21호 피부에는 윤광이랑 핑크톤업이 살짝 되지만몇 초 시간이 지나면 광으로 사라지고 매끈 보송한 피부로 바뀌어서 끈적임이 없는 쿠션이었어요피부표현 커버력 지속력 제가 원하는 새미 매트 제형이고 피팅 레이어 코팅 공법으로 요철 커버력과 잡티 커버력이 뛰어났어요지속력은 콧망울이 뭉치지않게 살짝 무너짐이 있었지만 마스크 쓴 상태에서도 들안 무너져서 좋았어요제품제공?더샘?트루핏픽서쿠션?픽서쿠션?쿠션추천?새미매트쿠션?롱래스팅?커벼력좋은쿠션,"[('지속력', '지속'), ('지속력', '무너짐'), ('보습력', '매트'), ('커버력', '커버'), ('커버력', '표현'), ('커버력', '잡티'), ('발색력', '표현'), ('발색력', '컬러'), ('끈적임', '끈적'), ('끈적임', '보송'), ('끈적임', '매끈'), ('탈모', '주름'), ('자외선', '자외선'), ('자외선', '차단'), ('자외선', '햇빛'), ('효과', '광이'), ('효과', '개선'), ('효과', '미백'), ('효과', '톤업'), ('기타', '깔끔')]",1
G,P07,S42,140691,RVD-220322-0000302,유튜버분이 추천하셔서 커뮤니티에서 인기있던 제품으로 알고있어요,[],1
G,P07,S42,140691,RVD-220322-0000302,초반에 출시된 컬러가 밝은홋수가 없어서 그부분이 아쉬웠다는 피드백들로 195호 위트컬러가 새로 출시됐다고 해요외형도 깔끔하고 군더더기 없어서 좋구요?,"[('발색력', '컬러'), ('기타', '깔끔')]",2
G,P07,S42,140691,RVD-220322-0000302,개봉을 해보니 정말 예쁜 상아빛 컬러가 나왔어용위트 195호 컬러인데요?,"[('발색력', '컬러')]",3
G,P07,S42,140691,RVD-220322-0000302,핑베와 뉴트럴 사이의 밝은 컬러입니다,"[('발색력', '컬러')]",4
G,P07,S42,140691,RVD-220322-0000302,그런데 절대 붕붕뜨는 컬러감이 아니라 평소 21호를 자연스럽게 쓰는 저한테 딱 좋은 톤업컬러였어요,"[('발색력', '컬러'), ('발색력', '컬러감'), ('효과', '톤업')]",5
G,P07,S42,140691,RVD-220322-0000302,엄청 허얘지거나 하지않고 피부색과 어울리는 화사한톤이라 마음에 들어요ㅎ 제형을 살펴봤는데트루핏이라는 이름답게 정말 밀착되면서 예쁘게 피부에 핏되는 스타일입니다,"[('지속력', '밀착'), ('커버력', '밀착'), ('효과', '화사')]",6
G,P07,S42,140691,RVD-220322-0000302,얼굴에 발라보니 정말 세미매트하게 겉보속촉 느낌이에요마스크에 묻지않게 표면은 세미매트보송한 편이고요저는 건성피부임에도 하루종일 건조하지 않았을만큼 속은 건조하지않답니다그리고 굉장히 얇게 발리는 타입입니다얇고 핏되게 발려서 붕뜨거나 각질 일어남 전혀 없구요나만 얇은스타일이라 커버력은 엄청 높은 편은 아니에요,"[('발림성', '발려'), ('발림성', '발라'), ('발림성', '발리'), ('보습력', '매트'), ('커버력', '커버'), ('끈적임', '보송'), ('효과', '각질')]",7
G,P07,S42,140691,RVD-220322-0000302,그치만 이쁘게 톤보정이 돼서 괜춘괜춘만족스러웠던부분은위에도 썼듯이 매트마무리인데 건조하지않다는점코시국에 알맞는 제품이랄까 톤보정 자연스럽게 되면서 세미매트한 묻어남 적은 촉촉한 쿠션 찾으시면 더샘 트루핏쿠션 추천합니다,"[('보습력', '매트'), ('보습력', '촉촉'), ('커버력', '보정')]",8
G,P07,S42,117246,RVD-220322-0000294,저는 복합성 2021호 컬러 쓰는 쿨톤 피부입니다,"[('발색력', '컬러')]",1
G,P07,S42,117246,RVD-220322-0000294,다른 점보다 모공 커버력이 좋다는 평을 보구 구매를 결심했는데요,"[('커버력', '커버')]",2
G,P07,S42,117246,RVD-220322-0000294,전에 쓰던 파운데이션에 비해 엄청난 효과다 하는 건 아닌데 또 모공 커버가 잘되긴 해서 만족하면서 쓰구있어요,"[('커버력', '커버'), ('효과', '효과')]",3
G,P07,S42,117246,RVD-220322-0000294,20호 샀더니 컬러도 딱 좋구요,"[('발색력', '컬러')]",4
G,P07,S42,117246,RVD-220322-0000294,케이스도 가죽케이스 버전 새로 나와서 샀는데 이쁘구요,[],5
G,P07,S42,117246,RVD-220322-0000294,가격도 세일해서 사면 만원대라서 솔직히 가성비 갑입니다아,[],6
G,P07,S42,133409,RVD-220322-0000291,너무 좋아요,[],1
G,P07,S42,133409,RVD-220322-0000291,기초 탄탄하게 쌓고 스펀지에 물먹여서 바르면피부가 엄청 좋아보입니다파운데이션은 이걸로 정착했어요제가 베이스 선택하는 기준은1 색상핑베선호 보통 1317호 밝게나온19호 사용2 모공커버특히 코부분가 잘될것3 너무 건조하거나 뜨지 않을것4 더럽게 무너지지 않을것5 팔자주름에 끼지 않을것 6 눈시림이 없을것눈이 예민한 편인데      매우 가끔 눈시림이 있는 제품이 있더라고요네 좀 까다로운거 압니다,"[('지속력', '무너지'), ('커버력', '커버'), ('발색력', '색상'), ('탈모', '주름'), ('효과', '시림')]",2
G,P07,S42,133409,RVD-220322-0000291,하지만 베이스는 이름 그대로 베이스인걸요저는 피부가 좋아보이는게 화장완성도의 90이상을 차지한다고 생각합니다원래는 촉촉한 베이스를 사용했는데 코로나 마스크 시국이 되면서 마스크에 덜 묻어나는 보송베이스류를 찾아 떠나게 되었습니다17n로 샀구요,"[('보습력', '촉촉'), ('끈적임', '보송')]",3
G,P07,S42,133409,RVD-220322-0000291,핑베계열입니다매장에서 테스트해보고 샀는데도 매장언니가 추천해준 색상약간 미스캐스팅입니다매장조명에 속아서인지ㅠ다음부턴 더 밝은색상으로 살거예요ㅠㅠ다른 17호 제품들에 비해서 살짝 어두운편이라평소 19호나 밝은 21호 쓰시는분들이 만족하며 쓰실 색상입니다소량으로 피부 전체 커버 가능하고생각보다 커버력도 나쁘지 않아요잡티가 좀 있는 편이라 원래는 항상 컨실러를 사용했는데어느정도 커버가 되어서 컨실러를 사용하지 않아도 자연스럽게 보여요코에 모공이 크게있어서 베이스류는 코모공커버를 제일 많이 보는데모공커버가 자연스럽게 됩니다다만 약간 건조한편이라건성인 저는 기초를 꼭 탄탄하게 한다음촉촉한 메베위에 이제품를 올립니다각질제거를 꼭 해줘야 되요가끔 까먹고 안했다 싶으면 헬각질파티가 벌어집니다보송하고 픽싱력이 뛰어난 편이라 따로 픽서를 사용하지 않아도마스크엔 묻어남이 없습니다픽싱도 빠르고 얼굴에 손을 자주 대는 편인데자국이 안남아서 만족스럽게 사용중입니다팔자주름에 끼지는 않고가끔 코끼임이 있지만 부각되지는 않아서 많이 신경쓸정도는 아닙니다다크닝은 없고 무너짐도 나쁘지 않습니다,"[('지속력', '무너짐'), ('보습력', '촉촉'), ('커버력', '커버'), ('커버력', '잡티'), ('발색력', '색상'), ('끈적임', '보송'), ('탈모', '주름'), ('효과', '각질'), ('효과', '다크닝')]",4
G,P07,S42,133409,RVD-220322-0000291,피부유분과 섞이면서 이쁘게 무너져요,"[('보습력', '유분')]",5
G,P07,S42,145914,RVD-220322-0000286,오늘은 예쁜 피부표현을 도와줄 쿠션파데 헤라입니당요새 너무 애정템으로 아침에 화장할때나 수정할때나 쓰고있어요,"[('커버력', '표현'), ('발색력', '표현')]",1
