SITE_GUBUN,PART_GROUP_ID,PART_SUB_ID,PART_ID,KEYWORD_GUBUN,KEYWORD_POSITIVE,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
N,P07,S01,82169463002,0,P,좋습니다,커버력,만족,저렴하게,비비,5.6,5.2,4.94,4.39,4.29
N,P07,S01,82169463002,1,P,건조해요,제조일 2021년 4월이고 3년정도로 유통기한 넉넉하고 이상없이 잘 왔어요,촉촉하고  포장상태도 좋아요,만족해요,항상 쓰던거라 또 주문 했습니다,,,,,
N,P07,S01,82169463002,0,N,커버력이,닥터자르트,생각보다,없어요,비비,2.84,2.45,1.49,1.3,1.26
N,P07,S01,82169463002,1,N,조아요,안 그래도 제조일 신경써달라고 남겨놨는데너무하네요,처음,배송사가 대한통운이라 별하나뺏어여 늘 느리고 불친절합니다,그 전에 바르던 비비보다 윤기가 없어보이고 건조해보여요 쓰던것 쓸걸 후회가 되네요,,,,,
N,P11,S38,20950326494,0,P,클렌징,순하고,저렴하게,오일,좋습니다,7.86,6.59,6.36,6.3,6.08
N,P11,S38,20950326494,1,P,상품 품질이 좋습니다,항상쓰는제품이예요,잘 쓰고 있어요,롤링했을때 효과는 잘 모르겠지만 적당히 순한것 같아서 괜찮습니다,리뷰보고 사요 더 저렴한곳들도 잇지만 물탄거라 하네요,,,,,
N,P11,S38,20950326494,0,N,순하고,오일,촉촉해요,클렌징,세정력,7.73,2.73,1.4,1.39,1.35
N,P11,S38,20950326494,1,N,물로 중화시키고 행궜을때 오일리함이 남아있지만 막상 건조한 느낌이 좀 있어요,요것만 써요,순하고 좋아요,아이라인까지 잔여없이 잘지워주고 순하고 건조하지 않아요,슈에무라만 사용하다 샀는데 좋습니다이사하다 한통새거 어쩌다인지는 모르겔지만 뚜껑을 열어 옮겨서  다 버렷네요,,,,,
N,P02,S25,10156653112,0,P,좋습니다,만족,저렴하게,랩시리즈,촉촉하고,9.9,7.44,4.01,3.07,2.84
N,P02,S25,10156653112,1,P,아버님 늘쓰시던거 구매했습니다,주문 하루만에 배송왔네요,몇년째 쓰고있는 랩시리즈 이번에도 주문해서 잘 받았습니다,자극없고 좋아요,많이파세요,,,,,
N,P02,S25,10156653112,0,N,순하고,랩시리즈,남자,피부에,사용하,2.26,1.48,1.39,1.25,1.12
N,P02,S25,10156653112,1,N,비싸다,다른 제품들도 써 보았지만 이만한 제품이 또 없네요,매번쓰는거에요,가격은 사악하지만말이져,씰 얘기가 좀 있던데 씰이 붙어있는게 약하다고 해야하나요,,,,,
N,P07,S01,22235320858,0,P,비비,자연스럽게,만족,커버,피몽쉐,5.06,3.84,3.83,3.81,2.98
N,P07,S01,22235320858,1,P,친구들한테 모두 추천해요,자연스럽고 트러블없고넘만족해요,부드럽고 회끼가 돌아요,처음짜면 시멘트색처럼 나와서 놀랐는데 바를수록 피부톤에 맞춰서 밝아지더라구요,만족합니다,,,,,
N,P07,S01,22235320858,0,N,발림성,비비,자연스럽게,커버,피몽쉐,2.52,2.35,2.12,2.11,1.47
N,P07,S01,22235320858,1,N,진짜 좋습니다 가격이 비싼 편이라 망설여졌는데 비싼값을 하는거 같습니다,발림성 좋은데 여름에는 번들거리는편이라 파우더 하고 있어요,왜진작몰랐을까요대만족,피부표현 넘 좋고요 커버력 아쉬운점은 컨실러로 해결합니다,한달이 지났는데도 샘플먼저 쓰느라 본품은 미개봉 상태예요,,,,,
N,P07,S01,11113595568,0,P,좋습니다,비비,만족,있어요,생각보다,4.56,3.08,2.97,2.32,2.26
N,P07,S01,11113595568,1,P,제가 다크한 피부인데 바르니까 보라빛이 나네요,항상쓰는 제품입니다,작은용량이지만 오래이용하네요,순하고 너무 좋아요,재생비비랑 피부에도 좋구요,,,,,
N,P07,S01,11113595568,0,N,트러블,커버,여xx,재구,비비,1.71,1.47,1.14,1.02,0.89
N,P07,S01,11113595568,1,N,유명하다고 해서 써보려고 샀는데 완전 초 미니 사이즈였네요,파데 쓰면 피부가 숨을 못쉬는데 이건 후후후 최고,평소 쓰던거라 구매했어요다만 마스크 쓰다보니 묻어남이 심해요,질감도 향도  제 피부가 무척 얇고 반복적인 시술로 피부가 무척 예민하고 붉은기도 심한편인데 완벽하게는 아니어도 커버도 대체로 잘 되고 지속력도 나쁘지 않아 잘 차려입어야 하는 외출이 아니고선 알렉스 하나만으로도 충분합니다,늘 쓰던거라 무조건 구매 했습니다,,,,,
N,P04,S43,23344384491,0,P,촉촉,있어요,당근,만족,재구매,14.62,7.6,6.56,5.83,5.09
N,P04,S43,23344384491,1,P,용량도 크고 패드도 두껍고 앰플도 많이 들어있어서 항상 목까지 발라요 볼에 팩처럼 붙여놓기도 하구요,세일하기도하고 유명하길래 구매했는데 이유가 다 있어라구요,이걸로 매일매일 팩대신 해주고 있는데 너무 촉촉하고 진정도 최고입니다,유트루 추천템 보고 샀어용 각질관리겸 팩으로 쓰려구요,시트가 에센스로 충분히 적셔져 있어서 피부가 정말 촉촉해요,,,,,
N,P04,S43,23344384491,0,N,촉촉,있어요,트러블,얼굴에,순하고,4.69,2.97,2.74,2.55,2.32
N,P04,S43,23344384491,1,N,집게가 없는점이 살짝아쉽네요,두번째 장 부터는 동그란 모양에 이상없어서 그냥 쓰지만 위생관리가 제대로 안되는거 같아 재구매 의사는 없어요,홍조 때문에 구매한건데 더 심해지고 따끔거리기도 해요,한장을 두장으로 튿어서 머리 말릴때 양볼에 붙이고 말리면 정말 촉촉해요,요즘 피부에 자꾸 트러블이나서 고민이었는데 당근패드쓰고 많이 가라앉았습니다,,,,,
N,P07,S01,80662250879,0,P,좋습니다,만족,슈라멕,커버,클래식,3.33,3.33,2.86,2.44,2.29
N,P07,S01,80662250879,1,P,다른 파데 이제 손이 안가요 이거 아니면 이제 못써요,아직 사용전이에요생각보다 작아서 깜놀 했어요,적은양으로 많이 커버됩니다,같이온퍼프랑 쓰니 편해요,만족합니다,,,,,
N,P07,S01,80662250879,0,N,커버력은,바르고,없어요,어두,트러블,2.02,1.65,1.43,1.27,1.24
N,P07,S01,80662250879,1,N,커버는 아예 안되고 원하던게 아니라서 실망스럽습니다,부드럽게 발리고 색상도 자연스러워요,발림성은 별로였던걸로 기억하는데 다시 적응해봐야겠네요,어느정도는 그래도 커버력이 있을 줄 알았는데 생각보다 양도 많이 써야하고 커버력은 하나도 없는거나 마찬가지이긴하네요,순하다고 해서 사봅니다,,,,,
N,P09,S22,21805423828,0,P,톤업,있어요,촉촉,바르고,발림성,9.64,8.31,8.0,7.71,6.83
N,P09,S22,21805423828,1,P,전에 써보고 좋아서 다시 주문해요,만족합니다,항상사용합니다,재구매입니당 제품이 너무 좋아서 만족해요,묻어남 빼고는 좋아요,,,,,
N,P09,S22,21805423828,0,N,촉촉하고,적당히,있어요,톤업,부드럽고,3.05,2.59,2.48,2.4,2.38
N,P09,S22,21805423828,1,N,바르고나몀 얼굴 전체가 너무 텁텁해서 티슈로 닦아내고 싶은 느낌  그래도 일단 차단이 높고 이지워시이고 겨울이니깐 참고 발라볼까하지만  매일아침 파우더 마무리를 해줘야 하다보니 과연 잘 쓰게될지,부드럽고 매끈하게 잘발려요,성분이 순해서 샀어요,처음엔 순한성분 저자극 썬크림이라 구매했습니다,눈 아파서 선크림 잘 못 쓰는데 이건 꾸준히 쓰게 되네요,,,,,
N,P07,S45,20959239428,0,P,쉐딩,자연스,발색,쿨톤,색상,14.33,7.62,6.15,5.58,5.11
N,P07,S45,20959239428,1,P,너무잘쓰고있어요,발색력 좋아요,정착 민스코 브러쉬도 넘 조음  코뚱이 나에겐 좀 작은 사이즈지만,저렴하게 잘 구입해서 좋아요,싼가격에 잘샀어요,,,,,
N,P07,S45,20959239428,0,N,쉐딩,발색이,쿨톤,만족해요,붉은,3.46,3.17,2.43,1.71,1.47
N,P07,S45,20959239428,1,N,좋아요,보통 쉐딩들 다 웜톤에 맞춰진 주황기 섞인 갈색류였는데 맘에들어요,웜톤이 쉐딩하기에 좋아요,미친발색력면 곰손은 망할거같은데요곤는 자연스러워요,붉은기 없는 회기도는 쉐딩으로 딱인 것 같아요,,,,,
N,P10,S29,21646284131,0,P,저렴하게,가성비,촉촉하고,만족,가격,9.08,6.72,6.09,5.46,5.28
N,P10,S29,21646284131,1,P,매번 쓰는 화장품이라 끊을수가 없어요,원래도 쓰시던거라 좋은 가격에 구매해드릴 수 있어서 만족합니다,향도 괜찮고 가격도 싸고 좋아요,나이가 있어서 주름케어는 더 사용해봐야 알것 같아요,잘 쓰고있어요,,,,,
N,P10,S29,21646284131,0,N,만족합니다,있어요,향이,아이크림,촉촉해요,3.5,2.71,2.66,2.42,2.08
N,P10,S29,21646284131,1,N,촉촉해요,향도 저랑은 안맞고발림도 너무 질퍽한 느낌이라 별로에요,예전 버젼이 훨 나아요,재구매의사잇어요,단점은 가격이 비싸요,,,,,
N,P12,S16,26196392527,0,P,향이,향도,거품도,만족,향기,25.06,17.3,16.93,8.07,7.58
N,P12,S16,26196392527,1,P,배송도 빠르고 가격도 쿠팡보다 저렴하고 넘넘 좋네요,저는 쿠팡에서 주로 구매해서 썻는데 베이비파우더 향이 품절이라 검색으로 구매했는데 쿠팡보다 완전 저렴하게 구매했어요,향이 너무조아요,사은품도 좋은거 보내주셔서 감사합니다많이 파시고 수고 하세요,가성비대박,,,,,
N,P12,S16,26196392527,0,N,향이,거품,향도,냄새,세정,5.47,4.25,2.63,1.52,1.49
N,P12,S16,26196392527,1,N,후기가 좋아서 구매했습니다,다좋을것같은데 트리트먼트 뚜껑이 불량인가봐요 아무리해도 안되네요,향은 노란통에 들은 퐁퐁냄새고 감고나면 머리카락이 너무 뻑뻑해요,별로입니다,사춘기 아들 머리 냄새때문에 주문 해봤는데 그닥인것 같습니다,,,,,
N,P04,S43,24311452526,0,P,여드름,효과,좁쌀,딸아이,촉촉하고,5.18,4.64,3.02,2.96,2.66
N,P04,S43,24311452526,1,P,초5  아이들 코에 피지 이마에 여드름 때문에 좋다기에 구매해봤어요,뾰로지 올라오는 아이 위해 구매했어요,좁살 여드름에 좋아요,사용하는 중이라 효과는 지켜봐야겠지만 순하긴하네요,각질도 정리가 잘되고 산뜻하네요,,,,,
N,P04,S43,24311452526,0,N,좁쌀,여드름,있어요,효과가,트러,3.08,2.24,1.57,1.37,1.13
N,P04,S43,24311452526,1,N,아들 얼굴에 아직도 좁쌀 트러블이 있네요,생각보다 괜찬아요,같은 몰에서 낱개구매시 20190원2개 하면 40380에 배송료 3000원에 구매가능합니다저처럼 묶음이 저렴할 줄 알고 낚이지 마세요,잘몰르겟어요,특히 좁쌀 여드름에 직빵인거 같아요,,,,,
N,P07,S14,8481321859,0,P,섀도우,눈화장,좋습니다,만족,저렴하게,4.27,4.18,3.68,3.25,2.66
N,P07,S14,8481321859,1,P,어반디케이보다 좋아요,그래도 가격대비 만족해요,늘 쓰던 상품 저렴하게 살 수 있어서 좋았어요,재구매의사 있습니다,만족합니다,,,,,
N,P07,S14,8481321859,0,N,눈화장,섀도,오리지널,없어요,1년도,2.86,2.12,2.04,1.98,1.94
N,P07,S14,8481321859,1,N,아이프라이머 가성비템으로 vdl만한게 없어요,좋아요,바르면 섀도 발색력이 올라가서 이거 쓴 날은 섀도를 과하게 하지 않습니다,안쓰면 쌍커풀라인에 끼고 섀도우발색도 떨어져요,5년째 계속 쓰고있어요여름엔 세레니티겨울엔 오리지널이렇게 번갈아가면서 써용눈 두덩이에 유분감이 많아서 항상 크리즈현상쌍커플 선에 쉐도우 끼는이 심했는데 다른브랜드들 보다 브이디엘 프라이머가 진짜 지속력도 좋고 최고 인 것 같아요,,,,,
N,P02,S25,15344478552,0,P,비오템,만족,좋습니다,저렴하게,있어요,2.66,2.54,2.38,2.2,1.6
N,P02,S25,15344478552,1,P,비오템을 한번에 몰아서 주기적으로 사는데이 제품은 무조건 쇼핑 카트에 넣고 시작합니다,보습력이 느껴지고 그러지는 않고 큰변화를 주지는 안지만 뾰루지 하나 안나고 매일 매일 잘쓰고 있습니다,3번쨔 쓰고 있어요,좋습니다,하루만에 배송왔네요,,,,,
N,P02,S25,15344478552,0,N,좋아,,,,,1.04,,,,
N,P02,S25,15344478552,1,N,항상 쓰던 제품 좋아요다만 선물 포장 박스 가능하다해서 더 좋았는데 선물하기로 보내면 그냥 상품만 가나봐요 그건 아쉬웠습니다,남편이 비오템꺼만 써요,잘 사용중입니다,배송 속도는 빨랐고 제품도 유통기한 1년 남은거 받았습니다,남편이 이 제품만 써서 또 주문합니다,,,,,
N,P12,S32,20621914026,0,P,향도,만족,재구매,임산부,좋습니다,5.39,4.71,4.63,4.62,4.35
N,P12,S32,20621914026,1,P,사용하는게 아직 남아서  얼른 쓰고싶어요,탈색머리라 많이 건조한데 이 샴푸트리트먼트를 쓰면 머리가 엉키지도 않고 부드러워 좋아요,정말 순해요,향이 달달하니 좋네요,좋아요,,,,,
N,P12,S32,20621914026,0,N,거품도,좋아,재구매,향도,빠지는,2.83,2.8,2.16,2.01,1.98
N,P12,S32,20621914026,1,N,일단 배송이 빠릅니다,샴푸향은 제 스탈 아닌데 머리감고 말릴때 머리가 덜 빠지는 느낌이에요출산후에 머리카락이 많이 빠졌는데 진즉 쓸걸 그랬나봐요,임신하고 두피각질이심해지고 가려웠는데쓰다보니 증상이약해졌어요,생각보다 거품도 잘 나고 향도 좋아요드라마틱한 효과는 아직 안 보이나 재구매 의사 있어요,건조하고 힘없는 모발이고 머리카락도 많이 빠지는데 청미정쓰면 줄어드는게 보여요,,,,,
N,P07,S42,26539564522,0,P,커버,만족,좋습니다,밀착력,지속력,41.08,32.27,19.86,18.88,17.51
N,P07,S42,26539564522,1,P,다른 쿠션은 마스크에 많이 묻고 벗을 때 코 주변에 너무 많이 끼었었는데블랙쿠션은 끼임 없이 깔끔하게 유지되는게 너무 좋았어요,같이 챙겨주신것들도 대박진짜알뜰하게 이것저것주셔가지구 너무 감사하게 잘쓰구 있습니다,라방하길래 그냥 샀는데 제가 지난번 라방에서도 블쿠를 샀었네요하도 자랑하고 다니고 선물줘서 막상 제가 쓸게 없어서 또 사버렸네요,헤라 블랙쿠션 워낙 좋다는 말 많이 들었는데 기존에 쓰던 게 있어서 안사고 있었거든요,잘 번지거나 지워지지도 않고 얼굴에 뭐 붙어서 떼주는데 다른건 쉽게 밀리는 반편 이건 고정력이 그대로라 이번에 화장품 잘 바꿨다고 할정도,,,,,
N,P07,S42,26539564522,0,N,커버,얇게,21,밀착,지속력,11.04,8.63,5.61,5.48,4.93
N,P07,S42,26539564522,1,N,좋아요,헤라 블랙쿠션만한 쿠션이 없어요,요번에 바꿔볼까하고 엄청찾아봣는데 결국은 블랙 성분좋다는 쿠션이랑 비교하면 좋진않지만 그래도 다른거 못쓰겟더라구용 요번에 쿠튀르 케이스예뻐서 본품케이스 지금 45개 잇지만 또 본품포함주문햇네요,콜라보로 독특한 디자인때문에 사긴했는데 역시 저같은 건성한테는 너무 건조하네요,겨울이라 좀 촉촉한 타입을 원했는데 제가 원하는 만큼은 안되는것같아요,,,,,
N,P11,S37,12066803123,0,P,저렴하게,지워,만족합니다,미샤,리무버,2.85,2.65,2.12,2.01,1.99
N,P11,S37,12066803123,1,P,이거 많이 썼다가 다른걸로 갈아탔었는데다시 쓰려고 샀어요,안써봐서 몰르지만 싸서 사봤어요,계속 쓰던거라 구매했어요,이게제일 잘지워져요,시험용으로 구매했어요,,,,,
N,P11,S37,12066803123,0,N,순하고,미샤,지워,리무버,가성비,3.66,3.12,1.77,1.59,1.55
N,P11,S37,12066803123,1,N,양도 넉넉하고 가격도 천원도 안 되게 사서 더욱 만족합니다,아직 사용은 안 해봤습니다,다른 리무버쓰다가도 다시 돌아가게 되는 마성의 아이리무버랄까요,그만큼 자극 덜하고 잘 지워지는 리무버입니다,원래 쓰던 제품인게 완전 착한 가격으로 사서 좋네요,,,,,
N,P07,S41,11038095471,0,P,좋습니다,만족,저렴하게,입자가,뽀송,8.35,8.31,5.84,5.58,5.08
N,P07,S41,11038095471,1,P,다른건안써봐서 더좋은지는 모르겠으나 만족하고 사용중입니다,처음,번들거림이 좋아져요,아까워서 아직 어떻게 써야할지 모르겠지만 기대됩니다,후기들이 너무 좋아서 파우더는 처음인데 잘써볼게요,,,,,
N,P07,S41,11038095471,0,N,퍼프,입자가,유분,메포,오래,4.54,3.11,2.77,2.6,2.21
N,P07,S41,11038095471,1,N,파우더 묻힐 때 가루만 조심하시면 될 거 같아요,마스크때문에 묻어나서 워낙 유명란 제품이라 믿고 좀 더 써볼께요,늘 사용하는 제품이라 다 쓰기 전에 항상 미리 구매 해 두는 편 이예요종종 라이브 뜨면 혜택이 좋아 구비 해 둡니다,요즘 마스크를 항상 쓰니 덜 묻어나오게끔 화장마무리로 해주니 좀 낫긴하고 마스카라 안번져서 너무너무 좋네요,정말 유분기만 없애주고 분칠한 티는 안나서 너무 좋은 거 같아요이번에 가격도 싸게 사서 좋네요사은품은 뭐없어도 되겠습니다,,,,,
N,P06,S27,12074008180,0,P,눈썹,얇아서,자연스럽게,좋습니다,그리,11.67,9.27,8.1,6.17,5.12
N,P06,S27,12074008180,1,P,써본 제품인데정말 잘 그려지고 맘에 쏙 드네요그간 왜 이걸 몰랐을까다 쓰면 또 사러 올께요,평소에 4호 썼었는데 구매항목에 없어서 어쩔 수 없이 35호 구매했거든요,항상 쓰던 제품이라 11 하길래 바로 구매했습니다역시 잘 그려지고 쉽게 조절할 수 있어 마음에 듭니다다음에도 또 구매하게 될 것 같아요좋은 제품 많이 파세요,얇고 자연스럽게 그려져요,같은 색상 말고 4호랑 섞어서 판매하는 세트도 나오면 좋겠어요,,,,,
N,P06,S27,12074008180,0,N,얇아서,눈썹,그리기,브로우,패키지,5.85,3.9,3.37,3.09,2.78
N,P06,S27,12074008180,1,N,행사가로저렴하게 샀다고 좋아했는데 받고 나서 3일 후에 카톡라이브방송에서 같은 구성을 훨씬 저렴하게 판매해서 속이 쓰렸네요,양이 적고 비싸다는것 빼곤 다 좋은 것 같아요,발림성은 조은데 지속력은 약해여 그래도 한올한올 그리기 짱근데 발림성이 조아서 그런디 너무 금방 쓰는 것 같아서 아쉬워요,다만 갈색톤이 아니라서 염색모엔 안어울맆듯,그래서 가성비가 약간 떨어지는 그래도 이만한게 없어서 항상 사게 되네요항상 사는 제품입니다다만 지속력이 좀 떨어져서 그게 문제에요,,,,,
N,P11,S38,27490359524,0,P,순하고,클렌징,자극,있어요,만족,8.94,7.53,4.9,4.89,4.79
N,P11,S38,27490359524,1,P,맨날 쓰는 제품입니다,촉촉하고 부드럽고 좋은것같아요,써보는데 순하고 좋아요,오래쓰고좋아요,순하고 자극이 덜해요,,,,,
N,P11,S38,27490359524,0,N,순하고,좋아,밀크,클렌징,생각보다,6.96,2.3,1.82,1.82,1.71
N,P11,S38,27490359524,1,N,저 패키지는 처음인데 차이는 없는거겠죠,처음에 상자보고 작아서 잘못왔구나싶었는데 패키지가 바뀐건가봐요 500미리가 맞네요,친구 선물해서 사용은 못해봤지만 계속 써오던거라서 좋아할 거 같아요,심지어 이번엔 펌프용기가 와서 더욱 만족 요 제품없이 세수 못해요,가을 겨울은 괜찮을 것 같은데 지복합성은 이거 쓰면 안될듯 하네요,,,,,
N,P06,S27,12073721505,0,P,좋습니다,저렴하게,펜슬,만족,색상,4.62,3.92,3.82,3.39,3.29
N,P06,S27,12073721505,1,P,마호가니가 제일 인기라 사봤는데 저한테는 좀 밝아서 다음엔 다른 컬러도 사보고파요,가격은 좀  그렇지만 만족합니다,아내가 좋아하네요,염색해서 갈색으로 재구매했습니다,만족하며 쓰고 있습니다,,,,,
N,P06,S27,12073721505,0,N,색상,배송도,좋아,가격,저렴하게,3.21,2.39,2.29,1.88,1.86
N,P06,S27,12073721505,1,N,색상은 맘에 드는데 너무 물러요 슈썻는데 대체용으로 비슷은 합니다,늘이용하는제품입니다,배송 완전 빠르고 가격도 제일 저렴하게 구입한듯요 감사합니다,늘 쓰는거에요,넓고 사선으로 생긴 모양 덕분에 메이크업이 편하고 발색도 적당해서 부담이 없네요,,,,,
N,P12,S40,30085828618,0,P,향도,향이,머릿결,만족,바이오가,14.77,10.77,9.68,7.19,6.46
N,P12,S40,30085828618,1,P,재구매 의사 있어요,몇개째 재구매인지는 모르겠지만 겨울철에는 거 듬뿍사용중인데 확실히 좋아요,바디로션 써보고 좋아서 트리트먼트도 후기가 좋아 주문해보았습니다,항상이것만씁니다,트리트먼트 중에서 최고 인 듯 합니다,,,,,
N,P12,S40,30085828618,0,N,머릿결이,향이,좋아,향도,바이오가,5.37,3.96,3.56,2.87,2.44
N,P12,S40,30085828618,1,N,한번 써봤는데 아직은 잘 모르겠구꾸준히 써바야할 것 같아요,머리카락이 곱슬이어서 많이 엉키고 부석해 구매했어요,또 구매하겠습니다,지인에게도 선물했는데불량제품 갔을까봐 너무 짜증납니다,한번 사용해봤는데 확실히 덜 엉키는거 같아요향은 호불호가 있을수 있다고 했는데 왜 그런지 알거 같아요,,,,,
N,P04,S09,27092356522,0,P,촉촉,마스크팩,진정,재구매,수분,16.19,12.18,8.57,7.14,6.18
N,P04,S09,27092356522,1,P,늘 주문하는 상품입니다,사이다탄것처럼 팩이 시원한느낌,감사드립니다,좋길,또재구매했어요,,,,,
N,P04,S09,27092356522,0,N,촉촉,마스크팩,셀링데이,수분,모르겠,5.26,4.26,3.16,1.86,1.52
N,P04,S09,27092356522,1,N,스고하세요,저녁에 붙이고자면 다음날 수분감이너무 많아서일까요,이번에 사용하던팩을 다써서 구매해봤는데 좋은것같아요,너무너무 만족스럽네요,다른제품 사용하다 한달전부터 바꿨는데 속건성인 저한테 딱이네요,,,,,
N,P05,S07,30327845619,0,P,색이,예뻐요,색상,입술,색도,9.82,8.99,7.83,5.42,5.42
N,P05,S07,30327845619,1,P,입술은 발라도 잘 안어울려서 안바르고 다녔습니다그럼에도 포기하지 않고 나랑 찰떡인 입술색은 무엇일까 헤매고 다녔는데요,너무 주황끼 도는것도 아니고 딱 촉촉한 코랄빛 누드립이라 너무 좋았어요,조으네요자연스럽게 꾸안꾸진하지도안코 적당해요마음에듭니다,입술색이 약간 비치긴 하지만 메이크업할때 입술색 죽여주고 위에 발라주면 색 예쁘게 발색됩니다,색상 진짜 너무 예뻐요 원래부터 갖고 싶던 거라 벼르고 있었는데 뭐 갖고 싶은 거 없냐는 엄마의 질문에 바로 사달라 해서 구매 했습니다,,,,,
N,P05,S07,30327845619,0,N,생각보다,색이,입술,발색,예뻐요,6.1,6.0,4.06,3.38,2.91
N,P05,S07,30327845619,1,N,요즘 계속 요 틴트만 써요,민낯에 바르기 좋아요,딱유투버들은 어쩜 그리 예쁘게 발랐는데제 입술에선 별 티가 안나내요ㅠ,입술색이 좀 어두워서 발색이 잘 안되는 편인데 여러번 덧바르면 괜찮아요,그냥입술색이네요ㅜㅜ,,,,,
N,P06,S26,27911002523,0,P,둘다,토니모리,그려져서,깔끔하게,얇게,1.98,1.71,1.66,1.57,1.34
N,P06,S26,27911002523,1,P,비건 제품 좋아요,잘그려져요,오 좋은데요,발림성이 좋아서 그리기 쉽고 잘 안지워져요ㅎㅎ포니 추천템이라길래 살까말까 고민하다가 할인하길래구매했어요,친구 쓰는거보고 괜찮데서 하나 구매했어요ㅎㅎ그리면 그리는데로 선명하게 라인 잘 그려져서 좋네요,,,,,
N,P06,S26,27911002523,0,N,젤타입,사용하,선명하게,번지,좋은데,2.11,1.31,1.29,1.28,1.24
N,P06,S26,27911002523,1,N,다 좋은데 요새 마스크때문에 속눈썹에 습기 차서 손가락으로 쓸어보면 이게 번지듯 묻는게 아니라 아이라이너가 조각조각 떨어지듯 묻어나옵니다,예전에 다른제품 붓펜써봤는데 꼬리가 선명하게 안그려져서 귀찮아도 젤타입라이너에만 손이 가더라구요,첨엔 자꾸 틈이 생기더니 몇번 그리니 아주 잘그려져요시간이 지나도 잘 지워지지 않네요,,,,,,,
N,P11,S38,20349060734,0,P,클렌징,자극,촉촉,지워,만족,22.5,8.5,8.24,7.93,6.81
N,P11,S38,20349060734,1,P,사용해보진 않았지만 댓글이 좋아서 사용해보려고 주문함 그리고 마스크팩 하나 싸비스로 보내주셧네요,잘쓰고 있어요,항상 재구매 하는 상품입니다,건조하지 않고 좋아요,좋아요좋아요,,,,,
N,P11,S38,20349060734,0,N,클렌징,얼굴에,지워,순하고,세안,3.88,2.72,2.65,2.5,1.92
N,P11,S38,20349060734,1,N,이거랑 타사 폼클쓰면 피부트러블 생기는데 이거만 쓰면 피부 트러블이 가라앉네요신기,매번 없어질 때 마다 쟁여두고 사용하는데 진짜 촉촉하고 잘 지워지고 롤링하면 피지가 녹아져서 나옴 굳,항상 믿고쓰는 야다제품이에요,비건이고 순하고 세정력 좋아 계속 사용하게되네요,정말 부드럽네요향도 순하구요,,,,,
N,P07,S01,15005079779,0,P,만족합니다,잘받았어요,발림성,커버력,좋습니다,3.86,2.24,1.8,1.72,1.66
N,P07,S01,15005079779,1,P,실버라인 샀었는데 수분감있고 밝아보여서 좋네요,기온차가 심해서 그런지테스트는 해보고 산건데 생각보다 지속력이 길지 않은 느낌이네요,잘받았습니다,제형이 묽고 주황빛이 돌면서 커버력은 낮아서 선크림메이크업베이스 대용으로 쓰기 좋을 것 같아요,내 피부처럼 착붙이에요,,,,,
N,P07,S01,15005079779,0,N,물이,커버,좋아,,,1.79,1.44,0.92,,
N,P07,S01,15005079779,1,N,다른 상품과 묶음배송 되는줄 알았는데 배송비도 각각 삼천원씩 받네요,물이 나올 정도로 튜브형이라 흔들어 쓸 수도 없는데 처음에 좀 당황했어요,딴제품쓰다 다시 주문했는데 너무좋아요,배송이 빨랐어요,사람들 평이 너무 좋아서 사봤는데 블랙 샀는데 처음에 짜는데 물이 쭉 나왓어요,,,,,
N,P07,S42,21040212617,0,P,저렴하게,만족,커버력,에스티로더,지속력,9.26,5.93,5.65,5.54,4.71
N,P07,S42,21040212617,1,P,유목민 탈출,기존 백화점에서 산거랑 병 글씨체랑 위치가 다르긴 한데 그사이 리뉴얼된거겠죠,생일 선물로 보내드렸는데 구성이 좋다고 하십니다,몇년째 쓰고있는 에스티로더 역시나 파운데이션은 짱 좋아요,싸게 잘 샀어요,,,,,
N,P07,S42,21040212617,0,N,들어요,파데,더블웨어,에스티로더,커버,3.83,3.13,2.59,1.99,1.93
N,P07,S42,21040212617,1,N,오래쓰던거라서,이거만한게 없음,매번쓰던건데 잘삿네요,같이 온 사은품으로 픽스미스트에는 부유물이 좀 떠다니네요,굉장히 마음에 드네요,,,,,
N,P07,S01,12562330415,0,P,좋습니다,써보고,커버,발림성,비비,2.91,2.88,2.86,2.61,2.57
N,P07,S01,12562330415,1,P,역시 소문대로 좋네요,어째 피부가 더 좋아집니다,잘쓰고있어요,커버력과 발림성 모두 만족스러운 제품이예요,리퀴드 파데를 쓰다보니 살짝 뻑뻑하긴 하지만 피부에 뭐 안나는거 같아서 가볍게 쓰고있습니다,,,,,
N,P07,S01,12562330415,0,N,순하고,커버력,발림성,구매했,가격,2.0,2.0,1.32,1.15,1.04
N,P07,S01,12562330415,1,N,몇년째 쓰고 있는 비비크림입니다,발라도 진짜 너무너무 부자연스럽고 한번사용하고 안썼어요,좋은데 좀 허옇게 뜨네요,이거 만한게 없어요,역시나 발림성은 좋은데 커버력이 많이 떨어져서 가릴게많은 사람은 약간 아쉽네요,,,,,
N,P07,S01,14256566885,0,P,커버,좋습니다,발림성,만족,한율,2.91,2.61,2.26,2.24,2.23
