SITE_GUBUN,PART_GROUP_ID,PART_SUB_ID,PART_ID,KEYWORD_GUBUN,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
G,P05,S05,154382,1,이번 루나럭 컬렉션은 패키지가 진짜 다 한 제품이에요파우더키스 립스틱 제품은 진짜 너무너무 좋아요바르면서도 이거 발리는 건가 왜케 부드러보송보송 표현할 수 있어서 넘 좋아요립스틱 자체 색처럼 쨍하고 발색이 엄청 심하게 올라가시않구요 약간 파스텔처럼 표현된다고 해야하나너무 예뻐요,PureLuck 은평소 너무나 좋아하는 파우더키스 립스틱 이여서 얇고 가볍게 발리고 톡톡만 해주면 쉽게 블러립 연출도 가능해서 꼭 소장해야할 립라인 인듯 해요묻어남이 없진 않지만 얇게 밀착되는 제품이라 마스크 쓰는 요즘도 자주 바르게 되더라구요요번에 사용해보게 된 퓨어럭은 약간 핑크빛이 도는 레드 색상인데요쨍하진 않은 레드라 오히려 부담없이 바르기 좋았어요 ,,,,,,,,
G,P05,S05,155352,1, 데이지크 신상 립  글로우 립 좋아하는 사람 다 모여 요플레 현상없이 촉촉한 립을 연출해주는 데이지크 무드 글로우 립스틱 매끄럽게 발리는 립스틱이며 광택이 입술을 정말 이쁘게 보여주는 제품으로 완전 반해버렸어요 살짝 색깔있는 립밤 보다색상이 진하다 라고 생각하면 좋을 듯 싶어요그리고 입술이 진짜 오동통하게 만들어줘서 너무너무 좋아요 글로우 립이라서 묻어남은 조금 있지만 글로우 립 좋아하시는 분들 추천드려요  ,,,,,,,,,
G,P05,S05,38232,0,촉촉하고,발색,각질,색상,입술이,3.03,2.71,2.46,2.2,1.98
G,P05,S05,38232,1,촉촉하고 발색이 은은한 맥 치고 립스틱이라고 보면 된다 스틱이 통통해서 한두번만 쓱 입술에 발라주면 입술에 혈색이 돌고 펄감도 있어서 정성들여 립메이크업 한듯한 효과가 있음,발림성이 너무 좋고 촉촉해요립펜슬 처음,글로시해서 입체감을 주고 주름끼임없이 잘발려요,각질 너무 부각되고 더 지저분해 보이고 더더 건조해지더라구요ㅠ 어쩌다 면세점에서 만난 크레용 모양 같은 이 제품은 촉촉해요,저는 흰끼섞인 핑크 색상 사용하는데 다른 색상도 궁금해요,,,,,
G,P05,S05,60002,0,입술,지속력,바르고,발색,색이,2.69,2.47,2.24,2.02,1.83
G,P05,S05,60002,1,신행선물로 받았는데 전 쫌 발림성도 별로고끈적였어요,엄마가 에스티로더를 좋아하셔서 기초는 물론 립스틱도 올 해 네 개 사드렸는데 립글로슨 처음,은은하게 빛나고 부드럽게 발려요,템핑멜론 쓰고있어요입술 탱글탱글하고 퓨어해보여요근데 단독으로 써보진 않았지만 그냥 쓰기엔 발색은 좀 약할거같구요,건조한 날은 이거 먼저 얹히고 다른 립스틱 얹히면 각질이 안 올라와서 좋아요,,,,,
G,P05,S06,128740,0,컬러,입술,플럼핑,화한,립밤,8.12,6.97,6.72,5.3,4.63
G,P05,S06,128740,1,색상 무디컬러 사용 피부타입 건성생얼이나 선크림만 바르고 발색하면 컬러가 자연스럽긴한데  살짝 립글로즈처럼 반짝반짝해서 엄청 찰떡은 아니에요그래도 컬러가 있어서 혈색은 좋아보여요샘플은 너무 작아서 끝까지 바르기는 힘들어요,컬러립밤 중에선 발색이 꽤 진하게 되는 편인데 그게 부담스럽지 않아서 좋아요,색상은 너무 예쁜데 특유의 화한 느낌이 있어요,색상도 너무 예쁘고 각질부각이 심하지 않아서 입술 각질 관리안한날에도 그냥 막 발라주기 좋았어요,뭐 엄청 대단한게 있는건 아닌데 무난하게 촉촉하고 바르면 시원해지는게 중독돼서 아무 생각없이 손이 가는 제품입니다  라즈베리카카오 다쓰고 무디 컬러로 재구매 했는데 이건 저한테 좀 흰끼가 도네요,,,,,
G,P05,S06,128832,0,립밤,입술,비건,컬러,색상,10.35,8.01,7.85,5.61,4.14
G,P05,S06,128832,1,비건이라서 관심갔고 좋아하는 유튜버가 소개해줘서 알게됐는데 좋더라구요,오니까 입술이 너무 편안해서 새삼 놀란 색상도 민낯에 들뜨지 않고 덧바르기에 따라 베이스 하고 나서도 쓸 수 있을 거 같아 입술 자주 뜯고 건조해지는 저한테 사계절 유용하게 쓸 수 있는 템인 거 같아요,비건이면서 발색도 자연스럽게 표현 가능해서 좋아요,아가베입술이 건조해서 급하게 올영에서 구매한 립밤 가격이 있는 만큼 제품력을 기대했는데 보습은 아쉬운 느낌 감성적인 패키지가 너무 맘에 들었지만 입술 갈라지고 트는 사람이라면 너무 아쉬운 제품 발랐을때는 보습력이 느껴지는데 얼마 지나지 않아 다시 건조해진다,각질 케어 엄청 만족 중보통 립밤처럼 끈적이지도 않아서 엄청 만족하고 특히 발림성이 좋아용 제가 좋아하는 느낌이어서 더 맘에 들더라구요,,,,,
G,P05,S06,153767,0,입술,립밤,연한,믹순,색상,2.77,2.12,2.08,1.96,1.41
G,P05,S06,153767,1,2호 드라이 로즈는 색상이 되게 오묘해요립밤 중에 컬러가 들어간 립밤 중에도 드라이 로즈 라는 색상은 흔하지 않은 걸로 알고 있는데 그만큼 발색도 되게 매력적이었어요ㅎㅎ 뭔가 연한 레드인가 싶은데 가까이 보면 또 레드는 아니고 차분하고 연한 로즈빛이 감돌아요ㅎㅎ 색 자체가 투명하고 연한 발색이라 남자 분들도 입술에 혈색 돌 정도로는 무난하게 사용하실 수 있을 것 같아요,쉽게 건조해지는 민감한 입술 동물과 환경까지 부드럽게 감싸주는 믹순 비건 멜팅 립밤으로건조하고 푸석한 입술을 되살려주세요,보통 색있는 립밤은 여러번 덧바르면 색이 점점 진해지는데 믹순 립밤은 색 안진해져서 좋았어요,자극적이지고 않고 바르고나면 입술이 편해져용영양과 보습감이 풍부하게 느껴집니다_입술케어와 환경보호 둘 다 할 수 있는 제품_너무 좋지 않나요,지속력 안좋은 립밤들은 뭔가 보습감이 날라간 느낌이라 막 덧바르고 그랬는데 건조해져서 덧발라야겠다는 생각이 별로 들지 않은 지속력이었음,,,,,
G,P05,S06,55701,0,립밤,촉촉,입술,컬러,베어,6.95,5.31,4.94,4.61,4.12
G,P05,S06,55701,1,피부과 약때매 건조해서 립밤만 자꾸 구매하게되는데 색깔있는 립밤중에 촉촉함을 주는거깉아요,수시로 덧발라줘야한다 오히려 바르면 바를수록 결국 끝에는 건조해지는 느낌이다건강한 입술에 적당한 생기를 불어넣어주기에 좋은 정도이다,라즈베리 색 사용중인데 색도 쌩얼이랑 이질감 없게 투명하고 촉촉하면서 예쁘게 비치는 코랄색으로 올라와요 단점은 사악한 가격,이쁘쥬너무 빨리 써서 아쉬울 따름 색감도 자연스러우면서 탱글탱글하고 생기있습니다,발색도 잘되고 촉촉함 다만 백화점  립틴트틴트밤 부문에선 디올이 넘 압도적인지라 좋았지만 재구매의사는 없음그래도 색은 디올보다 예쁜거많은듯 바비브라운도 세일하나 모르겠는데 만약 세일한다면 또 살지도,,,,,
G,P05,S06,80313,0,입술,립밤,매트립,없어요,효과,2.37,2.36,1.7,1.17,1.14
G,P05,S06,80313,1,어쩐지 보습감이 별로더라고그냥 향기나고 고급진 패키지의 립밤인줄ㅋㅋㅋ하입술에 바르면 입술 위에 얹는듯한 사용감이었어요,향기는 좋지만 입술에 흡수가 잘 안돼서 보습도 각질제거도 잘 모르겠음,오 이거 립밤인줄 알고 바르고 있었는데 립 프라이머였군요ㅋㅋㅋ 선물 받은거라 가격 찾아보고 헉 했어요,입술주름이 펴지는 효과가 있고 묽지도 찐덕이지도 않는 투명한 젤 타입이에요,가격에 비해 제품이 너무 효율성이 없어요 ㅠㅠ,,,,,
G,P04,S09,106938,0,패치,여드름,올리브영,붙이고,작은,6.18,2.68,1.78,1.29,1.25
G,P04,S09,106938,1,나갈때 급하게 패치 붙이려고 떼다보면 다른건 항상 접혀서 붙이자니 가오가 안 살고 버리기 일쑤였는데 이건 필름지가 떼기 쉽게 칸칸이 나뉘어져 있어서 좋았고 접착력도 킹입니다,시코르에서 구매했어요패치가 붙어있는 비닐에  절개선이 있어서 가장자리 구김없이 잘 뗄 수 있어요,손등에 상처가 나서 붙이고 있었는데 샤워를 해도 떨어지지 않더라고요48매짜리 사용하고 있는데 사이즈도 큰거랑 작은거로 나눠져있어서 좋습니다밀착력은 보통이고 겉 부분이 빛에 반사되는 재질이라 티는 조금 나는 편이에요,여드름으로 몇 년째 고생했지만 이 제품이 밀착력이 워낙 좋아서 트러블이 있어 화장하기 좀 애매한 날에도 이 패치는 그냥 위에 파데 덧 발라도 괜찮았어서 애용하고 있어용,밀착도 좋구 패치는 크게 다르기보단 밀찰력이랑 뗄데 편한게 최고인듯해요,,,,,
G,P04,S09,108442,0,아비브,수분,시트,마스크팩,껌딱지,3.83,3.17,2.69,2.57,1.86
G,P04,S09,108442,1,이름답게 수분감이 많아서 데일리로 사용하기 좋아요,이름답게 피부에 착 달라붙습니다,오래붙이고있어도 괜찮네요흡수력이 좀 떨어져요,건성피부 긴급 수분공급에 추천 말 그대로 껌딱지처럼 밀착력이 짱 좋음,어성초도 아쿠아도 시트가 쫙 달라붙고 촉촉해서 항상 잘 씁니다,,,,,
G,P04,S09,152492,0,마스크팩,세럼,촉촉,팩을,에센스가,6.7,5.43,3.88,2.72,2.59
G,P04,S09,152492,1,동생이 샀길래 몰래 써본 결과 얼굴 하얘지는거 같고 좋아요,건성인 저에겐 진짜 수분 가득이었습니다다만 보호 필름이 있어서 팩이 잘 펴지긴 하나쓰레기를 만들어서 환경에는 안좋을 것 같아요 ㅠ,필름이 너무 얇지 않아서 팩과 분리하기 쉬워서 이것도 좋은 장점이라고 생각합니다,기능적으로 큰 기대를 갖고 쓰지는 않고요 그냥 저녁에 올려두면 수분 크림 보다 오래 관리 하는 느낌이라 별 생각 없이 여러가지 팩 쓰는 편이에요,여러 마스크팩을 많이 쟁여놓고 사용하는터라 다른 마스크팩과 차별화 되는 점이 뭐가 있을지 궁금했는데 확실하게 다르더라구요일단 쫀쫀한 느낌의 제형이 제일 맘에 들었어요,,,,,
G,P04,S09,153386,0,티트리,시트,진정,가볍게,촉촉하고,4.2,2.0,1.95,1.6,1.33
G,P04,S09,153386,1,자극도 없어서 편하게 썼어요붙이는 순간 수분가득한 촉촉함과 시원한 쿨링감이 느껴 지구요마무리감도 끈적임없이 가볍게 흡수되어서 너무 만족했어요자주 사용할거 같아요,마무리감 붙이자마자 시원한게 피부 전체가 촉촉하고 시원한느낌 얼굴이 큰편인데도 디자인이 너무 잘맞았고 착 잡아주는 밀착력이 너무 좋았어요마무리감 역시 홍조는 가라앉고 수분 가득남은 피부로 마무리 됬어요 ?,그렇게 큰 효과는 없지만  수분감이랑 쿨링감이 있어서 데일리로 자기전에 하고나면 확실히 진정되는 느낌이에요 ㅎㅎ,여드름 피부에 좋다고 해서 사용해봤는데 피부 진정에 좋았어요,가볍게 수분충전하기 좋아요,,,,,
G,P04,S09,153783,1,별 다섯개도 모자라요 최근에 써본 마스크 중에 젤 괜찮네요피부 말착감도 좋고 액상이 오래 붙여도 촉촉하고자고 일어나면 수면팩 한 것 처럼 피부가 촉촉해요,우선 디자인이 너무 깔끔해서 뜯기 싫었어요처음 사용했을땐 그냥저냥 다른제품과 비슷하네 했는데 왠걸 세번째사용후 담날 너무 촉촉하고 피부과에서 토닝받은후 같은 느낌을 받았어요 그만큼 속피부까지 흡수됐다 믿고 꾸준히 사용해볼 계획입니다,밀착력 좋은 시트에 영양감있는 에센스가 흠뻑 묻혀져있네요 흐르지는 않는데  에센스 양이 많아서 목에도 바를수있어요깔끔하게 부착되서  맘에들어요 사용하고나면 얼굴이 환해지고팽팽해진 기분이 들어요,그동안 써 본 마스크 중에 가장 밀착력이 좋아요마스크 덕후라 올영에서 판매하는 모든 마스크 싹쓸이해서 사용해 봤는데 이게 진짭니다 ㅎㅎㅎ 에센스가 줄줄 흐르지 않아서 너무 좋았고요붙이고 집 청소했는데 절대 떨어지지 않아요사용하고 피부도 진정되고 촉촉해졌어요,,,,,,
G,P04,S09,154151,1,아니리뷰가왜없지진짜좋은데진정팩하기 넘 좋습니다수분감도 좋고 피부진정에 효과가 뛰어나요겔제형의 패드인데 닦아내는용이라기보다는응급팩으로 사용합니다마스크팩보다 간편하고 필요한부위만 사용할수있어 너무 만족해요여름엔 냉장고에 넣어두고 시원하게 피부열감내릴때 쓰면 더 좋을것같아요,,,,,,,,,
G,P04,S09,154404,1,다시마가 피부에 이렇게 좋았다니토너패드랑 똑같이 생겨서 왜이렇게 비싼거야 했던저를 반성해요 ㅠㅠ 일주일은 써봐야 좋은지 어쩐지알 수 있을것 같아 아침저녁 부지런히 10분팩꾹꾹이를 했어요 보통 화장품 하나바꿧다고 느낀점이 즉각 들지 않거든요 근데 시너지팩 요넘은 10분 떼고나면팩한부위가 수분을 쫙먹어서 말랑탱탱쫀쫀매끈화사해져요 안믿기겠지만 진짜그래요 ㅠㅠ 이회사서 나오는 호호바크림살짝 손가락끼리 녹여서 발라주면 와 극락이에요평소에 유분광만 있는 수부지피부인데속광을 처음 느꼇어요 속광제조기네 요넘피부컨디션이 좋아진다는걸 처음 느낀제품이고저녁에 해주고 크림바르고 아침에 일어나면내피부가 이렇게 빤질빤질했나 싶을정도로피부가 너무 균일하고 매끈해요 ㅜㅜ일주일 내내 점점 내 생얼이 마음에 들고있어요저는 참고로 접촉성ㅍㅂㅇ이 있는 예민한사람임가격빼고는 단점이 없고 계속 쓰고싶은 팩이에요,,,,,,,,,
G,P04,S09,154568,1,연꽃 추출물이 들어 있다는 문구를 보고 구매했어요예민하고 약해진 피부를 빠르게 진정시켜준다고 하는 클린 연꽃수 카밍 마스크 였는데요 시트가 얇고 매끄러운 겔의 형태로 되어 있어서 가득 들어 있는 에센스가 허투루 쓰이지 않고 바로 피부에 전달되게 도와줘요 마르지 않고 오랫동안 촉촉하게 에센스를 가지고 있어서 10분 이상이 지나도 촉촉함이 남아 있었어요요 마스크팩은 진정 효과도 좋은 마스크 팩이예요 세안후 피부가 따갑고  자극된 상태에서 붙여주니 붉은 기도 가라앉고 차분해졌어요 특별한 향이 없으면서 마무리 감이 촉촉해서 더 마음에 드는 제품이었네요,내용물을 엄청 듬뿍 흡수하고있어요마스크 시트가 얇은데 그건 상관없는것 같아요시트가 얇아도 내용물을 듬뿍 머금고있어 충분히 도움이 되는것같아요시원하게 냉장고에 넣어두었다 사용하면 더 좋아요,,,,,,,,
G,P04,S09,155191,1,인공적인 향 정말 안 좋아하고 너무 꾸덕할 것 같았는데향도 너무 좋고 지성인데도 딱 촉촉한 정도로 잘 발려서 넘 만족합니당,,,,,,,,,
G,P04,S09,80265,0,패치,잘라서,여드름,붙이,크기,4.67,4.6,3.91,2.73,2.61
G,P04,S09,80265,1,제가 요즘 좁쌀 트러블같이 자꾸 트러블이 올라오고 그날에는 가끔 패치가 필요할만큼 큰트러블도 올라올때 있어서 사용해보기 시작했는데 확실히 가라앉는데 효과 좋은거 같아요,생각보다 잘라쓰는게 꽤나 귀찮고 일반적인 여드름 패치는 가장자리가 좀 얇게 나와서 밀착력이 좋은 반면에 이 제품은 안그렇다보니 좀 밀착력이 덜했어요,그래서 패치를 고를때 신중한편인데 이건 내가 잘라쓰고싶은만큼잘라씋수있고 효과도있어 경제적인것같다,티가 안 난다거나 하는 패치는 전혀 아니지만 상처에 붙여주면 잘 달라붙어있고 상처 부위 보호와 진정 효과가 있다,동그란 여드름패치만 쓰다가가을겨울에 건조하고 찬바람불면 손가락끝이 너무 찢어져서 아픈 게 연례행사ㅠ 손가락이랑 손마디까지 째지고 피나니까너무 참기 힘들더라구요,,,,,
G,P02,S10,139460,0,마스크에,커버,자연스럽게,얇게,밀착,3.74,3.04,2.78,2.75,2.31
G,P02,S10,139460,1,남자친구 결혼식중요한날 가끔 발라주는쿠션 완벽한 보정이나 커버력은 아니고 자연스러우면서 꾸안꾸 느낌으로 발라주는편이예요 소량씩 발라주면 어느정도 밀착도 좋고 마스크 묻어남도 적어요,비슷한 사용감의 라네즈 네오쿠션이 이 제품보다 지속력 커버력 밀착력 색상 모든 점이 더 나아요,우선 파운데이션보다 쿠션을 선호하기에 사용의 편리함에서   만족도가 높았어요,가볍고 얇게 모공 정도만 가리고 톤만 잡는 용도로 좋은 제품 같음,색상이 다양해서 좋긴했지만 정말 그게 끝인 것 같은느낌 ㅠㅠㅠ커버력도 그닥이고 지속력도 그렇고 밀착력도 그렇게마음에 들지는 않았음 ㅠㅠ,,,,,
G,P02,S10,15805,1,남편쓰라고 사줬는데 남편이 사용을 안해서 내가 써봄비비의 기능이 원래 커버는 없었나 잠깐 생각하게 됨난 여자고 남자의 비비라 그런가 보다 생각함여자인 내입장에서 그냥 선베이스 정도이며 커버력은 없음 화장을 전혀 안하는 남자의 경우 굉장히 자연스럽게 톤업이 될수 있을거 같음 컬러는 조금 어두움 어두우나 카버력 거의 없어서 크게 의미는 없음 선크림으로 친다면 SPF50으로 우수하니 사용하기 좋음 사용후 파데 찹찹 후 화장하면 만족스러움 케이스는 조금 불편했음 딱딱한 용기인데 튜브타입 잘모르겠음,지성 민감성 23 남자입니다 맘에들면 추천좀 구라아니고 선크림 비비 얼굴색도 많이변해서 창피함 선크림은 기름진거 도저히못씀 답답해주금 산뜻한거는 몰라도 근데 이거는 피부톤 자연스럽게 보정해주는데 ㄹㅇ magic 얼굴이랑 목이랑 차이도 많이 안남 이제 이거 안바르면 창피함 그리고 가격 비싼듯해도 조금씩쓰는거라서 오래씀맨아래참고 저는 선크림을 이거 엄지새끼 두개빼고 나머지 검지 중지 약지에 줄세개 짜서 총9마디 양쪽 세손가락으로 비벼서 얼굴에 바르는데 처음에 선크림바르듯이 발랐다가 그냥 휴지나 옷 닿으면 그대로 묻음 심지어 한번은 하얀마스크썼다가 안에 황색마스크되는정도 지금은 두마디길이만큼만 짜서 쓰는중 참고하세요 얼마전에 올리브영갔다가 차앤박민감성전용폼클 작은거랑 묶어서파는데 24000원에 팔길래 개이득함 저 하나로 9개월넘게씀 아침에만 바르는데 처음샀을깨 떡칠한거랑 친구들빌려준거 빼면 한통으로 1년쓸수있을듯 안비싸죠 남자분들 일단 써보세요,동생 주려고 구매했는데 직접 동생 얼굴에 발라줘보니 지 혼자 잘 못 발라서 발림성도 부드럽고 뛰어날 뿐더러 수분감이 촉촉한게 느껴지네요 하지만 절대 유분이 과하지 않습니다 게다가 끈적임도 덜하고무엇보다도 선크림에 매우 자연스러운 톤 보정과 커버력 있어서 이거 사주길 정말 잘 한 거 같아요 그루밍은 처음이신 남성분들도 쉽게 목 따로 얼굴 따로 색깔 걱정 없이 사용할 수 잇을 거 같아요,오빠 선물해줬었는데 자연스럽다면서 좋아했어요 여름에는 땀이 많이 나서 지속력은 좀 그래도 티 안나는게 참 좋은것 같더라구요 추천합니당,자연스러운 피부표현이 이 제품의 가장 큰 장점인거 같습니다다른 제품들에 비해 안바른듯 피부톤 표현이 가능해서 부담없이 잘 사용중이에요,,,,,
G,P02,S10,18997,1,남자친구 사줬는데 남친이 몇년째 이것만 써요진짜 바른듯 안바른듯 커버되는게 톤도 여자들꺼 처럼 톤업해서 보정시켜주는게 아니라 피부톤에따라 일정하게 맞춰주니까 엄청 자연스러움,좋음 바른느낌도 별로안나고 적당히잘커버되고좋아요ㅋㅋ,남친이 민감지성인데 지워지지도않아요5 6시간거뜬씨씨주제에 커버력도있음 근데 가격넘비싸다피부톤이랑 비슷하게맞춰집니다 강추가격은 비추,씨씨크림 중에서도 정말 자연스럽습니다 컬러캡슐이 발리면서 피부톤에 맞춰서 자연스럽게 보정해줍니다그렇다고 커버력이 그렇게 낮은 것도 아니고 피부 좋다는 소리를 은근 들을만한 제품이에요 남자 씨씨크림으로 정말 추천할만한 씨씨에요다만 아쉬운 점은 정말 묽게 주르륵 나와서 입구가 지저분하게 되고 은근히 잘 뭉치고 각질부각 되면서 뜨는게 있습니다또 바르고 시간이 좀 있으면 간지럽고 답답하며 무거운 느낌도 있어요,,,,,,
G,P02,S10,51357,1,짱좋음 홀리카꺼 젤어두운거 쓰다 단종돼서 이걸로 바꿨는데 짱좋아요 다만 홀로 쓰기엔 너무 어두워서 고운세상인가 여튼밝은비비랑 섞어 씁니다차라리 커버잘되는거 하나를 사라 할 지도 모르지만 이거만큼 커버 잘되는거 없어서영영쓸겁니다 화장품 잘못쓰면 여드름올라오는데 이건 전혀 그런거 없어서 몇년째 씀 양이 작지만ㅠㅠ비싸지만 섞어쓰는거라 오래써요,다른 비비들음 얼굴에 하얗게 떠서 바른티 확나는데이거는 바른듯 안바른듯 티가 안나요  커버력도 굳,남자들이 마니 사용한다길래 구매했는데오 괜찮네요 나름 화장하는 남자 ㅋㅋㅋ외출할때 슥슥 괜찮은듯 합니다 갠적으로 단점 뽑자면 지울때 잘 지워야겠네요 일부분 안지워지면 티가 쫌 심한거 같은 근데 가격대비 제품으로 좋습니다,피부상태가 안좋으면파데가 좀답답할때가있어서남자비비로 검색해서 찾은 제품이에요그만큼 어두운 비비가 필요했던거지요촉촉하니 색상도 너무 잘맞아서 만세를 부른뒤며칠 써보고 그당시 하나더 쟁여뒀어요피부상태에따라단독사용하거나파데랑함께사용합니다다만 보통 피부이신분들은 많이 어두우실겁니다,,,,,,
G,P08,S13,10048,1,ㅠㅡㅠ 내가 널 왜샀을까 몇년째 욕실한귀퉁이에 쳐박혀 있음  펄이 과하게 들어있어서 태닝한창했을때만썼었는데 그것도 옷에 잘묻어나고 차시트에도 잘묻어나서 정말정말 속상했던 아이  지금도 내눈앞에 있는 널 버려야되지만 어떤용도로라도 좀써먹어야 돈생각안나겠다 ,,,,,,,,,
G,P08,S13,111402,0,꾸덕한,건조,보습,무향,제형,3.11,2.47,2.19,2.1,2.03
G,P08,S13,111402,1,더마비 로션이 한겨울되니 좀 건조했는데 크림이 있어서 좋네요,원래 바디로션이 미끌거리는게 별로여서 이걸로 갈아탔는데 지금 한 통 거의 다 비우고 있어요끈적이는거 별로인 분들 한번 츄라이츄라이,전 이 무향 향 때문에 이 로션을 잘 안 바르게 되더라고요ㅠㅠ보습 약함강함 사이 처음엔 바르면 오일리하게 발리는데 금방 날아가버려서 계속 바르거나 귀찮아져서 그냥 건조한채로 있었어요ㅠ,제형은 꾸덕한 크림이고 발림성은 좋지만 끈적거리지도 않아 잘 사용하고 있습니다,극건성 피부에 아토피까지 있는데 더마비 로션으로도 부족할때는 자주 사용 합니다향료가 없어서 성분은 안전 한 것 같구 가끔 여드름 나거나 뾰루지 날때 로션 처럼 얼굴에도 바릅니다,,,,,
G,P08,S13,11518,1,상당히 펄땡이가 크니지름 1mm 정도 그건 감안하고 사셔야 합니다 그런 부분이 오케이라면 보습력을 갖춘 바디화장품으로 훌륭한 제품이에요 특히 여름에 다리에 슥슥 바르면 좋습디다,ㅠㅠ펄이 너무 커서 파티 술집 이런데아니면 좀 바르기 민망함ㅠ 번쩍번쩍 ㅠㅠ 다른마사지바 살껄ㅎㅎㅎㅎ 하ㅠ,바다가는 사람들이하는 거였군요피부가 찐득거리면 가려워서 여름에 외출때마다 씻습니다펄에 접착력이 없어서 이거 팔에 바르고 지하철타면내 옷에 내 가방에 옆사람 옷에 반짝이를 선사해줄 것입니다누군가가 나의 팔을 만진다면 그 사람 손에도 반짝임을 선사해줄것입니다사진찍으면 1도 보이지않는 펄이지만사람눈으로보면 저거 회끼만 안났지 울라불라불루짱인가 싶으면서도 검은옷입으면 은하수가 펼쳐져서 모르는 애기랑 짱친먹기 딱 좋습니다세탁도 문제지만 2점까지 주는 큰 이유는얘가 발휘할때는 한여름인데쉼미쉼미의 버터때문에 바를당시에 답답함이 시간이 지나서 땀까지 흐르면 가려움으로 진화될 수 있기 때문에이도저도 못하는 애매템이라 2점드립니다,,,,,,,
G,P08,S13,136035,1,종아리 압박 아대는 처음 써봐서 다른건 어떤지 모르겠는데이거 진짜 좋아요 이거 사용하고 나면 다리 붓기 쫙 빠지고 말랑말랑해져 있어요 실제 다리 둘레가 줄어요 잘 붓는 체질이라 매일매일 꼭 해주고 있어요,,,,,,,,,
G,P08,S13,153367,0,탄력,바디,효과,팔뚝,운동,1.74,1.15,1.13,1.08,1.03
G,P08,S13,153367,1,제형도 좋고 보습도 챙기면서 바디 탄력관리해줄수 있어서 좋아요,겨울이라 피부가 푸석푸석한데 쫀쫀한 제형이라 보습도잘되고 바디크림겸용으로 매일 잘쓰고있습니당ㅎㅎ,발림성도 좋구 근데 통이 커서 운동 후에 바로 바를 수 없어서 아쉬워했는데 휴대성 좋은 튜브형 출시 했다는 소리에 바로 질렀습니다ㅠㅠ써본 결과 한달 정도 썼을 때 운동 후 바로 쓰니 탄력이 잡히더라구요,일년 넘게 사용중이였는데 리뉴얼 된 제품이라 더 믿음직 스러워요,대용량 사용해봤었는데 끈적임 없고 향도 좋고 운동하기 전에 바르면 땀도 더 잘 나고 꾸준히 사용해보니 탄력도 생기는 것 같아서 만족했었어요,,,,,
G,P08,S13,23134,1,왜샀지피부가 까만편이라 여름에 다리에 바르려고 샀는데 펄땡이가 너무 티나고 몸도 너무 미끌거려서 별로에요 제 무릎이 좀 매끈하지 않은데 무릎에 펄이 다 껴요향은좋았습니다,,,,,,,,,
G,P08,S13,50049,0,오일,바디,향이,건조,더마비,7.67,5.92,5.22,3.62,3.3
G,P08,S13,50049,1,더마비 데일리 모이스처 바디로션 사용중인데 겨울이기도 하고 조금만 건조해도 두드러기가 올라와서 바디오일도 추가구매하였습니다바디로션에 바디오일 두세방울 정도 추가하면 건조함이 사라집니다,나이를 먹을수록 건조해져서 가성비 좋은 바디오일 찾다가 구매했어요,향은 거의 안나는 편이라서 호불호도 없을 것 같고가격도 저렴해서 꾸준히 사용하기에도 좋아요퍼프형식이라 바르기도 편리하고 천연 유래 제품이라서 안심하고 사용하고있어요,데일리라고는 하지만 쏵 속으로 흡수되는건 아니고 조금 겉에 남아서 계속 부들부들거려요,바디로션과 섞어 써도 좋고 그냥 샤워 후에 바디 오일만 발라도 건조함을 잡아주네요,,,,,
G,P08,S13,54125,0,평가단,향이,입술,촉촉,장미향,2.99,2.67,2.62,2.29,2.23
G,P08,S13,54125,1,입술이 건조할때 혹은 팔꿈치발꿈치까지 두루두루 사용 가능합니다 가지고 다니면서 사용하기보다는 집에서 사용하시는 편리합니다얼굴 건조하실때 기초다바르시고 흡수된 후에 얼굴에 발라주셔도 좋습니다,요거 멀티밤이라 입술에도 바를 수 있고 최근에 팔 접히는 부분에 아토피가 생겼는데 ㅜ 진짜 간지럼 극에 달할때 밤 따뜻하게 녹여주면 간지럼도 줄어들고 무엇보다 빨개진거 가라앉아서 잘 쓰고 있음,또 살거예요단점은 따로 없어용 호불호갈리는 향도 저는 잘 맞았답니당 해외직구로 구매했어용잡에서 클렌징후 녹여서 얼굴에바르고자보셔용 광나용,입술에 소량 바르면 거의 풀 향밖에 느껴지지 않았는데  손이나 팔꿈치에 좀 더 많이 바르니 완전 자연스러운 장미잎사귀향이 나네요,장미향 좋아해서 중국 어학연수를 핑계로 아묻따 100ml 40ml 다 구매했습니다ㅋㅋㅋㅋㅋ 내가 왜 그랬을까 과거의 나 제품력 자체는 나쁘지 않아요,,,,,
G,P08,S13,82932,0,바디,발라도,보습,좋아,건조,3.32,2.64,2.36,2.17,2.14
