SITE_GUBUN,PART_GROUP_ID,PART_SUB_ID,PART_ID,KEYWORD_GUBUN,KEYWORD_POSITIVE,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
G,P07,S45,155139,1,P,여러가지 쉐딩 제품 써봤는데어떤 제품은 붉은기가 심해서 티가 많이 나고어떤 제품은 가루날림이 심하고딱마음에 드는 제품을 찾기가 어렵더라구요 웨이크메이크 쉐딩은 일단 혜림쌤이랑 공동개발했고섬세한 4색 쉐딩으로 자연스러운 쉐딩이 가능하다는 말에 혹해 구매한 제품이예요사실 브러쉬도 구성품에 있다는게 더 크긴 했지만요ㅎㅎ그리구 케이스가 조녜아니 너무 예쁘지않나여물결치는 모양에진짜 이번 패키징 다 미쳤어요색상이 4색으로 그라데이션 되어있고 붉은기가 없는 색상이라턱쪽에 쉐딩시 엄청 자연스러웠어요뭔가 했나된건가싶은데 보면 사각턱이 쫌 커버되어있고완전 감탄하지만 제가 브러쉬에 묻힐때 힘을 너무 준건지가루날림이 쫌 있더라구요이건 힘조절만 잘하면 괜찮을거같아요당분간 쉐딩은 요것만 쓸거같아요정말 데일리로 강추강추 ,02 SOFT COOL소프트애쉬소프트한 애쉬베이지쿨애쉬브라운붉은기를 줄여주는 차가운 애쉬브라운톤뉴트럴브라운분위기 있는 쿨 뉴트럴 브라운쿨브라운또렷함을 더하는 쿨 무드의 브라운01 SOFT WARM누디베이지은은하고 자연스러운 누디베이지웜애쉬베이지붉은기를 줄여주는 따뜻한 애쉬브라운 톤베이지브라운적당한 채도감의 베이지 브라운아몬드브라운깊이감을 더하는 아몬드 브라운웜애쉬베이지와 아몬드 브라운으로 턱 음영과 코 음영을해보았어요 저한테는 WARM제품이 어울렸고턱음영 뿐아니라 헤어라인 까지도 음영이 가능합니다쉐딩브러쉬가 따로없어서 저는 손으로 문질했는데도 화장이 밀리지 안고 자연스러운쉐딩이 가능했어요코음영 까지 하니 눈과 코가 또렷해보이는 효과도 있더라구요역시메이크업의 완성은 쉐딩과 하이라이터 인가봐요,웨이크메이크와 메이크업 아티스트 혜림쌤이 공동제작한 신제품 믹스블러링볼륨 쉐딩 입니다믹스블러링볼륨쉐딩 은 국내최초 4색 그라데이션으로 제작되었어요 그래서 본인에게 맞는 명도를 조절해서 사용할 수 있는 점이 정말 좋더라구요 또 컬러도 웜톤 쿨톤 나뉘어져서 정말 톤에 맞게 붉은기 없이 자연스럽게 진짜 그림자처럼 스며드는 컬러여서 너무 만족스러웠어요,광고 웨메뮤즈믹스 블러링 볼륨 쉐딩  믹스 블러링 볼륨 하이라이터웨이크메이크와 소프트 음영 메이크업 전문가 혜림쌤과 공동 개발한 제품이에요일단 케이스 디자인부터 영롱하지 않나요하이라이터와 쉐딩은 둘다 그라데이션으로 제작되어서 원하는 부분의 컬러만 쏙쏙 골라서 사용할 수 있고 다른 컬러와 섞어서 사용하기 굉장히 편리했어요 믹스 블러링 볼륨 쉐딩은 국내최초 4색 그라데이션믹스 블러링 볼륨 하이라이터는 국내최초 3가지 텍스쳐 믹스 그라이데션으로 제작되었답니다소프트 음영 전문가이신 혜림쌤과 공동 제작한 제품답게 쉐딩과 하이라이터 모두 자연스럽고 부드러운 음영 표현이 가능하더라구요웜컬러와 쿨컬러 두 가지로 제작되어서 원하는 컬러로 선택해서 사용하기에도 굳굳하이라이터는 3가지 텍스쳐가 함께 있어서 원하는 텍스쳐로 사용하기도 좋아요가벼운 밀착력과 뭉침없는 섬세한 발색은 말해뭐해 ,01 소프트 웜 22호 쿨톤입니다 혜림쌤이랑 공동 개발한 물결모양의 케이스가 예쁜 쉐딩이에요 그라데이션 쉐딩은 본 적이 없는데 4색 그라데이션이 신기하더라구요 기획구성으로 여행용 사이즈의 필리밀리 펜 모양의 브러시도 받았는데 턱 쉐딩하기에 좋았어요 02소프트 쿨 색이 빠르게 나가서 소프트 웜으로 샀는데 웜톤색인가 싶을정도로 시중에 나온 웜톤쉐딩은 생각 안 나고 애쉬빛이 섞여있어서 쿨톤도 사용하기에 딱 좋았어요 황토빛 전혀 없습니다 비교하자면 투쿨포스쿨 쉐이딩모던 쿨톤용 잘 쓰셨던 분들께 추천드려요 발색도 진하지 않게 부드러운 입자로 적당한 색감이 잘 올라와요 자연스러운 색감부터 진한 색감까지 콧대 쌍커풀 연장 애교살 그림자 턱 헤어라인까지 윤곽 살리는데 좋았습니당  굿,,,,,
G,P07,S45,155139,1,N,여러가지 쉐딩 제품 써봤는데어떤 제품은 붉은기가 심해서 티가 많이 나고어떤 제품은 가루날림이 심하고딱마음에 드는 제품을 찾기가 어렵더라구요 웨이크메이크 쉐딩은 일단 혜림쌤이랑 공동개발했고섬세한 4색 쉐딩으로 자연스러운 쉐딩이 가능하다는 말에 혹해 구매한 제품이예요사실 브러쉬도 구성품에 있다는게 더 크긴 했지만요ㅎㅎ그리구 케이스가 조녜아니 너무 예쁘지않나여물결치는 모양에진짜 이번 패키징 다 미쳤어요색상이 4색으로 그라데이션 되어있고 붉은기가 없는 색상이라턱쪽에 쉐딩시 엄청 자연스러웠어요뭔가 했나된건가싶은데 보면 사각턱이 쫌 커버되어있고완전 감탄하지만 제가 브러쉬에 묻힐때 힘을 너무 준건지가루날림이 쫌 있더라구요이건 힘조절만 잘하면 괜찮을거같아요당분간 쉐딩은 요것만 쓸거같아요정말 데일리로 강추강추 ,광고 웨메뮤즈믹스 블러링 볼륨 쉐딩  믹스 블러링 볼륨 하이라이터웨이크메이크와 소프트 음영 메이크업 전문가 혜림쌤과 공동 개발한 제품이에요일단 케이스 디자인부터 영롱하지 않나요하이라이터와 쉐딩은 둘다 그라데이션으로 제작되어서 원하는 부분의 컬러만 쏙쏙 골라서 사용할 수 있고 다른 컬러와 섞어서 사용하기 굉장히 편리했어요 믹스 블러링 볼륨 쉐딩은 국내최초 4색 그라데이션믹스 블러링 볼륨 하이라이터는 국내최초 3가지 텍스쳐 믹스 그라이데션으로 제작되었답니다소프트 음영 전문가이신 혜림쌤과 공동 제작한 제품답게 쉐딩과 하이라이터 모두 자연스럽고 부드러운 음영 표현이 가능하더라구요웜컬러와 쿨컬러 두 가지로 제작되어서 원하는 컬러로 선택해서 사용하기에도 굳굳하이라이터는 3가지 텍스쳐가 함께 있어서 원하는 텍스쳐로 사용하기도 좋아요가벼운 밀착력과 뭉침없는 섬세한 발색은 말해뭐해 ,,,,,,,,
G,P07,S45,82501,0,P,쇼골드,더블글림,광이,비밍,핑크빔,3.39,2.53,2.29,1.91,1.77
G,P07,S45,82501,1,P,아직 하이라이터 잘 바르려고 기술 연마중이긴 하지만요 핑크빔이 정말 예뻐요그러나 로라겔러 다이아몬드 더스트의 미친 핑크빔에 밀리고 말았다ㅋㅋㅋㅋㅋㅋㅋ확실히 펄이 커서 모공을 부각되게 하는 게 있음,하이라이터 구매하면 대부분 화이트끼 많은 옐로톤이 많은데 이거는 진짜 진짜 예쁜 쿨톤 핑크빔이에요ㅠㅠ 딸기우유컬러 블러셔 바르고 광대위에 바르면 진짜 쿨톤 메이크업 마무리해주면 진짜 찐 인간쿨톤됩니다,자연스럽거나 데일리한 화장에 어울리는 제품은 아니에요,밀착잘되고 잡티같은것도 보완해조요짱짱 추천,더블글림17호 여쿨인데 더블글림은 골드펄이 안 어울리는 쿨톤 분들이나 피부가 밝으신 분들에게 추천드려요저는 주로 콧대 눈 앞머리 애굣살 광대에 바르는 편이에요,,,,,
G,P07,S45,82501,0,N,쇼골드,쿨톤,컬러,핑크빔,비밍,2.3,2.18,0.87,0.83,0.53
G,P07,S45,82501,1,N,하이라이터 구매하면 대부분 화이트끼 많은 옐로톤이 많은데 이거는 진짜 진짜 예쁜 쿨톤 핑크빔이에요ㅠㅠ 딸기우유컬러 블러셔 바르고 광대위에 바르면 진짜 쿨톤 메이크업 마무리해주면 진짜 찐 인간쿨톤됩니다,쇼골드 색상 구매한창 핑크빔에 꽂혀서 영국 맥 매장에서 구매한 제품이에용 영국 맥이 한국 맥보다 훨씬 저렴쓰ㅜㅜ결론은 잘샀다애매한 핑크빔이 아니라 진짜 존재감 뿜뿜한 핑크빔이라 이거 광대에 바르고 나가서 햇빛아래서 보면 진짜 너무너무 이쁨 ㅠㅠ 확실히 그냥 실내 조명보단 야외 자연광에서 빛을 발해요,비밍블러쉬가 국내에 어울릴 만한 사람이 많을 컬러가 절때 아닌데 테스트 꼭 해보고 사세요평이 하도 좋아서 오늘 맥가서 테스트 했다가 비밍블러쉬랑 쇼골드 둘 다 테스트 했는데 둘 다 안 예뻐서 둘 다 안 했어요,이거 바르고 나가면 항상 피부 좋아보인다는 얘기 들어요,쇼골드 샀는데하이라이터 살 때는 본인이 원하는 게 뭔지 딱 알아야할 것 같아요,,,,,
G,P07,S45,85679,1,P,이거 내가 제품등록 신청한거 너무 좋아서 써야겟음 정말 나만알고싶은제품이랄까     입큰 팩트 좋은거 알고있었지만 엊그제인가 만구천얼마에 세일할때 테스터해보고 나갔다가 다시와서살수밖에없엇음 하나도 뜨지 않고 내 얼굴을 매끈보송하게 만들어줌 진짜 좋음 아그리고 옆부분엔 쉐딩이 두색으로 나뉘어져있는데 암만봐도 투쿨포스쿨 두세번째색과 똑띠하다 내가 진짜 집에있는거랑 열고 비교해봤음 붉은끼 없음 근데발색력은 투쿨이낫더라 암튼 난 왼쪽 팩트가 맘에들어서 산거기에 만족 그렇다고 쉐딩이 별로라는게아님 팩트가 너어무졸아서 그럼ㅋㅋㅋ 아근데 너무슬픈단점은 밖에서도 들고다니고싶은데 이게퍼프가들어있는게아니라 무슨 붓이들어있는데 걍 잘안씀 코쉐딩용붓이랑 다따로있기에 딱히 필요는없었음 퍼프 넣어둘자리도없어서 이걸퍼프만 따로들고다녀야하는 그런단점이있지만 난 그걸감수하고서라도 항상 넣고다님 아참고로나는 21호삼,이거 기대 안하고 샀는데 너무 좋아요아티스트 바이로댕도 유명한데 이게 훨씬 더 나은데 왜 안유명해지는지 모르겠어요 파우더쪽은 그냥 파우더로도 휼륭하고 컨투어 컬러는 균일하게 어떤 브러쉬로도 잘 발리고 붉은기 없어 자연스러운 메이크업을 할 수 있어요그리고 거울이 커서 다른 메이크업 할 때도 이거 펼쳐서 해요 ㅋㅋㅋ 요즘 바닥을 보이기 시작했어요,가격도 저렴하고 매끈하고 화사한 피부결을 연출할수 있고 입체적인 윤곽까지 가능한 쉐딩까지 되서 좋아요,입큰 파우더는 입자가 고와서 자연스럽게 발라져요가루날림이 많지 않아 사용하기에도 좋아요 진하지 않게 발색이 되서 조절하기도 용이해요 파우더는 확실히 입큰이 좋아요,,,,,,
G,P07,S45,85679,1,N,처음에 입큰꺼 컬러코렉팅을 사서 했는데 컨투어링을 잘 못하겟더라고요 근데 이거는 가루라서 조절도 쉽고 파우더리하게 마무리가 되어서 피부화장한것도 오래가요 또한 3색이다보니 활용도가 높습니다하지만 사면 주는 붓은 진짜 최악이예요 붓은 따로 사서 하시는 걸 추천드려요,,,,,,,,,
G,P08,S46,109920,0,P,보습,손이,핸드크,향이,촉촉,6.06,5.98,5.73,4.67,3.19
G,P08,S46,109920,1,P,향이 없고 끈적임 없이 빠른 흡수가 된다는 점이 가장 큰 장점이에요하지만 그만큼 보습력 면에서는 뛰어나지 않고 촉촉함이 오래가지는 않아요,사시사철 손이 건조해서 핸드크림 엄청 많이 써봤는데 큐티클까지 싹 눌러주는 건 이게 처음임 패키지도 깔끔하고 무향인 점까지 완벽 그 자체 전 여기에 정착합니다,겨울철 신상품으로 갈아탔어요ㅎㅎ세라마이딘 얼굴에 바르는 크림도 사용해보았는데꾸덕하니 냄새도 나쁘지않고 보습력이 강력하고 마음에 들었거든요,향도 거의 없고발림성이랑 보습감이 완전완전 최고에요핸드크림 바르고 나면 끈적여서 사용하기 싫을 때도 많은데이 제품은 끈적임도 덜하고 보습 효과는 좋아서 잘 사용하고있어요,손도 소중하니까요흡수력이 빠르지는 않았지만 뭔가 손을 케어해주는 느낌이 물씬 느껴지는 제품입니다,,,,,
G,P08,S46,109920,0,N,핸드크,향이,건조,손이,닥터자르트,3.43,2.5,2.3,2.08,1.93
G,P08,S46,109920,1,N,다른 제품들은 냄새만 좋고 보습력 개똥인데 이거는 무향이지만 보습력에 더 신경쓴 느낌입니다,사시사철 손이 건조해서 핸드크림 엄청 많이 써봤는데 큐티클까지 싹 눌러주는 건 이게 처음임 패키지도 깔끔하고 무향인 점까지 완벽 그 자체 전 여기에 정착합니다,손이 많이 건조한 편인데 엄청나게 촉촉한지는 잘 모르겠긴해요가장 마음에 든 점은 향이 거의없고 바르고나서 찐득찐득하지않다는점 너무 무겁지도 않고 바르고 나서 딱 깔끔하게 마무리돼서 매우 만족합니다,가끔 집에서 크림이랑 비슷하게생겨서 착각할때가 있지만 ㅋㅋㅋ 아주 보습력도 적당하고 많은 양을 쓰지않고도 손에 적절하게 보습을 해줘서 아주 만족스러운거 같아요생각보다 기대한 그 닥터자르트의 향은 나지않아서 저는 아쉬웠어요,제가 제일 좋게 생각한 장점은 무향과 사용감 이 두 가지 입니다평소 향수를 사용하시거나 미끌거리거나 끈적이는 느낌이 싫어 핸드크림을 잘 바르지 않으셨던 분들께서는 매우 만족하실 것 같습니당,,,,,
G,P08,S46,117519,0,P,향이,핸드크림,보습,손이,향도,8.42,3.68,2.28,2.01,1.8
G,P08,S46,117519,1,P,저렴한데 비싼거 못지 않을만큼 향도 정말 너무너무 좋고발림성이나 유지력도 너무너무 좋아요,향이 정말 코튼향 그 자체 포근한 느낌이 좋고 이 향은 나이대가 다양하게 누구든지 호감이었다,손을 자주 씻는 편이라 손이 틀정도로 건조한데요,향도 비교적 오래 지속되요 수시로 바르기 좋은 거 같아요,50ml이면 사이즈도 적당하고 가격이 저렴해서 가성비 제품으로 매우 좋습니다,,,,,
G,P08,S46,117519,0,N,향이,핸드크림,오래,보습이,구매하는,4.38,1.74,1.4,1.27,1.04
G,P08,S46,117519,1,N,향도 비교적 오래 지속되요 수시로 바르기 좋은 거 같아요,2 퍼퓸핸드크림이라 그런가 향 지속력이 약하지 않고 은은해요,보습력은 ㄷㅍㅌ앤ㄷㅍㅌ 핸드크림이랑 비슷해서 건성들은 겨울에 쓰기에는 건조해요,섬유향수 쓰다가 핸드크림도나와서사봤는데 사이즈가 작긴해도 나쁘지않아요세탁냄새,향은 좋은데 은근히 호불호 타는듯 보습력이나 발림성은 아쉬웠음,,,,,
G,P08,S46,128809,0,P,좋아,향도,발에,칙칙,자몽,3.64,3.42,3.23,2.71,2.45
G,P08,S46,128809,1,P,향이 굉장히 상쾌한 자몽향이고 스프레이 타입이라 서서도 발 닦을 수 잇어서 엄청 편해요,그런데 이거 쓰고 나서부터는 허리 안 숙이고 발 씻을 수 있어서 진짜 좋고 자몽향도 적당히 은은해서 요즘 잘 쓰고 있어요,이젠자취생애들 선물로 이거 주면 엄청 잘써요향은 전 자몽보단 레몬이 더 좋은 것 같아요자몽은 향이 너무 강한느낌올영 세일할때 3개 만원초반으로 사는게 젤 이득인것같아요,허리 숙이지 않고 간편하게 칙칙 뿌려만 줘도 되니까너무너무 간편하고 좋아요,주변에서 풋샴푸 너무 편하다고해서 구매했는데 정말 좋아요사용 방법이 간편해서 좋고 발냄새도 잘 잡아주네요고개 숙이는 과정이 없으니까 정말 편해요,,,,,
G,P08,S46,128809,0,N,발에,발이,향도,편해,풋샴푸,3.01,2.09,1.57,1.49,1.47
G,P08,S46,128809,1,N,돌아오고 발 닦는 거 너무너무너무 귀찮았는데 이 친구 만나고서부터 귀찮은 일이 하나 줄었다칙칙 뿌리고 발 꼼지락꼼지락 해준 다음에 물로 씻어내 주면 끝이라 너무 쉽고 편하다삶의 질 상승템 그 자체,이젠자취생애들 선물로 이거 주면 엄청 잘써요향은 전 자몽보단 레몬이 더 좋은 것 같아요자몽은 향이 너무 강한느낌올영 세일할때 3개 만원초반으로 사는게 젤 이득인것같아요,양말신고 운전 오래하면 발냄새 심한데ㅜㅜ 요걸로 씻으면 자몽향도 은은하고 개운해요,뿌려서 발끼리 문질 문질하면 되는데 세정력도 좋고 무엇보다도 발냄새는 잘 잡아주면서 민트때문인지 발에 쿨링감이 느껴져서 좋더라구요,가격도 착하고 거품도 잘나고 대체제가 없는 제품,,,,,
G,P08,S46,12953,0,P,바르고,발이,풋크림,각질,뉴트로지나,5.98,3.53,3.38,2.75,2.5
G,P08,S46,12953,1,P,이거 바르고 나면 건조함이 사라져서 발이 뽀송뽀송 기분이 좋아진답니다,발 각질이 너무 심해서 다 갈라지고해서 피부과라도 가야하나 고민 엄청 하다가올리브영에 있길래 한 번 사서 발라봤는데 진짜 너무 좋아요 ㅠㅠ,가성비 제일 좋은 풋크림  물론 바른 후 끈적이지만 그만큼 보습이 오래가고 자기전에 바르고 양말 한겹 신고 자면 다음날 발이 보들보들해져요,바르고 양말 신고 자면 보들보들해져요 ㅋㅋㅋㅋ,겨울에 꼭 발라야하는 풋크림 뉴트로지나답게 아조 촉촉합니다,,,,,
G,P08,S46,12953,0,N,풋크림,각질,뉴트로지나,발이,바세린,3.95,2.84,1.74,1.72,1.51
G,P08,S46,12953,1,N,겨울에 꼭 발라야하는 풋크림 뉴트로지나답게 아조 촉촉합니다,뉴트로지나 특징이 좀 꾸덕해서 바를때 사용감은 별로인데 바르고 나면 촉촉해지고 보습감을 따라올 로션이 없다는 거였는데 풋크림도 비슷한 느낌이었습니다,사용 후 손 씻으려고 집안 걸어다니면서 바닥을 밟으면 미끌 끈적해서 먼지 붙으니까 흡수 되길 조금 기다려 주고 수면양말 같은것을 신고 활동하시는 걸 추천합니다,향도 괜찮고 자기전에만 바르게 되는데 바른 직후부터 다음날 씻기 전까지는 촉촉함이 유지되는듯 꾸준히 바르면 안발랐을때도 촉촉발이 되는지는 잘 모르겠지만 저처럼 사계절 몸 건조한 사람들은 응급템 상비템 느낌으로 두면 좋다고 생각해요,촉촉한데 미끌해요,,,,,
G,P08,S46,130544,0,P,알코올,향이,손이,이벤트,건조,2.63,2.63,2.45,2.1,2.03
G,P08,S46,130544,1,P,알코올 냄새가 심하지 않고 끈적임이 덜 해서 좋았어요,글로우픽 이벤트로 제품을 제공받아서 사용해봤어요,펌프형이고 특이한 점은 바른 후에 뽀송해지고 냄새가 복숭아향기가 나요,손소독제가  알콜냄새나서   싫었는데  요거는  향이  좋아요,회사에서 사용하는 건 왜인지 손이 너무 건조하다는 생각이 들어서 손소독하구 좀 마른 뒤 핸드크림을 발랏는데 이 제품은 그것이 덜하다는 생각이 들었어요,,,,,
G,P08,S46,130544,0,N,좋아,손이,핸드,,,1.19,0.83,0.42,,
G,P08,S46,130544,1,N,개인적으로 유분감있는 핸드크림 진짜 싫어해서 안바르는데 이 클리너 자주 발라요 양도 혜자에 가성비도 좋아서 진짜 추천해요,코로나 때문에 사게됬는데 가격도 저렴해서 지금 잘 쓰고있어요,코로나때문에 개인 위생을 철저히 해야하는 요즘ㅠ네이스터 핸드 클리너 겔 구매해서 잘 사용하고 있어요원래 아파트 엘리베이터에 설치되어 있었는데 끈적임 없이 바로 흡수되는 게 너무 좋아서 여섯통 구매 했네요,손소독제리 손이 건조한거랑 알콜냄새는 역시 어쩔수 없나봐요ㅜㅜ 있어서 그냥 쓰는 용도흡 냄새너무싫어요,이거 쓰고 세균박멸 후 핸드크림 바르면 기분 좋아집니다,,,,,
G,P08,S46,2088,0,P,록시땅,발에,촉촉,발이,향도,1.88,1.76,1.63,1.63,1.37
G,P08,S46,2088,1,P,향도 라벤더 향이라 좋고 촉촉하니 보습력도 좋은 편인거 같아요,약간 바를때 하얗게 되는데 그만큼 보습감이 좋아요,이것도 핸드크림처럼 촉촉하다고 해서 구매했눈데 역시 좋아요,촉촉하고 좋아요,발각질 잘 잠재워주고 보습력도 좋은편이라 풋크림이 꼭 필요한가 라는 고정관념을 깨준제품이에요재구매의사 가격대가 있어서 망설여질듯,,,,,
G,P08,S46,2088,0,N,록시땅,효과,각질,바세린,흡수,1.65,1.26,1.09,0.99,0.91
G,P08,S46,2088,1,N,록시땅은 주로 핸드크림을 많이 쓰실텐데 풋크림도 굉장히 좋습니다시어버터 제품이라 촉촉하기는 물론 말할 것도 없구 굉장히 흡수가 빠르다는 장점이 있습니다,그래서 사용감도 무난한편이에요다만 무엇보다머니머니해도 가격너무사악해요ㅋ발에 바르면서도 사치스러운느낌ㅋㅋㄱ선물받아서 만족하고썼지만내돈내고사서 쓰기에는 가격이 넘나사악한것 ㅋ아쉬워요그래서 듀오,끈적임도 없고 향도 은은하니 좋았어요ㅠㅠㅠ 제발은 항상 어딜가나 걷는편이여서 발 바닥에 각질도 많고 굳은살도 많은 편이였어요,극찬해놓고 맘바껴버리깅같은 효과가 있는데 굳이 더 비싼거 쓸 필요성을 못느끼네욥  결론 바세린풋크림 듀오 ㅋㅋㅋㅋㅋㅋㅋㅋ,좋은데 너무 비싸요 발에 바르기엔 ㄷㄷㄷ 한 가격이네요,,,,,
G,P08,S47,109956,0,P,순하고,거품,바디,피부가,일리윤,3.44,2.8,2.69,2.42,1.99
G,P08,S47,109956,1,P,순하고 촉촉해요,임신하고 입덧때문에 순한 무향 바디워시 찾다가 써봤는데 냄새예민할때여서 그런지 세제냄새가 나더라구요 ㅜ,바디 타올을 이용해서 물을 충분히 묻혀준 뒤에 바디워시 를 묻히면 거품이 충분히 나서 착한 성분으로 깨끗하게 샤워 가능합니다,일단 전 완전 극건성 피부인데 꾸덕한 크림만으로는 보습감이 부족하다는 느낌이 들어서 바디워시 또한 촉촉한 제품으로 바꿔봤어요제가 쓰고있는 크림이랑 똑같은 라인이라 순하고 자극이 없어서 좋고 확실히 다른 바디워시보다 촉촉한 편이에요,샤워 후에 피부가 당기는 느낌이 전혀없었고 촉촉함이 오래가서 바디로션 바르는 걸 까먹게 되더라구요 ㅋㅋㅋㅋ,,,,,
G,P08,S47,109956,0,N,순하고,바디워시,거품,촉촉,성분이,3.55,2.69,2.52,1.91,1.42
G,P08,S47,109956,1,N,임신하고 입덧때문에 순한 무향 바디워시 찾다가 써봤는데 냄새예민할때여서 그런지 세제냄새가 나더라구요 ㅜ,1 사용감 거품이 풍성하게 잘나고 사용한뒤 피뷰가 건조하지 않아서 좋았습니다,사용하고나면 촉촉해짐,일단 전 완전 극건성 피부인데 꾸덕한 크림만으로는 보습감이 부족하다는 느낌이 들어서 바디워시 또한 촉촉한 제품으로 바꿔봤어요제가 쓰고있는 크림이랑 똑같은 라인이라 순하고 자극이 없어서 좋고 확실히 다른 바디워시보다 촉촉한 편이에요,샤워 후에 피부가 당기는 느낌이 전혀없었고 촉촉함이 오래가서 바디로션 바르는 걸 까먹게 되더라구요 ㅋㅋㅋㅋ,,,,,
G,P08,S47,111775,0,P,향이,레몬,상큼한,좋아,러쉬,4.46,3.88,3.61,2.28,1.84
G,P08,S47,111775,1,P,저는 케이스를 중요시합니다사릴더 많이 신경씀 케이스는 느낌이잇지만 한번 뿌리면 향은 엄청 와 진하다 많이 뿌린건아닌데 분사력이 좋아서 향이 확나요향은 정말 좋은데요,전엔 살짝 달달함이 있는 레몬향이였늗데 지금은 코를 찌르는 레몬 그 자체네요,러쉬의 향이 이런것이구니 느끼게 해준 제품이라 애착이 가네여요 ㅠ 이 향은 특히 여름에 뿌리면 더 잘 어울리는 향인 것 같아요,시트러스 계열향을 워낙 좋아해서 매우매우매우 만족합니다,기분 나쁜 저렴한 시트러스향이 아니라 뿌릴때는 상큼한데 마무리감은 약간 딥한 시트러스향으로 남아요,,,,,
G,P08,S47,111775,0,N,로즈잼,여름에,상큼한,향이,좋아,2.03,1.66,1.62,1.58,1.43
G,P08,S47,111775,1,N,러쉬의 향이 이런것이구니 느끼게 해준 제품이라 애착이 가네여요 ㅠ 이 향은 특히 여름에 뿌리면 더 잘 어울리는 향인 것 같아요,기분 나쁜 저렴한 시트러스향이 아니라 뿌릴때는 상큼한데 마무리감은 약간 딥한 시트러스향으로 남아요,방향제레몬행이라고 하지만 뿌릴때만큼은 향이 좋아요,안전캡이 있어서 휴대할 땐 위로 올려 분사를 막아놓고 사용 시엔 내려서 분사하면 될 것 같아요처음엔 레몬향 그리고 잔향은 은은하게 베르가못향이 나네요,더티만 사용하다가 더티 쓰는 분들이 많이 좋아하는 향이라고 추천받아 구매했습니다,,,,,
G,P08,S47,124144,0,P,복숭아,향이,좋아,지속력도,상큼한,5.64,4.33,2.59,1.71,1.69
G,P08,S47,124144,1,P,피부가 하얀편이라 머가 어울릴까 하다 사봤는데 상큼한 복숭아향이에요,첫 향이 강렬하고 코를 살짝 톡 쏘는 느낌이라 뿌린 직후에 사람 많은 곳에 가면 주변 사람들이 이클립스 복숭아향 난다고 그러더라고요ㅋㅋㅋ 지속력은 좀 낮지만 갖고다니기 좋은 사이즈고 저렴해서 막 뿌리기 좋아요,향기 너무 좋아요,저는 약간 그 되게 상큼한 복숭아 냄새를 생각했어요,확실히 생복숭아 백도복숭아 같은 향이 나긴 했는데 사고 싶지는 않았습니당 머스캣이 더 좋았어요,,,,,
G,P08,S47,124144,0,N,향이,복숭아,지속력,뿌리,,1.72,1.41,1.1,1.02,
G,P08,S47,124144,1,N,피부가 하얀편이라 머가 어울릴까 하다 사봤는데 상큼한 복숭아향이에요,제발 이거랑 비슷한 향수 알려주세요이제 피치포션 없이는 못 살것같아요ㅠㅠㅠㅠ진짜 향이 너무 좋아서 죽는 그 순간까지 내 몸에 박제해버리고 싶은 향이에요,달달한 향이 아주 좋아서 방에 뿌려놓으면 들어갈때마다 기분도좋고 침대에 누울때마다 기분이 좋아짐 달달 복숭아향 진짜 만족,,,,,,,
G,P08,S47,132171,0,P,거품이,향이,샤워,바디,좋아,8.17,5.34,3.95,3.43,3.34
G,P08,S47,132171,1,P,뽀드득함에 비해 건조하지 않은 점도 좋습니다다만 향이 플라스틱향 빨래비누향 뭔가 인위적인 향인데 저랑 안맞는 향이예요그리고 제형이 엄청 묽은 타입이라 퍼프에 덜다가 흘리게 돼서 사용하기 불편합니다,거품도 잘나고 샤워후에도 덜 건조해서 좋아요,피부가 얼굴이랑 바디도 다 건조한 피부라서 촉촉한 바디워시 사용해도 촉촉한지 몰랐는데 이거 사용해보니 거품도 엄청 풍성하고 쫀득하구 사용 후에는 피부건조함이 덜 하더라구요 ㅎㅎ,건성피부용이라 그런지 샤워하고 나면 굉장히 촉촉한 느낌이 나요그리고 무엇보다 부들부들 은은한 향이 진짜 너무 좋아요씻고 나서도 자꾸 저도 모르게 팔 킁킁하게 되요거품도 풍성하게 잘나구요,향이 좋아요비욘드 흰색 쓰다가 좀 더 저렴한 제품 없을까 했었는데요거 작은 사이즈 써보고 큰거 하나 샀어요비욘드처럼 기분 좋은향이 묵직하게 나는건 아니고 은은하게 기분 좋은 향이 나요,,,,,
G,P08,S47,132171,0,N,거품이,향이,바디,향도,샤워,5.4,3.99,2.76,2.45,1.99
